eigenvector_centrality,[3]
0,"[0.166, 0.121, 0.104, 0.097, 0.151, 0.086, 0.094, 0.098, 0.122, 0.102]"
1,"[0.103, 0.133, 0.104, 0.101, 0.128, 0.092, 0.089, 0.209, 0.093, 0.168]"
2,"[0.108, 0.091, 0.097, 0.097, 0.104, 0.168, 0.094, 0.13, 0.101, 0.102]"
3,"[0.205, 0.207, 0.196, 0.102, 0.17, 0.098, 0.181, 0.22, 0.158, 0.25]"
4,"[0.108, 0.248, 0.247, 0.178, 0.144, 0.201, 0.185, 0.207, 0.154, 0.206]"
5,"[0.208, 0.205, 0.203, 0.242, 0.096, 0.108, 0.208, 0.195, 0.212, 0.254]"
6,"[0.228, 0.218, 0.235, 0.184, 0.275, 0.207, 0.189, 0.191, 0.189, 0.236]"
7,"[0.282, 0.253, 0.247, 0.24, 0.256, 0.256, 0.217, 0.28, 0.281, 0.3]"
8,"[0.229, 0.218, 0.357, 0.332, 0.412, 0.379, 0.252, 0.31, 0.319, 0.309]"
9,"[0.392, 0.317, 0.264, 0.256, 0.308, 0.257, 0.283, 0.398, 0.425, 0.478]"
10,"[0.298, 0.336, 0.365, 0.357, 0.38, 0.384, 0.278, 0.336, 0.387, 0.318]"
11,"[0.383, 0.279, 0.197, 0.211, 0.263, 0.175, 0.284, 0.371, 0.374, 0.341]"
12,"[0.233, 0.358, 0.299, 0.29, 0.311, 0.295, 0.339, 0.278, 0.372, 0.2]"
13,"[0.302, 0.192, 0.152, 0.156, 0.25, 0.134, 0.22, 0.305, 0.319, 0.305]"
14,"[0.217, 0.298, 0.262, 0.259, 0.27, 0.275, 0.299, 0.228, 0.318, 0.279]"
15,"[0.287, 0.179, 0.168, 0.184, 0.238, 0.159, 0.188, 0.285, 0.266, 0.281]"
16,"[0.228, 0.287, 0.253, 0.251, 0.266, 0.263, 0.281, 0.23, 0.264, 0.321]"
17,"[0.277, 0.2, 0.205, 0.197, 0.28, 0.205, 0.206, 0.275, 0.261, 0.347]"
18,"[0.246, 0.279, 0.248, 0.25, 0.291, 0.262, 0.272, 0.233, 0.277, 0.319]"
19,"[0.28, 0.228, 0.251, 0.226, 0.297, 0.232, 0.235, 0.29, 0.303, 0.431]"
20,"[0.269, 0.283, 0.254, 0.249, 0.356, 0.27, 0.279, 0.248, 0.306, 0.315]"
21,"[0.316, 0.249, 0.275, 0.268, 0.302, 0.264, 0.261, 0.325, 0.337, 0.436]"
22,"[0.3, 0.296, 0.264, 0.263, 0.379, 0.284, 0.294, 0.276, 0.314, 0.325]"
23,"[0.313, 0.272, 0.282, 0.286, 0.319, 0.28, 0.287, 0.334, 0.382, 0.407]"
24,"[0.313, 0.296, 0.268, 0.267, 0.4, 0.303, 0.292, 0.286, 0.338, 0.354]"
25,"[0.34, 0.275, 0.276, 0.449, 0.324, 0.274, 0.301, 0.369, 0.386, 0.406]"
26,"[0.317, 0.335, 0.318, 0.536, 0.408, 0.366, 0.32, 0.328, 0.39, 0.461]"
27,"[0.374, 0.287, 0.286, 0.317, 0.351, 0.269, 0.322, 0.395, 0.419, 0.401]"
28,"[0.347, 0.362, 0.362, 0.529, 0.414, 0.399, 0.363, 0.351, 0.434, 0.528]"
