eigenvector_centrality,"[0, 5]"
0,"[0.102, 0.086, 0.2, 0.097, 0.083, 0.105, 0.128, 0.104, 0.088, 0.091]"
1,"[0.095, 0.202, 0.097, 0.122, 0.109, 0.105, 0.181, 0.098, 0.091, 0.125]"
2,"[0.102, 0.123, 0.096, 0.133, 0.084, 0.124, 0.097, 0.104, 0.293, 0.091]"
3,"[0.213, 0.349, 0.239, 0.262, 0.109, 0.234, 0.307, 0.138, 0.181, 0.133]"
4,"[0.285, 0.226, 0.184, 0.211, 0.088, 0.239, 0.214, 0.298, 0.409, 0.248]"
5,"[0.168, 0.369, 0.295, 0.382, 0.321, 0.283, 0.251, 0.257, 0.34, 0.385]"
6,"[0.302, 0.3, 0.221, 0.294, 0.169, 0.319, 0.176, 0.339, 0.315, 0.23]"
7,"[0.181, 0.247, 0.251, 0.274, 0.287, 0.255, 0.302, 0.184, 0.314, 0.418]"
8,"[0.288, 0.233, 0.201, 0.142, 0.188, 0.143, 0.133, 0.331, 0.241, 0.19]"
9,"[0.195, 0.298, 0.274, 0.361, 0.265, 0.332, 0.316, 0.18, 0.262, 0.413]"
10,"[0.283, 0.193, 0.202, 0.112, 0.185, 0.105, 0.115, 0.308, 0.291, 0.267]"
11,"[0.172, 0.289, 0.244, 0.291, 0.27, 0.293, 0.328, 0.177, 0.224, 0.416]"
12,"[0.303, 0.168, 0.206, 0.109, 0.183, 0.099, 0.105, 0.31, 0.276, 0.369]"
13,"[0.158, 0.295, 0.259, 0.265, 0.278, 0.287, 0.303, 0.167, 0.197, 0.449]"
14,"[0.309, 0.163, 0.196, 0.107, 0.179, 0.099, 0.106, 0.314, 0.298, 0.367]"
15,"[0.15, 0.305, 0.266, 0.272, 0.289, 0.29, 0.299, 0.151, 0.2, 0.422]"
16,"[0.319, 0.167, 0.189, 0.119, 0.176, 0.103, 0.12, 0.321, 0.324, 0.362]"
17,"[0.18, 0.318, 0.277, 0.277, 0.301, 0.3, 0.314, 0.148, 0.206, 0.396]"
18,"[0.329, 0.178, 0.19, 0.198, 0.185, 0.18, 0.186, 0.341, 0.319, 0.372]"
