none,[]
0,"[0.11776447105788423, 0.116, 0.108, 0.12, 0.112, 0.102, 0.1, 0.092, 0.112, 0.188, 0.134, 0.092, 0.102, 0.096, 0.118, 0.084, 0.098, 0.098, 0.15, 0.0781563126252505]"
1,"[0.07784431137724551, 0.094, 0.1, 0.104, 0.148, 0.088, 0.122, 0.146, 0.114, 0.112, 0.078, 0.094, 0.106, 0.084, 0.11, 0.084, 0.094, 0.088, 0.162, 0.09819639278557114]"
2,"[0.07984031936127745, 0.088, 0.108, 0.134, 0.162, 0.102, 0.1, 0.116, 0.18, 0.112, 0.134, 0.098, 0.106, 0.084, 0.162, 0.142, 0.098, 0.12, 0.102, 0.09819639278557114]"
3,"[0.07784431137724551, 0.088, 0.118, 0.186, 0.23, 0.18, 0.1, 0.076, 0.202, 0.112, 0.112, 0.174, 0.156, 0.084, 0.11, 0.116, 0.094, 0.18, 0.102, 0.09819639278557114]"
4,"[0.07784431137724551, 0.088, 0.108, 0.098, 0.162, 0.102, 0.1, 0.094, 0.178, 0.112, 0.236, 0.094, 0.106, 0.17, 0.11, 0.116, 0.098, 0.12, 0.102, 0.09819639278557114]"
5,"[0.07784431137724551, 0.088, 0.102, 0.186, 0.222, 0.184, 0.1, 0.094, 0.182, 0.112, 0.112, 0.176, 0.106, 0.164, 0.11, 0.116, 0.186, 0.12, 0.102, 0.09819639278557114]"
6,"[0.07784431137724551, 0.088, 0.108, 0.116, 0.168, 0.102, 0.1, 0.094, 0.176, 0.112, 0.134, 0.094, 0.106, 0.098, 0.2, 0.116, 0.098, 0.12, 0.102, 0.09819639278557114]"
7,"[0.07784431137724551, 0.11, 0.148, 0.162, 0.244, 0.088, 0.1, 0.094, 0.188, 0.112, 0.112, 0.176, 0.106, 0.116, 0.11, 0.116, 0.178, 0.12, 0.102, 0.09819639278557114]"
8,"[0.07784431137724551, 0.168, 0.108, 0.11, 0.168, 0.102, 0.1, 0.094, 0.178, 0.112, 0.134, 0.132, 0.106, 0.098, 0.092, 0.152, 0.098, 0.12, 0.102, 0.09819639278557114]"
9,"[0.07784431137724551, 0.17, 0.102, 0.1, 0.212, 0.088, 0.1, 0.094, 0.19, 0.2, 0.112, 0.156, 0.106, 0.116, 0.11, 0.186, 0.17, 0.12, 0.102, 0.09819639278557114]"
