none,[]
0,"[0.09580838323353294, 0.116, 0.118, 0.082, 0.09, 0.122, 0.098, 0.212, 0.112, 0.082, 0.1, 0.11, 0.102, 0.166, 0.202, 0.08, 0.134, 0.114, 0.096, 0.0781563126252505]"
1,"[0.09580838323353294, 0.116, 0.104, 0.082, 0.09, 0.094, 0.078, 0.086, 0.096, 0.076, 0.112, 0.092, 0.102, 0.098, 0.092, 0.12, 0.08, 0.114, 0.1, 0.09018036072144289]"
2,"[0.09580838323353294, 0.116, 0.118, 0.082, 0.09, 0.094, 0.078, 0.108, 0.112, 0.09, 0.1, 0.106, 0.08, 0.18, 0.14, 0.082, 0.134, 0.114, 0.098, 0.0781563126252505]"
3,"[0.09580838323353294, 0.12, 0.104, 0.082, 0.224, 0.094, 0.078, 0.086, 0.096, 0.076, 0.156, 0.092, 0.156, 0.098, 0.092, 0.082, 0.08, 0.114, 0.098, 0.09018036072144289]"
4,"[0.09580838323353294, 0.116, 0.134, 0.082, 0.094, 0.142, 0.078, 0.108, 0.14, 0.154, 0.1, 0.134, 0.108, 0.186, 0.15, 0.082, 0.134, 0.136, 0.098, 0.0781563126252505]"
5,"[0.09580838323353294, 0.14, 0.166, 0.082, 0.37, 0.09, 0.138, 0.086, 0.096, 0.076, 0.16, 0.082, 0.106, 0.098, 0.092, 0.082, 0.08, 0.138, 0.098, 0.19839679358717435]"
6,"[0.09580838323353294, 0.216, 0.104, 0.14, 0.22, 0.088, 0.078, 0.108, 0.182, 0.208, 0.1, 0.094, 0.106, 0.196, 0.092, 0.17, 0.134, 0.098, 0.098, 0.19839679358717435]"
7,"[0.09580838323353294, 0.132, 0.188, 0.176, 0.102, 0.088, 0.178, 0.086, 0.096, 0.156, 0.07, 0.11, 0.106, 0.098, 0.092, 0.174, 0.144, 0.098, 0.098, 0.09819639278557114]"
8,"[0.09580838323353294, 0.132, 0.104, 0.1, 0.23, 0.088, 0.078, 0.108, 0.184, 0.116, 0.1, 0.094, 0.106, 0.196, 0.092, 0.094, 0.134, 0.098, 0.098, 0.19839679358717435]"
9,"[0.10978043912175649, 0.132, 0.19, 0.18, 0.09, 0.088, 0.164, 0.086, 0.096, 0.178, 0.098, 0.148, 0.106, 0.098, 0.092, 0.206, 0.158, 0.098, 0.098, 0.09819639278557114]"
