none,[]
0,"[0.07784431137724551, 0.2, 0.166, 0.082, 0.162, 0.18, 0.1, 0.102, 0.084, 0.098, 0.12, 0.238, 0.102, 0.162, 0.092, 0.154, 0.178, 0.098, 0.11, 0.1342685370741483]"
1,"[0.11177644710578842, 0.082, 0.218, 0.1, 0.214, 0.088, 0.174, 0.102, 0.084, 0.102, 0.134, 0.12, 0.12, 0.122, 0.092, 0.256, 0.19, 0.098, 0.102, 0.09619238476953908]"
2,"[0.08383233532934131, 0.132, 0.108, 0.09, 0.09, 0.088, 0.1, 0.102, 0.084, 0.098, 0.134, 0.252, 0.188, 0.122, 0.092, 0.092, 0.194, 0.098, 0.11, 0.09619238476953908]"
3,"[0.14770459081836326, 0.082, 0.108, 0.1, 0.112, 0.088, 0.098, 0.102, 0.084, 0.226, 0.134, 0.182, 0.21, 0.122, 0.092, 0.092, 0.202, 0.098, 0.11, 0.09619238476953908]"
4,"[0.10778443113772455, 0.132, 0.178, 0.1, 0.09, 0.128, 0.24, 0.144, 0.18, 0.166, 0.134, 0.27, 0.212, 0.19, 0.146, 0.092, 0.192, 0.124, 0.124, 0.09619238476953908]"
5,"[0.11377245508982035, 0.22, 0.214, 0.14, 0.09, 0.2, 0.098, 0.208, 0.132, 0.262, 0.22, 0.212, 0.21, 0.132, 0.156, 0.188, 0.236, 0.084, 0.198, 0.16633266533066132]"
6,"[0.10778443113772455, 0.256, 0.22, 0.23, 0.09, 0.166, 0.186, 0.134, 0.112, 0.174, 0.208, 0.274, 0.34, 0.11, 0.1, 0.166, 0.26, 0.098, 0.164, 0.23446893787575152]"
7,"[0.10778443113772455, 0.226, 0.238, 0.27, 0.09, 0.144, 0.256, 0.142, 0.128, 0.346, 0.212, 0.314, 0.21, 0.114, 0.13, 0.2, 0.3, 0.08, 0.24, 0.16432865731462926]"
8,"[0.10778443113772455, 0.3, 0.198, 0.276, 0.162, 0.236, 0.258, 0.182, 0.14, 0.15, 0.278, 0.278, 0.34, 0.188, 0.16, 0.214, 0.242, 0.152, 0.18, 0.27054108216432865]"
9,"[0.18562874251497005, 0.24, 0.324, 0.246, 0.154, 0.258, 0.292, 0.28, 0.306, 0.338, 0.336, 0.372, 0.22, 0.3, 0.318, 0.334, 0.302, 0.19, 0.356, 0.2605210420841683]"
10,"[0.10978043912175649, 0.318, 0.312, 0.274, 0.21, 0.34, 0.23, 0.35, 0.23, 0.148, 0.296, 0.282, 0.278, 0.416, 0.234, 0.264, 0.376, 0.4, 0.218, 0.3346693386773547]"
11,"[0.22954091816367264, 0.32, 0.372, 0.27, 0.09, 0.24, 0.244, 0.356, 0.326, 0.326, 0.308, 0.328, 0.198, 0.382, 0.208, 0.224, 0.302, 0.184, 0.266, 0.2605210420841683]"
12,"[0.10778443113772455, 0.344, 0.35, 0.242, 0.248, 0.232, 0.178, 0.346, 0.234, 0.182, 0.23, 0.27, 0.28, 0.296, 0.182, 0.18, 0.33, 0.188, 0.146, 0.3667334669338677]"
13,"[0.18363273453093812, 0.308, 0.362, 0.236, 0.09, 0.17, 0.238, 0.338, 0.222, 0.354, 0.238, 0.272, 0.192, 0.278, 0.238, 0.25, 0.344, 0.114, 0.22, 0.2965931863727455]"
14,"[0.10978043912175649, 0.382, 0.312, 0.268, 0.296, 0.234, 0.148, 0.278, 0.258, 0.226, 0.294, 0.246, 0.332, 0.292, 0.212, 0.19, 0.314, 0.252, 0.108, 0.374749498997996]"
15,"[0.27345309381237526, 0.302, 0.362, 0.212, 0.09, 0.174, 0.302, 0.326, 0.252, 0.364, 0.238, 0.342, 0.184, 0.244, 0.27, 0.268, 0.344, 0.104, 0.246, 0.31462925851703405]"
16,"[0.1656686626746507, 0.346, 0.322, 0.28, 0.268, 0.252, 0.136, 0.246, 0.292, 0.26, 0.322, 0.226, 0.348, 0.316, 0.2, 0.214, 0.318, 0.266, 0.126, 0.3527054108216433]"
17,"[0.2714570858283433, 0.304, 0.356, 0.222, 0.096, 0.22, 0.29, 0.326, 0.28, 0.402, 0.252, 0.354, 0.186, 0.25, 0.28, 0.292, 0.344, 0.112, 0.264, 0.32064128256513025]"
18,"[0.1656686626746507, 0.344, 0.306, 0.288, 0.27, 0.262, 0.112, 0.214, 0.252, 0.27, 0.34, 0.236, 0.338, 0.322, 0.2, 0.22, 0.314, 0.264, 0.208, 0.3186372745490982]"
19,"[0.2714570858283433, 0.294, 0.348, 0.248, 0.104, 0.252, 0.27, 0.326, 0.29, 0.43, 0.252, 0.35, 0.194, 0.258, 0.29, 0.302, 0.354, 0.118, 0.27, 0.31462925851703405]"
20,"[0.1656686626746507, 0.356, 0.296, 0.286, 0.272, 0.274, 0.112, 0.28, 0.272, 0.3, 0.336, 0.262, 0.338, 0.336, 0.208, 0.224, 0.286, 0.27, 0.264, 0.28256513026052105]"
21,"[0.2754491017964072, 0.3, 0.34, 0.278, 0.112, 0.238, 0.282, 0.318, 0.324, 0.404, 0.254, 0.348, 0.192, 0.264, 0.288, 0.306, 0.364, 0.152, 0.278, 0.31462925851703405]"
22,"[0.1656686626746507, 0.39, 0.292, 0.28, 0.292, 0.308, 0.152, 0.314, 0.302, 0.302, 0.336, 0.318, 0.338, 0.34, 0.216, 0.216, 0.288, 0.276, 0.298, 0.2565130260521042]"
23,"[0.27345309381237526, 0.276, 0.318, 0.31, 0.134, 0.238, 0.286, 0.32, 0.36, 0.374, 0.266, 0.334, 0.196, 0.29, 0.288, 0.308, 0.406, 0.136, 0.28, 0.3106212424849699]"
24,"[0.16966067864271456, 0.386, 0.296, 0.31, 0.276, 0.332, 0.172, 0.33, 0.316, 0.306, 0.338, 0.334, 0.34, 0.346, 0.232, 0.238, 0.278, 0.276, 0.288, 0.2545090180360721]"
25,"[0.27345309381237526, 0.252, 0.326, 0.334, 0.158, 0.248, 0.284, 0.316, 0.378, 0.382, 0.292, 0.312, 0.256, 0.322, 0.29, 0.314, 0.42, 0.152, 0.296, 0.29458917835671344]"
26,"[0.18562874251497005, 0.408, 0.3, 0.326, 0.274, 0.334, 0.202, 0.34, 0.352, 0.322, 0.336, 0.334, 0.326, 0.374, 0.248, 0.254, 0.274, 0.278, 0.288, 0.23647294589178355]"
27,"[0.2754491017964072, 0.256, 0.32, 0.366, 0.17, 0.25, 0.266, 0.292, 0.38, 0.4, 0.328, 0.316, 0.24, 0.36, 0.3, 0.322, 0.43, 0.194, 0.306, 0.32665330661322645]"
28,"[0.2055888223552894, 0.412, 0.31, 0.348, 0.262, 0.332, 0.218, 0.35, 0.392, 0.35, 0.342, 0.346, 0.314, 0.374, 0.246, 0.256, 0.27, 0.276, 0.306, 0.22645290581162325]"
29,"[0.2774451097804391, 0.258, 0.32, 0.388, 0.196, 0.264, 0.254, 0.3, 0.356, 0.426, 0.332, 0.32, 0.244, 0.39, 0.302, 0.324, 0.444, 0.222, 0.312, 0.34468937875751504]"
30,"[0.17365269461077845, 0.426, 0.312, 0.342, 0.256, 0.328, 0.234, 0.366, 0.416, 0.368, 0.344, 0.356, 0.306, 0.38, 0.248, 0.264, 0.28, 0.272, 0.32, 0.23446893787575152]"
31,"[0.27345309381237526, 0.264, 0.326, 0.4, 0.188, 0.288, 0.246, 0.316, 0.364, 0.44, 0.346, 0.326, 0.23, 0.41, 0.304, 0.326, 0.456, 0.24, 0.304, 0.3687374749498998]"
32,"[0.2055888223552894, 0.448, 0.32, 0.36, 0.254, 0.312, 0.23, 0.39, 0.412, 0.368, 0.358, 0.372, 0.294, 0.382, 0.26, 0.27, 0.29, 0.276, 0.34, 0.24448897795591182]"
33,"[0.2714570858283433, 0.28, 0.32, 0.404, 0.192, 0.318, 0.236, 0.33, 0.378, 0.464, 0.372, 0.342, 0.192, 0.396, 0.304, 0.33, 0.464, 0.258, 0.326, 0.38877755511022044]"
34,"[0.23552894211576847, 0.438, 0.324, 0.37, 0.258, 0.3, 0.228, 0.404, 0.418, 0.382, 0.366, 0.364, 0.284, 0.39, 0.282, 0.288, 0.32, 0.278, 0.364, 0.24649298597194388]"
35,"[0.2714570858283433, 0.294, 0.314, 0.4, 0.236, 0.32, 0.236, 0.334, 0.402, 0.488, 0.42, 0.342, 0.192, 0.388, 0.304, 0.324, 0.468, 0.284, 0.344, 0.42084168336673344]"
36,"[0.2694610778443114, 0.458, 0.326, 0.368, 0.274, 0.304, 0.262, 0.43, 0.482, 0.402, 0.376, 0.356, 0.282, 0.398, 0.316, 0.302, 0.348, 0.286, 0.364, 0.2685370741482966]"
37,"[0.2694610778443114, 0.308, 0.324, 0.396, 0.276, 0.326, 0.246, 0.338, 0.424, 0.474, 0.448, 0.342, 0.23, 0.37, 0.326, 0.348, 0.466, 0.27, 0.354, 0.43887775551102204]"
38,"[0.2315369261477046, 0.458, 0.342, 0.372, 0.276, 0.32, 0.288, 0.45, 0.488, 0.404, 0.382, 0.356, 0.29, 0.408, 0.332, 0.314, 0.378, 0.29, 0.368, 0.2865731462925852]"
39,"[0.27944111776447106, 0.33, 0.332, 0.392, 0.278, 0.334, 0.248, 0.354, 0.436, 0.474, 0.448, 0.354, 0.24, 0.376, 0.334, 0.364, 0.464, 0.296, 0.382, 0.4468937875751503]"
40,"[0.23552894211576847, 0.452, 0.35, 0.384, 0.272, 0.324, 0.29, 0.464, 0.492, 0.388, 0.382, 0.412, 0.298, 0.418, 0.358, 0.326, 0.396, 0.29, 0.38, 0.29458917835671344]"
