eigenvector_centrality,"[0, 4]"
0,"[0.12718204488778054, 0.0875, 0.095, 0.09, 0.085, 0.1325, 0.1, 0.19, 0.135, 0.085, 0.17, 0.1175, 0.1075, 0.1175, 0.12, 0.2225, 0.0925, 0.1225, 0.1025, 0.0975, 0.1075, 0.1125, 0.2, 0.135, 0.2656641604010025]"
1,"[0.09975062344139651, 0.0825, 0.095, 0.115, 0.12, 0.0375, 0.09, 0.0725, 0.0925, 0.085, 0.095, 0.115, 0.16, 0.115, 0.1625, 0.0975, 0.07, 0.1125, 0.1, 0.1, 0.1075, 0.07, 0.1225, 0.1225, 0.12280701754385964]"
2,"[0.12718204488778054, 0.0825, 0.095, 0.085, 0.085, 0.13, 0.1075, 0.0725, 0.095, 0.1125, 0.1125, 0.115, 0.1075, 0.115, 0.085, 0.0975, 0.095, 0.1125, 0.1, 0.0875, 0.1075, 0.07, 0.075, 0.0975, 0.08771929824561403]"
3,"[0.09975062344139651, 0.0825, 0.095, 0.095, 0.12, 0.055, 0.09, 0.0725, 0.0475, 0.1125, 0.095, 0.115, 0.105, 0.1025, 0.175, 0.0925, 0.095, 0.1125, 0.1, 0.09, 0.185, 0.07, 0.1025, 0.105, 0.12280701754385964]"
4,"[0.12718204488778054, 0.0825, 0.095, 0.095, 0.085, 0.13, 0.1075, 0.1925, 0.095, 0.1125, 0.1125, 0.1725, 0.1075, 0.115, 0.085, 0.0975, 0.095, 0.2225, 0.1, 0.0875, 0.1075, 0.07, 0.1, 0.0975, 0.09022556390977443]"
5,"[0.12219451371571072, 0.1675, 0.095, 0.1575, 0.12, 0.12, 0.09, 0.18, 0.0125, 0.2, 0.095, 0.13, 0.165, 0.2125, 0.095, 0.1875, 0.1275, 0.2225, 0.2275, 0.105, 0.08, 0.07, 0.165, 0.185, 0.12280701754385964]"
6,"[0.23940149625935161, 0.22, 0.1675, 0.1, 0.2575, 0.1525, 0.1075, 0.1425, 0.2, 0.295, 0.155, 0.1475, 0.2275, 0.175, 0.085, 0.0975, 0.2675, 0.095, 0.1625, 0.08, 0.1675, 0.15, 0.0975, 0.165, 0.10025062656641603]"
7,"[0.12468827930174564, 0.105, 0.2425, 0.125, 0.1925, 0.21, 0.275, 0.295, 0.12, 0.12, 0.1075, 0.0875, 0.0875, 0.31, 0.075, 0.265, 0.1625, 0.2225, 0.2075, 0.2825, 0.115, 0.1925, 0.13, 0.1775, 0.09774436090225563]"
8,"[0.18703241895261846, 0.205, 0.2125, 0.18, 0.225, 0.1275, 0.195, 0.1625, 0.155, 0.195, 0.11, 0.145, 0.285, 0.13, 0.12, 0.1525, 0.2075, 0.165, 0.1875, 0.1175, 0.1025, 0.125, 0.1575, 0.1575, 0.20300751879699247]"
9,"[0.17955112219451372, 0.2325, 0.225, 0.2275, 0.205, 0.29, 0.295, 0.265, 0.13, 0.24, 0.2325, 0.155, 0.265, 0.2425, 0.165, 0.255, 0.265, 0.295, 0.195, 0.325, 0.26, 0.245, 0.1725, 0.1975, 0.17293233082706766]"
