eigenvector_centrality,"[1, 3]"
0,"[0.09975062344139651, 0.1025, 0.0975, 0.085, 0.095, 0.085, 0.1275, 0.12, 0.0925, 0.0875, 0.11, 0.09, 0.1675, 0.115, 0.165, 0.1125, 0.1, 0.1, 0.12, 0.1, 0.1075, 0.205, 0.095, 0.12, 0.20802005012531327]"
1,"[0.10473815461346633, 0.0725, 0.075, 0.085, 0.13, 0.0825, 0.11, 0.12, 0.0925, 0.1625, 0.125, 0.09, 0.1075, 0.115, 0.085, 0.0875, 0.075, 0.12, 0.12, 0.08, 0.1075, 0.075, 0.115, 0.0975, 0.09774436090225563]"
2,"[0.09975062344139651, 0.115, 0.0975, 0.11, 0.095, 0.1025, 0.0875, 0.1525, 0.0925, 0.0875, 0.1125, 0.1025, 0.1075, 0.115, 0.085, 0.0875, 0.1, 0.1, 0.0825, 0.1, 0.1075, 0.09, 0.095, 0.0575, 0.09774436090225563]"
3,"[0.10473815461346633, 0.0975, 0.075, 0.085, 0.0975, 0.08, 0.08, 0.085, 0.0925, 0.0875, 0.0925, 0.09, 0.1075, 0.115, 0.085, 0.0875, 0.075, 0.1, 0.0825, 0.155, 0.1075, 0.09, 0.115, 0.0975, 0.09774436090225563]"
4,"[0.09975062344139651, 0.1, 0.075, 0.085, 0.095, 0.1175, 0.0875, 0.1175, 0.0925, 0.0875, 0.1125, 0.115, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.11, 0.0925, 0.225, 0.1075, 0.09, 0.095, 0.0975, 0.09774436090225563]"
5,"[0.10473815461346633, 0.175, 0.075, 0.085, 0.1675, 0.08, 0.08, 0.19, 0.0925, 0.0875, 0.1125, 0.115, 0.1075, 0.115, 0.085, 0.0875, 0.165, 0.14, 0.1475, 0.16, 0.1075, 0.09, 0.19, 0.1225, 0.09774436090225563]"
6,"[0.13466334164588528, 0.14, 0.075, 0.1325, 0.095, 0.15, 0.1025, 0.1175, 0.0925, 0.0875, 0.1125, 0.1525, 0.145, 0.1825, 0.14, 0.0875, 0.1875, 0.17, 0.0925, 0.16, 0.1075, 0.09, 0.1875, 0.17, 0.09774436090225563]"
7,"[0.32169576059850374, 0.1775, 0.185, 0.09, 0.21, 0.09, 0.08, 0.115, 0.14, 0.1, 0.2425, 0.2, 0.175, 0.2, 0.215, 0.2425, 0.195, 0.205, 0.185, 0.255, 0.2475, 0.1775, 0.2375, 0.2, 0.09774436090225563]"
8,"[0.2194513715710723, 0.18, 0.31, 0.16, 0.2075, 0.2025, 0.25, 0.1775, 0.22, 0.1575, 0.2175, 0.1525, 0.2525, 0.22, 0.2075, 0.2775, 0.2025, 0.1775, 0.2425, 0.1775, 0.305, 0.1825, 0.1575, 0.165, 0.23809523809523808]"
9,"[0.2194513715710723, 0.125, 0.17, 0.2375, 0.19, 0.23, 0.185, 0.315, 0.2325, 0.215, 0.14, 0.225, 0.2175, 0.2675, 0.1475, 0.24, 0.375, 0.2075, 0.19, 0.255, 0.2675, 0.195, 0.19, 0.165, 0.21553884711779447]"
