none,[]
0,"[0.07481296758104738, 0.1, 0.1225, 0.115, 0.0975, 0.08, 0.0675, 0.0925, 0.13, 0.1075, 0.11, 0.0975, 0.1275, 0.0925, 0.1225, 0.1075, 0.09, 0.165, 0.1875, 0.08, 0.1025, 0.1025, 0.105, 0.0875, 0.10025062656641603]"
1,"[0.11970074812967581, 0.125, 0.095, 0.115, 0.095, 0.0875, 0.0675, 0.0925, 0.1125, 0.1075, 0.0775, 0.1, 0.1075, 0.0925, 0.0925, 0.0775, 0.09, 0.11, 0.0925, 0.125, 0.12, 0.11, 0.105, 0.0925, 0.12280701754385964]"
2,"[0.07481296758104738, 0.1, 0.095, 0.115, 0.0975, 0.0875, 0.0675, 0.0925, 0.0775, 0.1075, 0.11, 0.1025, 0.1275, 0.11, 0.11, 0.1075, 0.1175, 0.11, 0.0925, 0.08, 0.1025, 0.1025, 0.105, 0.0925, 0.09523809523809523]"
3,"[0.07481296758104738, 0.135, 0.095, 0.115, 0.095, 0.0875, 0.0675, 0.0925, 0.0775, 0.1075, 0.0775, 0.1, 0.1275, 0.11, 0.0925, 0.1075, 0.1175, 0.11, 0.0925, 0.0875, 0.12, 0.11, 0.105, 0.0925, 0.09523809523809523]"
4,"[0.07481296758104738, 0.135, 0.1, 0.115, 0.0975, 0.0875, 0.0675, 0.0925, 0.0775, 0.1075, 0.09, 0.1075, 0.1275, 0.11, 0.025, 0.1075, 0.1175, 0.11, 0.0925, 0.0875, 0.1275, 0.11, 0.105, 0.0925, 0.09523809523809523]"
5,"[0.07481296758104738, 0.135, 0.1, 0.115, 0.0975, 0.0875, 0.0675, 0.0925, 0.0775, 0.1075, 0.0775, 0.1, 0.13, 0.11, 0.0875, 0.1075, 0.1175, 0.11, 0.0925, 0.0875, 0.12, 0.11, 0.105, 0.1725, 0.09523809523809523]"
6,"[0.1745635910224439, 0.2225, 0.1, 0.1175, 0.15, 0.15, 0.145, 0.0925, 0.085, 0.19, 0.115, 0.18, 0.1275, 0.105, 0.1375, 0.1825, 0.115, 0.19, 0.19, 0.1625, 0.2175, 0.1875, 0.1075, 0.1875, 0.09523809523809523]"
7,"[0.2518703241895262, 0.1125, 0.185, 0.2675, 0.215, 0.28, 0.2025, 0.21, 0.28, 0.2625, 0.1475, 0.1875, 0.2875, 0.1725, 0.12, 0.2225, 0.0975, 0.225, 0.2575, 0.2275, 0.2725, 0.1725, 0.255, 0.1625, 0.2606516290726817]"
8,"[0.2543640897755611, 0.25, 0.29, 0.265, 0.2425, 0.155, 0.2075, 0.23, 0.255, 0.19, 0.2125, 0.195, 0.215, 0.19, 0.18, 0.165, 0.185, 0.2275, 0.24, 0.195, 0.3175, 0.2675, 0.2075, 0.1975, 0.2756892230576441]"
9,"[0.2743142144638404, 0.16, 0.295, 0.2375, 0.285, 0.225, 0.2725, 0.2975, 0.25, 0.2775, 0.2825, 0.1825, 0.3575, 0.31, 0.175, 0.32, 0.315, 0.2475, 0.25, 0.2475, 0.23, 0.13, 0.41, 0.1925, 0.22055137844611528]"
10,"[0.23940149625935161, 0.37, 0.375, 0.38, 0.2875, 0.42, 0.285, 0.245, 0.3075, 0.2675, 0.2725, 0.3725, 0.185, 0.22, 0.3075, 0.215, 0.22, 0.3925, 0.335, 0.225, 0.3675, 0.39, 0.21, 0.3175, 0.3408521303258145]"
11,"[0.4164588528678304, 0.1625, 0.2975, 0.24, 0.37, 0.24, 0.2975, 0.39, 0.265, 0.3025, 0.32, 0.175, 0.34, 0.27, 0.2375, 0.2775, 0.335, 0.2925, 0.2025, 0.285, 0.2025, 0.1325, 0.39, 0.4, 0.20551378446115287]"
12,"[0.2518703241895262, 0.335, 0.305, 0.305, 0.2425, 0.38, 0.335, 0.2675, 0.275, 0.3025, 0.3575, 0.305, 0.145, 0.2475, 0.2125, 0.1475, 0.1725, 0.365, 0.3075, 0.155, 0.33, 0.3025, 0.22, 0.23, 0.2907268170426065]"
13,"[0.2718204488778055, 0.12, 0.2475, 0.1925, 0.3, 0.2475, 0.245, 0.3475, 0.2075, 0.21, 0.305, 0.13, 0.2475, 0.2325, 0.23, 0.265, 0.2825, 0.305, 0.205, 0.275, 0.12, 0.125, 0.3475, 0.4175, 0.12531328320802004]"
14,"[0.24688279301745636, 0.2775, 0.2375, 0.2825, 0.265, 0.4325, 0.2875, 0.2925, 0.195, 0.37, 0.4475, 0.23, 0.09, 0.2275, 0.1575, 0.2, 0.12, 0.415, 0.235, 0.1325, 0.24, 0.3025, 0.215, 0.195, 0.18546365914786966]"
15,"[0.24438902743142144, 0.125, 0.2425, 0.1975, 0.2875, 0.2575, 0.1375, 0.2925, 0.255, 0.21, 0.255, 0.1475, 0.2275, 0.185, 0.1575, 0.255, 0.215, 0.2625, 0.2225, 0.245, 0.1075, 0.1475, 0.35, 0.465, 0.21052631578947367]"
16,"[0.2518703241895262, 0.2425, 0.2475, 0.25, 0.245, 0.445, 0.2375, 0.2475, 0.12, 0.3925, 0.4325, 0.2525, 0.08, 0.2475, 0.135, 0.215, 0.1825, 0.4525, 0.2575, 0.2075, 0.215, 0.32, 0.23, 0.1975, 0.17794486215538846]"
17,"[0.26184538653366585, 0.155, 0.235, 0.145, 0.2875, 0.245, 0.0925, 0.285, 0.2475, 0.2225, 0.2075, 0.1775, 0.2675, 0.1675, 0.1875, 0.2375, 0.2075, 0.1975, 0.2175, 0.2375, 0.1675, 0.195, 0.3925, 0.4575, 0.20551378446115287]"
18,"[0.23940149625935161, 0.25, 0.2825, 0.2625, 0.23, 0.3875, 0.25, 0.2125, 0.1625, 0.42, 0.415, 0.2875, 0.095, 0.2475, 0.13, 0.185, 0.1825, 0.4425, 0.3, 0.2175, 0.23, 0.3125, 0.2525, 0.215, 0.18796992481203006]"
19,"[0.28428927680798005, 0.15, 0.225, 0.115, 0.2975, 0.2375, 0.095, 0.2825, 0.3, 0.255, 0.2275, 0.1775, 0.3025, 0.1725, 0.1925, 0.2425, 0.2275, 0.18, 0.2225, 0.265, 0.1925, 0.2525, 0.3725, 0.41, 0.16290726817042606]"
20,"[0.24688279301745636, 0.2775, 0.3025, 0.3125, 0.235, 0.3275, 0.2625, 0.185, 0.165, 0.4125, 0.3875, 0.3025, 0.165, 0.2775, 0.14, 0.215, 0.1525, 0.4225, 0.345, 0.19, 0.2625, 0.3325, 0.2775, 0.2275, 0.21303258145363407]"
21,"[0.29925187032418954, 0.1125, 0.245, 0.1625, 0.3025, 0.235, 0.0975, 0.285, 0.3125, 0.275, 0.3, 0.18, 0.3075, 0.19, 0.2175, 0.27, 0.25, 0.1725, 0.2375, 0.2825, 0.1925, 0.3025, 0.3275, 0.355, 0.18796992481203006]"
22,"[0.24438902743142144, 0.2975, 0.3125, 0.325, 0.225, 0.285, 0.265, 0.185, 0.1775, 0.41, 0.38, 0.3075, 0.1675, 0.2825, 0.17, 0.2875, 0.1175, 0.41, 0.345, 0.225, 0.275, 0.35, 0.2825, 0.2475, 0.23809523809523808]"
23,"[0.3092269326683292, 0.13, 0.2775, 0.21, 0.305, 0.2225, 0.1325, 0.29, 0.3125, 0.325, 0.305, 0.18, 0.315, 0.22, 0.2425, 0.285, 0.2675, 0.2, 0.2675, 0.32, 0.1575, 0.275, 0.31, 0.3075, 0.24310776942355888]"
