none,[]
0,"[0.10224438902743142, 0.0775, 0.095, 0.0925, 0.095, 0.08, 0.1675, 0.0925, 0.115, 0.1125, 0.1, 0.08, 0.1075, 0.0875, 0.1225, 0.1175, 0.1, 0.1125, 0.08, 0.1025, 0.1025, 0.11, 0.125, 0.0875, 0.07769423558897243]"
1,"[0.08977556109725686, 0.145, 0.1725, 0.1375, 0.1175, 0.08, 0.095, 0.12, 0.075, 0.1175, 0.0825, 0.1175, 0.095, 0.075, 0.15, 0.1175, 0.09, 0.0975, 0.1175, 0.1125, 0.085, 0.105, 0.155, 0.0975, 0.10025062656641603]"
2,"[0.08977556109725686, 0.0775, 0.095, 0.1325, 0.19, 0.095, 0.2075, 0.125, 0.085, 0.1325, 0.11, 0.08, 0.085, 0.0875, 0.0925, 0.1175, 0.09, 0.1725, 0.1225, 0.2, 0.13, 0.1175, 0.1725, 0.175, 0.08020050125313283]"
3,"[0.08977556109725686, 0.1, 0.195, 0.185, 0.1, 0.1, 0.1275, 0.12, 0.075, 0.1175, 0.0825, 0.2, 0.085, 0.115, 0.125, 0.0775, 0.09, 0.12, 0.1, 0.08, 0.085, 0.105, 0.095, 0.13, 0.11027568922305764]"
4,"[0.08977556109725686, 0.085, 0.0975, 0.1325, 0.1, 0.085, 0.175, 0.12, 0.085, 0.17, 0.11, 0.13, 0.085, 0.115, 0.125, 0.0775, 0.14, 0.1625, 0.0825, 0.08, 0.1075, 0.09, 0.095, 0.0875, 0.07769423558897243]"
5,"[0.08977556109725686, 0.1, 0.2075, 0.1475, 0.1775, 0.085, 0.1275, 0.12, 0.1625, 0.0925, 0.1725, 0.2075, 0.085, 0.115, 0.12, 0.0775, 0.1525, 0.12, 0.1, 0.08, 0.085, 0.115, 0.095, 0.0975, 0.10025062656641603]"
6,"[0.08977556109725686, 0.0975, 0.0975, 0.2375, 0.1, 0.085, 0.1475, 0.12, 0.085, 0.1725, 0.11, 0.1075, 0.085, 0.155, 0.12, 0.0775, 0.1025, 0.12, 0.0825, 0.08, 0.12, 0.09, 0.095, 0.0975, 0.07769423558897243]"
7,"[0.08977556109725686, 0.1, 0.2775, 0.1075, 0.175, 0.105, 0.1275, 0.12, 0.1125, 0.0925, 0.1125, 0.09, 0.085, 0.115, 0.12, 0.0775, 0.1275, 0.1225, 0.1, 0.08, 0.085, 0.115, 0.075, 0.0975, 0.10025062656641603]"
8,"[0.1596009975062344, 0.1, 0.0975, 0.085, 0.1, 0.085, 0.11, 0.12, 0.085, 0.1825, 0.11, 0.1, 0.085, 0.1425, 0.12, 0.0775, 0.1175, 0.12, 0.1625, 0.08, 0.1075, 0.09, 0.095, 0.115, 0.07769423558897243]"
9,"[0.08977556109725686, 0.1, 0.1125, 0.1075, 0.13, 0.1175, 0.1275, 0.12, 0.1125, 0.0925, 0.0825, 0.09, 0.085, 0.115, 0.12, 0.0775, 0.12, 0.12, 0.1, 0.08, 0.1875, 0.115, 0.075, 0.0975, 0.10025062656641603]"
