none,[]
0,"[0.07784431137724551, 0.25, 0.218, 0.114, 0.112, 0.092, 0.154, 0.102, 0.168, 0.098, 0.112, 0.092, 0.11, 0.106, 0.096, 0.092, 0.082, 0.12, 0.084, 0.10220440881763528]"
1,"[0.07784431137724551, 0.132, 0.086, 0.096, 0.094, 0.094, 0.11, 0.112, 0.096, 0.118, 0.112, 0.106, 0.142, 0.082, 0.082, 0.09, 0.126, 0.098, 0.102, 0.1402805611222445]"
2,"[0.11177644710578842, 0.116, 0.114, 0.112, 0.112, 0.196, 0.108, 0.104, 0.108, 0.098, 0.112, 0.106, 0.1, 0.096, 0.146, 0.08, 0.114, 0.208, 0.104, 0.10220440881763528]"
3,"[0.07784431137724551, 0.132, 0.086, 0.11, 0.094, 0.204, 0.098, 0.166, 0.112, 0.118, 0.112, 0.106, 0.122, 0.096, 0.116, 0.08, 0.082, 0.08, 0.208, 0.15430861723446893]"
4,"[0.1157684630738523, 0.116, 0.074, 0.098, 0.092, 0.102, 0.108, 0.104, 0.116, 0.098, 0.112, 0.106, 0.1, 0.098, 0.092, 0.088, 0.098, 0.204, 0.08, 0.10220440881763528]"
5,"[0.07784431137724551, 0.132, 0.086, 0.1, 0.092, 0.102, 0.1, 0.166, 0.112, 0.118, 0.112, 0.106, 0.12, 0.112, 0.082, 0.108, 0.082, 0.08, 0.11, 0.10420841683366733]"
6,"[0.1157684630738523, 0.116, 0.148, 0.122, 0.092, 0.102, 0.142, 0.104, 0.116, 0.098, 0.176, 0.106, 0.1, 0.098, 0.092, 0.088, 0.098, 0.202, 0.08, 0.10220440881763528]"
7,"[0.07784431137724551, 0.212, 0.086, 0.1, 0.092, 0.102, 0.1, 0.168, 0.112, 0.118, 0.15, 0.166, 0.12, 0.098, 0.082, 0.108, 0.082, 0.08, 0.126, 0.10420841683366733]"
8,"[0.1157684630738523, 0.116, 0.13, 0.1, 0.09, 0.102, 0.124, 0.104, 0.156, 0.098, 0.078, 0.166, 0.1, 0.098, 0.092, 0.088, 0.098, 0.208, 0.142, 0.10220440881763528]"
9,"[0.07784431137724551, 0.142, 0.138, 0.1, 0.092, 0.102, 0.1, 0.166, 0.112, 0.118, 0.196, 0.094, 0.12, 0.098, 0.142, 0.108, 0.082, 0.08, 0.126, 0.10420841683366733]"
10,"[0.1157684630738523, 0.116, 0.144, 0.1, 0.09, 0.102, 0.122, 0.104, 0.17, 0.098, 0.094, 0.084, 0.1, 0.098, 0.092, 0.088, 0.098, 0.208, 0.104, 0.10220440881763528]"
11,"[0.16966067864271456, 0.08, 0.176, 0.1, 0.092, 0.102, 0.1, 0.166, 0.112, 0.158, 0.112, 0.094, 0.12, 0.098, 0.092, 0.108, 0.082, 0.08, 0.166, 0.10420841683366733]"
12,"[0.1157684630738523, 0.116, 0.15, 0.1, 0.09, 0.102, 0.122, 0.104, 0.192, 0.098, 0.08, 0.084, 0.1, 0.098, 0.092, 0.146, 0.098, 0.208, 0.104, 0.11222444889779559]"
13,"[0.18163672654690619, 0.08, 0.118, 0.1, 0.136, 0.102, 0.1, 0.168, 0.112, 0.16, 0.112, 0.094, 0.12, 0.098, 0.092, 0.108, 0.192, 0.08, 0.228, 0.10420841683366733]"
14,"[0.1157684630738523, 0.116, 0.076, 0.1, 0.09, 0.104, 0.128, 0.104, 0.196, 0.098, 0.078, 0.084, 0.146, 0.098, 0.092, 0.174, 0.098, 0.208, 0.104, 0.10220440881763528]"
15,"[0.17764471057884232, 0.08, 0.118, 0.132, 0.09, 0.102, 0.1, 0.168, 0.112, 0.076, 0.112, 0.094, 0.12, 0.098, 0.092, 0.108, 0.184, 0.08, 0.234, 0.10420841683366733]"
16,"[0.22954091816367264, 0.168, 0.074, 0.1, 0.09, 0.104, 0.212, 0.104, 0.198, 0.098, 0.078, 0.084, 0.126, 0.098, 0.092, 0.18, 0.098, 0.206, 0.104, 0.10220440881763528]"
17,"[0.19760479041916168, 0.08, 0.118, 0.098, 0.092, 0.102, 0.1, 0.168, 0.112, 0.076, 0.114, 0.094, 0.12, 0.098, 0.15, 0.108, 0.122, 0.08, 0.236, 0.10420841683366733]"
