out_deg_centrality,[ 0 14 27 26 23]
0,"[0.09217877094972067, 0.1005586592178771, 0.1005586592178771, 0.18994413407821228, 0.08403361344537816, 0.12605042016806722, 0.10364145658263306, 0.09523809523809523, 0.10084033613445378, 0.19047619047619047, 0.18207282913165265, 0.11764705882352941, 0.10644257703081232, 0.10084033613445378, 0.16246498599439776, 0.10084033613445378, 0.13445378151260504, 0.10644257703081232, 0.08683473389355742, 0.10084033613445378, 0.10084033613445378, 0.07282913165266107, 0.10084033613445378, 0.09803921568627451, 0.11764705882352941, 0.12605042016806722, 0.08403361344537816, 0.12044817927170869]"
1,"[0.20949720670391062, 0.12569832402234637, 0.1005586592178771, 0.21787709497206703, 0.1092436974789916, 0.12605042016806722, 0.19607843137254902, 0.22128851540616246, 0.10084033613445378, 0.08123249299719888, 0.09523809523809523, 0.11764705882352941, 0.10644257703081232, 0.10084033613445378, 0.06162464985994398, 0.15966386554621848, 0.07563025210084033, 0.2661064425770308, 0.08683473389355742, 0.1092436974789916, 0.10364145658263306, 0.11764705882352941, 0.10084033613445378, 0.08683473389355742, 0.20168067226890757, 0.12605042016806722, 0.08403361344537816, 0.12044817927170869]"
2,"[0.09217877094972067, 0.0893854748603352, 0.1005586592178771, 0.20949720670391062, 0.20448179271708683, 0.12324929971988796, 0.10364145658263306, 0.22408963585434175, 0.1792717086834734, 0.12324929971988796, 0.27170868347338933, 0.11764705882352941, 0.11484593837535013, 0.1092436974789916, 0.16246498599439776, 0.12324929971988796, 0.1568627450980392, 0.11484593837535013, 0.08683473389355742, 0.1092436974789916, 0.10084033613445378, 0.09243697478991597, 0.10084033613445378, 0.19327731092436976, 0.11204481792717087, 0.12605042016806722, 0.07282913165266107, 0.12044817927170869]"
3,"[0.20670391061452514, 0.24022346368715083, 0.1005586592178771, 0.12569832402234637, 0.08403361344537816, 0.12044817927170869, 0.17366946778711484, 0.15966386554621848, 0.10084033613445378, 0.19607843137254902, 0.17086834733893558, 0.16526610644257703, 0.10644257703081232, 0.10084033613445378, 0.06162464985994398, 0.10084033613445378, 0.07563025210084033, 0.21288515406162464, 0.1484593837535014, 0.10644257703081232, 0.07282913165266107, 0.10644257703081232, 0.10084033613445378, 0.08683473389355742, 0.09523809523809523, 0.12605042016806722, 0.12605042016806722, 0.12044817927170869]"
4,"[0.09217877094972067, 0.1005586592178771, 0.09776536312849161, 0.20949720670391062, 0.10644257703081232, 0.10364145658263306, 0.09243697478991597, 0.09523809523809523, 0.0896358543417367, 0.12324929971988796, 0.12324929971988796, 0.11764705882352941, 0.11484593837535013, 0.1092436974789916, 0.16246498599439776, 0.10084033613445378, 0.13165266106442577, 0.11484593837535013, 0.08683473389355742, 0.10084033613445378, 0.10084033613445378, 0.09243697478991597, 0.19047619047619047, 0.20168067226890757, 0.11204481792717087, 0.22128851540616246, 0.15406162464985995, 0.13725490196078433]"
5,"[0.20670391061452514, 0.19553072625698323, 0.1005586592178771, 0.20391061452513967, 0.1400560224089636, 0.12324929971988796, 0.17366946778711484, 0.2184873949579832, 0.10084033613445378, 0.07563025210084033, 0.1792717086834734, 0.11764705882352941, 0.10644257703081232, 0.1792717086834734, 0.06162464985994398, 0.10084033613445378, 0.07563025210084033, 0.21288515406162464, 0.10084033613445378, 0.12605042016806722, 0.16246498599439776, 0.17086834733893558, 0.10364145658263306, 0.1876750700280112, 0.19887955182072828, 0.12605042016806722, 0.12605042016806722, 0.12044817927170869]"
6,"[0.09217877094972067, 0.1005586592178771, 0.1787709497206704, 0.20949720670391062, 0.08403361344537816, 0.10364145658263306, 0.09243697478991597, 0.09523809523809523, 0.17647058823529413, 0.24089635854341737, 0.18207282913165265, 0.19887955182072828, 0.11484593837535013, 0.1092436974789916, 0.15966386554621848, 0.20448179271708683, 0.20168067226890757, 0.11484593837535013, 0.15966386554621848, 0.10084033613445378, 0.10084033613445378, 0.09243697478991597, 0.10084033613445378, 0.20448179271708683, 0.11204481792717087, 0.22128851540616246, 0.21008403361344538, 0.10084033613445378]"
7,"[0.20391061452513967, 0.19832402234636873, 0.1005586592178771, 0.12569832402234637, 0.2184873949579832, 0.12605042016806722, 0.16526610644257703, 0.2184873949579832, 0.19327731092436976, 0.07563025210084033, 0.20728291316526612, 0.11764705882352941, 0.17647058823529413, 0.17366946778711484, 0.06162464985994398, 0.10084033613445378, 0.07563025210084033, 0.21288515406162464, 0.17647058823529413, 0.20728291316526612, 0.15966386554621848, 0.10644257703081232, 0.19327731092436976, 0.15406162464985995, 0.09523809523809523, 0.12605042016806722, 0.16806722689075632, 0.18207282913165265]"
8,"[0.09217877094972067, 0.1005586592178771, 0.23743016759776536, 0.20670391061452514, 0.10644257703081232, 0.1792717086834734, 0.09243697478991597, 0.09523809523809523, 0.15406162464985995, 0.15966386554621848, 0.12324929971988796, 0.18207282913165265, 0.11484593837535013, 0.1092436974789916, 0.15966386554621848, 0.10364145658263306, 0.20728291316526612, 0.11484593837535013, 0.08683473389355742, 0.10084033613445378, 0.10084033613445378, 0.10644257703081232, 0.10084033613445378, 0.20168067226890757, 0.18487394957983194, 0.2184873949579832, 0.08403361344537816, 0.10084033613445378]"
