none,[]
0,"[0.08229426433915212, 0.095, 0.075, 0.095, 0.0825, 0.08, 0.125, 0.0975, 0.095, 0.1075, 0.1225, 0.1, 0.1075, 0.1, 0.0925, 0.0775, 0.0925, 0.08, 0.0825, 0.0875, 0.08, 0.1025, 0.1025, 0.0875, 0.10025062656641603]"
1,"[0.08229426433915212, 0.135, 0.095, 0.1525, 0.085, 0.1, 0.11, 0.085, 0.12, 0.1175, 0.0775, 0.1, 0.125, 0.1675, 0.0925, 0.085, 0.1175, 0.1125, 0.1175, 0.08, 0.12, 0.0875, 0.16, 0.0925, 0.10025062656641603]"
2,"[0.1172069825436409, 0.105, 0.095, 0.095, 0.0825, 0.1, 0.08, 0.1175, 0.1225, 0.13, 0.11, 0.09, 0.125, 0.0675, 0.0925, 0.0925, 0.1175, 0.1, 0.13, 0.1025, 0.08, 0.07, 0.12, 0.0925, 0.09774436090225563]"
3,"[0.07481296758104738, 0.0975, 0.075, 0.0925, 0.0825, 0.1, 0.0675, 0.0925, 0.1225, 0.0875, 0.1175, 0.1, 0.0725, 0.1025, 0.085, 0.11, 0.1, 0.1, 0.0925, 0.13, 0.1025, 0.07, 0.12, 0.0925, 0.11278195488721804]"
4,"[0.11970074812967581, 0.0975, 0.075, 0.0925, 0.0825, 0.13, 0.125, 0.0925, 0.09, 0.0875, 0.1125, 0.115, 0.1075, 0.11, 0.0925, 0.0925, 0.1, 0.1, 0.0925, 0.085, 0.1025, 0.1025, 0.1025, 0.0925, 0.12280701754385964]"
5,"[0.20698254364089774, 0.0975, 0.08, 0.085, 0.1025, 0.0875, 0.16, 0.0925, 0.11, 0.0875, 0.0775, 0.1, 0.0825, 0.2, 0.16, 0.095, 0.1, 0.1075, 0.0975, 0.085, 0.1025, 0.11, 0.1025, 0.0925, 0.15538847117794485]"
6,"[0.11970074812967581, 0.1025, 0.075, 0.105, 0.095, 0.0875, 0.125, 0.1925, 0.0775, 0.1175, 0.115, 0.115, 0.1075, 0.11, 0.0925, 0.1825, 0.15, 0.0775, 0.115, 0.0875, 0.12, 0.1025, 0.1025, 0.0925, 0.12280701754385964]"
7,"[0.09975062344139651, 0.0975, 0.105, 0.13, 0.1225, 0.0875, 0.14, 0.0975, 0.095, 0.1375, 0.0775, 0.1, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.105, 0.0925, 0.0875, 0.1575, 0.11, 0.1025, 0.205, 0.09523809523809523]"
8,"[0.18204488778054864, 0.16, 0.165, 0.17, 0.095, 0.13, 0.08, 0.1225, 0.0775, 0.1125, 0.1125, 0.115, 0.13, 0.1825, 0.0925, 0.1125, 0.1925, 0.0775, 0.16, 0.1725, 0.12, 0.1025, 0.105, 0.0925, 0.12280701754385964]"
9,"[0.09975062344139651, 0.2475, 0.1425, 0.085, 0.0975, 0.16, 0.08, 0.2125, 0.0925, 0.095, 0.0825, 0.1, 0.2225, 0.115, 0.085, 0.0875, 0.1, 0.11, 0.0925, 0.0875, 0.1075, 0.11, 0.1025, 0.15, 0.09523809523809523]"
10,"[0.0798004987531172, 0.2, 0.1675, 0.11, 0.095, 0.13, 0.08, 0.1225, 0.165, 0.185, 0.1125, 0.115, 0.2025, 0.13, 0.0925, 0.1075, 0.1, 0.0775, 0.2425, 0.16, 0.12, 0.1025, 0.1675, 0.0925, 0.12280701754385964]"
11,"[0.09975062344139651, 0.19, 0.1675, 0.085, 0.0975, 0.155, 0.08, 0.0925, 0.0925, 0.0875, 0.0825, 0.1175, 0.2325, 0.115, 0.085, 0.0875, 0.2125, 0.11, 0.0925, 0.0875, 0.1075, 0.11, 0.1025, 0.1325, 0.09523809523809523]"
12,"[0.08977556109725686, 0.1025, 0.1525, 0.1275, 0.095, 0.13, 0.1125, 0.1225, 0.0775, 0.085, 0.1125, 0.115, 0.105, 0.1175, 0.0925, 0.1075, 0.1, 0.0775, 0.1975, 0.09, 0.12, 0.1025, 0.1675, 0.0925, 0.12280701754385964]"
13,"[0.09975062344139651, 0.115, 0.115, 0.085, 0.0975, 0.1375, 0.08, 0.145, 0.0925, 0.0875, 0.09, 0.115, 0.105, 0.115, 0.085, 0.0875, 0.145, 0.1675, 0.0925, 0.0875, 0.1075, 0.11, 0.1025, 0.14, 0.09523809523809523]"
14,"[0.09226932668329177, 0.0975, 0.1725, 0.095, 0.095, 0.13, 0.1425, 0.1225, 0.16, 0.195, 0.1125, 0.115, 0.105, 0.1475, 0.0925, 0.1075, 0.1, 0.0775, 0.235, 0.09, 0.1675, 0.1025, 0.1525, 0.0925, 0.12280701754385964]"
