eigenvector_centrality,"[0, 20]"
0,"[0.09975062344139651, 0.1075, 0.075, 0.0925, 0.095, 0.105, 0.095, 0.095, 0.075, 0.085, 0.11, 0.115, 0.1075, 0.0925, 0.0925, 0.115, 0.075, 0.095, 0.1, 0.0875, 0.13, 0.09, 0.09, 0.1125, 0.11278195488721804]"
1,"[0.10473815461346633, 0.115, 0.0975, 0.09, 0.135, 0.13, 0.095, 0.085, 0.115, 0.085, 0.105, 0.1175, 0.1075, 0.115, 0.1225, 0.0875, 0.075, 0.1, 0.1, 0.0725, 0.1075, 0.1075, 0.09, 0.1225, 0.09273182957393483]"
2,"[0.14463840399002495, 0.115, 0.075, 0.085, 0.135, 0.085, 0.0875, 0.1175, 0.0925, 0.085, 0.0925, 0.1025, 0.15, 0.0975, 0.1225, 0.115, 0.0975, 0.0775, 0.0825, 0.1, 0.075, 0.1175, 0.115, 0.1225, 0.09273182957393483]"
3,"[0.09975062344139651, 0.115, 0.095, 0.085, 0.095, 0.1025, 0.095, 0.1225, 0.0925, 0.085, 0.1, 0.115, 0.135, 0.1725, 0.1225, 0.115, 0.1, 0.0775, 0.0925, 0.0875, 0.1075, 0.1175, 0.1025, 0.0975, 0.11278195488721804]"
4,"[0.09975062344139651, 0.0975, 0.075, 0.085, 0.155, 0.0825, 0.08, 0.1225, 0.075, 0.0875, 0.1075, 0.115, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.0775, 0.0925, 0.1, 0.095, 0.145, 0.1025, 0.1275, 0.10275689223057644]"
5,"[0.09975062344139651, 0.0975, 0.095, 0.0925, 0.095, 0.13, 0.08, 0.1225, 0.0925, 0.0875, 0.1125, 0.115, 0.105, 0.115, 0.1225, 0.0875, 0.1175, 0.0775, 0.0925, 0.0875, 0.1075, 0.1025, 0.1025, 0.1225, 0.09523809523809523]"
6,"[0.09975062344139651, 0.0975, 0.075, 0.085, 0.095, 0.0875, 0.08, 0.1225, 0.085, 0.0875, 0.1125, 0.0975, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.0775, 0.0925, 0.0875, 0.1075, 0.1025, 0.1025, 0.1225, 0.12531328320802004]"
7,"[0.09975062344139651, 0.0975, 0.185, 0.115, 0.095, 0.13, 0.08, 0.1225, 0.0925, 0.0875, 0.1125, 0.1225, 0.105, 0.115, 0.1225, 0.0875, 0.1175, 0.0775, 0.0925, 0.0875, 0.1075, 0.175, 0.1025, 0.1225, 0.09523809523809523]"
8,"[0.09975062344139651, 0.0975, 0.075, 0.085, 0.095, 0.0875, 0.08, 0.1225, 0.0775, 0.0875, 0.1125, 0.1575, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.0775, 0.0925, 0.1075, 0.15, 0.1025, 0.1025, 0.1125, 0.12280701754385964]"
9,"[0.09975062344139651, 0.0975, 0.155, 0.115, 0.095, 0.13, 0.08, 0.1225, 0.0925, 0.0875, 0.1125, 0.115, 0.105, 0.115, 0.1775, 0.0875, 0.1175, 0.0775, 0.0925, 0.0875, 0.1075, 0.1025, 0.1025, 0.1225, 0.09523809523809523]"
10,"[0.09975062344139651, 0.0975, 0.075, 0.085, 0.095, 0.0875, 0.08, 0.1225, 0.0775, 0.0875, 0.1125, 0.115, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.0775, 0.0925, 0.0875, 0.1075, 0.1025, 0.1025, 0.1675, 0.11779448621553884]"
11,"[0.09975062344139651, 0.0975, 0.1, 0.115, 0.095, 0.13, 0.08, 0.1225, 0.0925, 0.0875, 0.1125, 0.1, 0.105, 0.115, 0.0875, 0.0875, 0.1175, 0.0775, 0.0925, 0.0875, 0.1075, 0.1125, 0.1025, 0.1225, 0.17794486215538846]"
12,"[0.09975062344139651, 0.0975, 0.075, 0.085, 0.095, 0.0875, 0.08, 0.1225, 0.0775, 0.0875, 0.1125, 0.115, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.0775, 0.0925, 0.1625, 0.1075, 0.1025, 0.1025, 0.1825, 0.16290726817042606]"
13,"[0.09975062344139651, 0.0975, 0.1, 0.115, 0.095, 0.13, 0.08, 0.1225, 0.0925, 0.0875, 0.1125, 0.1, 0.105, 0.115, 0.085, 0.0875, 0.1175, 0.0775, 0.0925, 0.0875, 0.1075, 0.11, 0.1025, 0.1225, 0.12280701754385964]"
14,"[0.09975062344139651, 0.0975, 0.075, 0.085, 0.095, 0.0875, 0.08, 0.1225, 0.09, 0.0875, 0.1125, 0.115, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.0775, 0.0925, 0.1675, 0.1075, 0.1025, 0.1025, 0.1225, 0.09523809523809523]"
15,"[0.09975062344139651, 0.0975, 0.1, 0.115, 0.095, 0.13, 0.08, 0.1225, 0.0925, 0.0875, 0.1125, 0.1, 0.105, 0.115, 0.085, 0.0875, 0.1175, 0.0775, 0.0925, 0.0875, 0.1075, 0.135, 0.1025, 0.1225, 0.12280701754385964]"
16,"[0.11221945137157108, 0.0975, 0.075, 0.085, 0.095, 0.0875, 0.08, 0.1225, 0.0925, 0.0875, 0.1125, 0.115, 0.105, 0.115, 0.085, 0.0875, 0.1, 0.0775, 0.0925, 0.1325, 0.125, 0.1025, 0.1025, 0.1225, 0.09523809523809523]"
