none,[]
0,"[0.09975062344139651, 0.1, 0.08, 0.0975, 0.0825, 0.1, 0.125, 0.1225, 0.115, 0.1075, 0.1, 0.1, 0.0725, 0.1, 0.105, 0.0875, 0.1075, 0.1, 0.13, 0.0725, 0.1075, 0.115, 0.12, 0.1225, 0.09523809523809523]"
1,"[0.08229426433915212, 0.095, 0.08, 0.085, 0.0825, 0.13, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.0925, 0.0875, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.1025, 0.12, 0.0925, 0.09523809523809523]"
2,"[0.08229426433915212, 0.095, 0.08, 0.115, 0.0825, 0.1, 0.125, 0.0925, 0.1225, 0.1075, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.1075, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.14, 0.09523809523809523]"
3,"[0.08229426433915212, 0.095, 0.08, 0.1175, 0.0825, 0.0875, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.0925, 0.1075, 0.1075, 0.1, 0.1575, 0.1275, 0.0825, 0.11, 0.1225, 0.0925, 0.09523809523809523]"
4,"[0.12219451371571072, 0.095, 0.08, 0.115, 0.0825, 0.13, 0.125, 0.1125, 0.1775, 0.1075, 0.1125, 0.1475, 0.1525, 0.14, 0.125, 0.1075, 0.1075, 0.1, 0.1175, 0.205, 0.135, 0.1775, 0.12, 0.0925, 0.09523809523809523]"
5,"[0.12718204488778054, 0.22, 0.1, 0.115, 0.1025, 0.0875, 0.125, 0.1, 0.16, 0.115, 0.145, 0.1, 0.1275, 0.1775, 0.0925, 0.1075, 0.2075, 0.11, 0.0925, 0.0925, 0.195, 0.11, 0.1575, 0.0925, 0.09523809523809523]"
6,"[0.08977556109725686, 0.265, 0.145, 0.145, 0.1125, 0.1775, 0.11, 0.0975, 0.0775, 0.1075, 0.2175, 0.2425, 0.13, 0.115, 0.1975, 0.1075, 0.2025, 0.28, 0.0925, 0.0975, 0.1225, 0.215, 0.26, 0.1325, 0.15538847117794485]"
7,"[0.24438902743142144, 0.1975, 0.265, 0.23, 0.1525, 0.2225, 0.2625, 0.27, 0.27, 0.285, 0.19, 0.2425, 0.2175, 0.1725, 0.2325, 0.2575, 0.2125, 0.255, 0.2075, 0.17, 0.33, 0.29, 0.265, 0.2475, 0.20551378446115287]"
8,"[0.19950124688279303, 0.1925, 0.2275, 0.2225, 0.24, 0.3, 0.235, 0.2175, 0.235, 0.2575, 0.245, 0.1775, 0.26, 0.2675, 0.165, 0.2975, 0.28, 0.185, 0.34, 0.215, 0.35, 0.3025, 0.2025, 0.26, 0.22556390977443608]"
9,"[0.18952618453865336, 0.305, 0.245, 0.285, 0.28, 0.2925, 0.3025, 0.265, 0.2275, 0.21, 0.225, 0.25, 0.2575, 0.285, 0.3025, 0.315, 0.2125, 0.2275, 0.295, 0.2625, 0.26, 0.2375, 0.2475, 0.215, 0.2882205513784461]"
10,"[0.29177057356608477, 0.1675, 0.28, 0.2275, 0.2375, 0.24, 0.3075, 0.3475, 0.3, 0.3325, 0.27, 0.21, 0.2425, 0.285, 0.2175, 0.3875, 0.3625, 0.215, 0.2425, 0.215, 0.4, 0.4125, 0.245, 0.3325, 0.23057644110275688]"
11,"[0.24937655860349128, 0.2825, 0.34, 0.37, 0.26, 0.275, 0.295, 0.39, 0.2125, 0.3725, 0.3125, 0.32, 0.3925, 0.4175, 0.31, 0.36, 0.1825, 0.245, 0.3175, 0.255, 0.295, 0.245, 0.3125, 0.2825, 0.38345864661654133]"
12,"[0.39650872817955113, 0.1, 0.4525, 0.35, 0.26, 0.44, 0.36, 0.44, 0.2725, 0.315, 0.2675, 0.315, 0.225, 0.275, 0.305, 0.3275, 0.2675, 0.1375, 0.405, 0.3825, 0.27, 0.4475, 0.4425, 0.31, 0.18295739348370926]"
13,"[0.36658354114713215, 0.275, 0.3925, 0.315, 0.335, 0.1825, 0.29, 0.505, 0.2175, 0.41, 0.2975, 0.2875, 0.3, 0.4775, 0.2, 0.315, 0.195, 0.1975, 0.23, 0.1725, 0.285, 0.285, 0.3475, 0.375, 0.2907268170426065]"
14,"[0.4114713216957606, 0.15, 0.46, 0.385, 0.2825, 0.42, 0.465, 0.3825, 0.2575, 0.29, 0.255, 0.3525, 0.2275, 0.215, 0.2975, 0.2725, 0.285, 0.2225, 0.3625, 0.375, 0.2225, 0.3275, 0.3925, 0.295, 0.21553884711779447]"
15,"[0.23940149625935161, 0.2925, 0.305, 0.295, 0.305, 0.1975, 0.3875, 0.4175, 0.275, 0.315, 0.275, 0.31, 0.3175, 0.375, 0.22, 0.325, 0.1775, 0.23, 0.2375, 0.1875, 0.32, 0.2925, 0.27, 0.3425, 0.2982456140350877]"
16,"[0.43640897755610975, 0.175, 0.41, 0.3675, 0.3025, 0.3775, 0.4525, 0.2525, 0.255, 0.2975, 0.28, 0.3775, 0.205, 0.2325, 0.3025, 0.295, 0.33, 0.2375, 0.3125, 0.3375, 0.23, 0.2625, 0.35, 0.3175, 0.2656641604010025]"
17,"[0.23690773067331672, 0.2875, 0.335, 0.2825, 0.29, 0.27, 0.41, 0.3975, 0.26, 0.32, 0.31, 0.295, 0.325, 0.325, 0.2425, 0.3375, 0.2575, 0.23, 0.305, 0.23, 0.3375, 0.2975, 0.225, 0.3375, 0.3007518796992481]"
18,"[0.44139650872817954, 0.2675, 0.395, 0.365, 0.335, 0.365, 0.4725, 0.2625, 0.2725, 0.3175, 0.3275, 0.405, 0.2575, 0.2625, 0.2975, 0.3125, 0.3275, 0.2875, 0.3025, 0.3325, 0.2525, 0.3, 0.375, 0.3325, 0.3208020050125313]"
19,"[0.26433915211970077, 0.2775, 0.3475, 0.3025, 0.3425, 0.295, 0.4225, 0.3975, 0.2725, 0.32, 0.3125, 0.3025, 0.35, 0.3025, 0.255, 0.3625, 0.2825, 0.2325, 0.3175, 0.245, 0.3375, 0.2975, 0.285, 0.35, 0.2957393483709273]"
20,"[0.4538653366583541, 0.32, 0.395, 0.38, 0.3625, 0.3575, 0.485, 0.2875, 0.2825, 0.3275, 0.36, 0.4375, 0.2925, 0.2875, 0.3, 0.31, 0.3325, 0.295, 0.2975, 0.3275, 0.2775, 0.315, 0.405, 0.33, 0.3433583959899749]"
21,"[0.28428927680798005, 0.28, 0.34, 0.2875, 0.35, 0.2925, 0.44, 0.41, 0.2875, 0.3275, 0.33, 0.2975, 0.355, 0.315, 0.275, 0.3675, 0.3225, 0.2525, 0.335, 0.2475, 0.325, 0.3, 0.315, 0.36, 0.2907268170426065]"
22,"[0.4613466334164589, 0.34, 0.3975, 0.385, 0.39, 0.3575, 0.4675, 0.295, 0.2925, 0.335, 0.3775, 0.44, 0.2975, 0.295, 0.3, 0.305, 0.345, 0.3025, 0.3125, 0.3275, 0.2925, 0.3175, 0.44, 0.3325, 0.3684210526315789]"
23,"[0.26433915211970077, 0.285, 0.3275, 0.31, 0.37, 0.2875, 0.4475, 0.405, 0.2925, 0.33, 0.3575, 0.295, 0.365, 0.3325, 0.2825, 0.375, 0.35, 0.27, 0.3275, 0.255, 0.3275, 0.3075, 0.34, 0.3725, 0.3107769423558897]"
24,"[0.4763092269326683, 0.3375, 0.405, 0.3975, 0.4, 0.365, 0.4675, 0.29, 0.3, 0.34, 0.4075, 0.415, 0.3125, 0.3, 0.3, 0.3, 0.3575, 0.3075, 0.3325, 0.3325, 0.2925, 0.34, 0.435, 0.35, 0.3684210526315789]"
25,"[0.29925187032418954, 0.2925, 0.3075, 0.32, 0.38, 0.29, 0.45, 0.4175, 0.305, 0.325, 0.3725, 0.3, 0.42, 0.345, 0.285, 0.38, 0.365, 0.27, 0.3275, 0.26, 0.34, 0.3275, 0.3475, 0.3925, 0.3408521303258145]"
26,"[0.48129675810473815, 0.3475, 0.41, 0.3925, 0.405, 0.3625, 0.48, 0.2975, 0.3075, 0.35, 0.42, 0.41, 0.325, 0.3075, 0.305, 0.31, 0.38, 0.3075, 0.3275, 0.3375, 0.2925, 0.3575, 0.4325, 0.365, 0.37343358395989973]"
27,"[0.32917705735660846, 0.3175, 0.3225, 0.3425, 0.3875, 0.285, 0.425, 0.4175, 0.3075, 0.325, 0.4025, 0.305, 0.43, 0.36, 0.2875, 0.3825, 0.37, 0.28, 0.3375, 0.2625, 0.35, 0.335, 0.3575, 0.3975, 0.3609022556390977]"
28,"[0.48129675810473815, 0.3525, 0.41, 0.38, 0.3875, 0.3725, 0.4875, 0.3025, 0.325, 0.355, 0.42, 0.4125, 0.33, 0.32, 0.3025, 0.325, 0.41, 0.315, 0.3175, 0.335, 0.2975, 0.38, 0.4175, 0.405, 0.40350877192982454]"
29,"[0.33915211970074816, 0.34, 0.335, 0.38, 0.39, 0.2875, 0.395, 0.4175, 0.32, 0.35, 0.4225, 0.335, 0.4425, 0.3675, 0.29, 0.39, 0.385, 0.2825, 0.3475, 0.2825, 0.365, 0.3475, 0.37, 0.41, 0.38847117794486213]"
30,"[0.4912718204488778, 0.3625, 0.42, 0.39, 0.3525, 0.38, 0.465, 0.3475, 0.34, 0.38, 0.43, 0.41, 0.3275, 0.3325, 0.3225, 0.36, 0.43, 0.3375, 0.3225, 0.3475, 0.3075, 0.37, 0.435, 0.415, 0.41102756892230574]"
31,"[0.3566084788029925, 0.34, 0.3625, 0.42, 0.4075, 0.32, 0.3975, 0.42, 0.3275, 0.3675, 0.4325, 0.3575, 0.4625, 0.3775, 0.3025, 0.3925, 0.3925, 0.2875, 0.355, 0.305, 0.3625, 0.345, 0.3825, 0.4125, 0.40601503759398494]"
