none,[]
0,"[0.11221945137157108, 0.175, 0.11, 0.1075, 0.12, 0.085, 0.11, 0.0925, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.11, 0.1175, 0.1175, 0.1125, 0.1125, 0.0975, 0.12, 0.115, 0.1, 0.0975, 0.10275689223057644]"
1,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1275, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.1075, 0.1175, 0.1125, 0.1, 0.0975, 0.145, 0.1025, 0.1, 0.0975, 0.10275689223057644]"
2,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.105, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
3,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.1025, 0.1, 0.0975, 0.10275689223057644]"
4,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
5,"[0.11221945137157108, 0.0875, 0.1025, 0.1075, 0.12, 0.085, 0.1075, 0.1325, 0.105, 0.105, 0.1025, 0.085, 0.095, 0.115, 0.0775, 0.1, 0.1025, 0.09, 0.1, 0.0975, 0.1125, 0.08, 0.0975, 0.105, 0.10776942355889724]"
6,"[0.08728179551122195, 0.0875, 0.12, 0.085, 0.095, 0.1075, 0.11, 0.1075, 0.1225, 0.1, 0.0975, 0.0875, 0.0925, 0.0725, 0.085, 0.125, 0.1325, 0.095, 0.1125, 0.0925, 0.1275, 0.09, 0.1025, 0.1025, 0.10526315789473684]"
7,"[0.07481296758104738, 0.0875, 0.145, 0.1175, 0.1125, 0.1075, 0.12, 0.0925, 0.1275, 0.0925, 0.1075, 0.0925, 0.0925, 0.1125, 0.085, 0.12, 0.1275, 0.075, 0.1025, 0.12, 0.1275, 0.0975, 0.085, 0.1175, 0.10776942355889724]"
8,"[0.18703241895261846, 0.12, 0.1575, 0.2025, 0.14, 0.16, 0.175, 0.175, 0.1875, 0.1425, 0.1525, 0.1225, 0.145, 0.1775, 0.0975, 0.21, 0.1775, 0.2025, 0.2, 0.15, 0.235, 0.1425, 0.175, 0.1325, 0.18045112781954886]"
9,"[0.23192019950124687, 0.2875, 0.265, 0.2225, 0.25, 0.2075, 0.245, 0.2525, 0.2275, 0.3175, 0.2475, 0.2425, 0.305, 0.2325, 0.275, 0.255, 0.2775, 0.23, 0.22, 0.235, 0.2125, 0.2325, 0.205, 0.245, 0.2807017543859649]"
10,"[0.36658354114713215, 0.2625, 0.335, 0.435, 0.3575, 0.375, 0.2825, 0.3775, 0.395, 0.2725, 0.2875, 0.21, 0.2575, 0.325, 0.25, 0.3225, 0.3625, 0.385, 0.3875, 0.3075, 0.365, 0.25, 0.3475, 0.2575, 0.2631578947368421]"
11,"[0.33915211970074816, 0.36, 0.4275, 0.355, 0.335, 0.315, 0.38, 0.4175, 0.3125, 0.4275, 0.4875, 0.3475, 0.385, 0.3775, 0.3525, 0.305, 0.375, 0.29, 0.365, 0.335, 0.33, 0.46, 0.31, 0.46, 0.38847117794486213]"
12,"[0.42144638403990026, 0.265, 0.4025, 0.4575, 0.3775, 0.4175, 0.2325, 0.5, 0.3475, 0.355, 0.3325, 0.3625, 0.3075, 0.34, 0.3225, 0.4, 0.435, 0.5025, 0.395, 0.4825, 0.3475, 0.31, 0.3475, 0.305, 0.22556390977443608]"
13,"[0.40648379052369077, 0.3625, 0.435, 0.4325, 0.2775, 0.395, 0.305, 0.385, 0.3075, 0.4125, 0.375, 0.3375, 0.28, 0.4325, 0.335, 0.325, 0.35, 0.2725, 0.35, 0.285, 0.3625, 0.2675, 0.25, 0.2975, 0.2656641604010025]"
