eigenvector_centrality,"[0, 6]"
0,"[0.102, 0.16, 0.108, 0.122, 0.1, 0.105, 0.091, 0.158, 0.093, 0.091]"
1,"[0.102, 0.099, 0.096, 0.103, 0.1, 0.105, 0.089, 0.098, 0.105, 0.185]"
2,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
3,"[0.102, 0.226, 0.096, 0.122, 0.1, 0.135, 0.089, 0.098, 0.116, 0.091]"
4,"[0.143, 0.25, 0.271, 0.122, 0.238, 0.187, 0.272, 0.173, 0.105, 0.231]"
5,"[0.188, 0.255, 0.211, 0.189, 0.214, 0.234, 0.221, 0.186, 0.274, 0.154]"
6,"[0.182, 0.269, 0.202, 0.193, 0.241, 0.292, 0.233, 0.214, 0.239, 0.344]"
7,"[0.278, 0.287, 0.238, 0.237, 0.312, 0.36, 0.322, 0.428, 0.331, 0.23]"
8,"[0.317, 0.429, 0.252, 0.323, 0.41, 0.408, 0.325, 0.37, 0.329, 0.435]"
9,"[0.33, 0.369, 0.349, 0.261, 0.507, 0.403, 0.445, 0.382, 0.259, 0.251]"
10,"[0.264, 0.446, 0.317, 0.377, 0.332, 0.442, 0.29, 0.39, 0.493, 0.375]"
11,"[0.357, 0.383, 0.342, 0.263, 0.495, 0.407, 0.53, 0.307, 0.255, 0.292]"
12,"[0.262, 0.427, 0.356, 0.389, 0.306, 0.401, 0.273, 0.344, 0.498, 0.369]"
13,"[0.372, 0.395, 0.3, 0.263, 0.446, 0.409, 0.484, 0.283, 0.27, 0.299]"
14,"[0.233, 0.41, 0.346, 0.422, 0.315, 0.435, 0.286, 0.376, 0.474, 0.391]"
15,"[0.432, 0.365, 0.278, 0.247, 0.406, 0.331, 0.455, 0.249, 0.274, 0.291]"
16,"[0.172, 0.39, 0.374, 0.36, 0.324, 0.425, 0.289, 0.415, 0.451, 0.388]"
17,"[0.396, 0.335, 0.233, 0.224, 0.38, 0.316, 0.441, 0.252, 0.283, 0.288]"
18,"[0.15, 0.371, 0.393, 0.343, 0.318, 0.419, 0.293, 0.398, 0.472, 0.387]"
19,"[0.378, 0.353, 0.208, 0.238, 0.378, 0.33, 0.437, 0.296, 0.301, 0.304]"
20,"[0.165, 0.363, 0.386, 0.345, 0.321, 0.425, 0.304, 0.397, 0.486, 0.386]"
21,"[0.379, 0.352, 0.238, 0.285, 0.372, 0.333, 0.438, 0.337, 0.319, 0.315]"
22,"[0.201, 0.362, 0.388, 0.344, 0.323, 0.439, 0.31, 0.39, 0.482, 0.389]"
23,"[0.378, 0.362, 0.29, 0.344, 0.377, 0.354, 0.441, 0.366, 0.326, 0.321]"
24,"[0.248, 0.369, 0.398, 0.346, 0.332, 0.451, 0.313, 0.392, 0.471, 0.386]"
