none,[]
0,"[0.08977556109725686, 0.135, 0.0975, 0.1325, 0.12, 0.085, 0.1275, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.11, 0.1075, 0.1225, 0.1125, 0.1, 0.0875, 0.085, 0.08, 0.0725, 0.0875, 0.10275689223057644]"
1,"[0.18453865336658354, 0.1075, 0.0975, 0.1325, 0.12, 0.085, 0.1275, 0.1225, 0.105, 0.0925, 0.1075, 0.0975, 0.08, 0.115, 0.11, 0.1075, 0.0925, 0.1125, 0.1, 0.1325, 0.085, 0.1025, 0.0725, 0.0875, 0.10275689223057644]"
2,"[0.09226932668329177, 0.1075, 0.0975, 0.1325, 0.12, 0.085, 0.1275, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.11, 0.1075, 0.0925, 0.1125, 0.1, 0.1325, 0.085, 0.08, 0.0725, 0.0875, 0.10275689223057644]"
3,"[0.11221945137157108, 0.1075, 0.0975, 0.1325, 0.12, 0.085, 0.1575, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.13, 0.0975, 0.0925, 0.1125, 0.1, 0.1325, 0.085, 0.08, 0.0775, 0.0875, 0.14536340852130325]"
4,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.11, 0.17, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
5,"[0.11221945137157108, 0.0875, 0.1925, 0.1075, 0.1325, 0.085, 0.1075, 0.2, 0.14, 0.095, 0.1075, 0.0875, 0.095, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.0825, 0.1025, 0.1, 0.10776942355889724]"
6,"[0.12967581047381546, 0.085, 0.195, 0.125, 0.1575, 0.1025, 0.1625, 0.165, 0.1775, 0.11, 0.1125, 0.1225, 0.1775, 0.19, 0.08, 0.1525, 0.1425, 0.135, 0.1875, 0.1175, 0.115, 0.1425, 0.1, 0.0975, 0.11528822055137844]"
7,"[0.16209476309226933, 0.1275, 0.22, 0.1725, 0.1875, 0.1025, 0.1525, 0.1825, 0.1625, 0.15, 0.1525, 0.1575, 0.1675, 0.225, 0.12, 0.185, 0.13, 0.165, 0.1725, 0.14, 0.135, 0.1575, 0.1275, 0.1125, 0.18546365914786966]"
8,"[0.2144638403990025, 0.175, 0.2575, 0.2075, 0.2325, 0.215, 0.23, 0.25, 0.245, 0.2375, 0.2225, 0.2, 0.2425, 0.2875, 0.18, 0.25, 0.2775, 0.25, 0.275, 0.175, 0.2225, 0.185, 0.2075, 0.195, 0.22556390977443608]"
9,"[0.23940149625935161, 0.31, 0.3325, 0.345, 0.2925, 0.21, 0.29, 0.3, 0.2925, 0.2825, 0.275, 0.28, 0.2975, 0.305, 0.2725, 0.255, 0.275, 0.365, 0.25, 0.285, 0.325, 0.27, 0.285, 0.2475, 0.2982456140350877]"
10,"[0.43640897755610975, 0.3425, 0.4325, 0.3375, 0.4475, 0.3875, 0.405, 0.47, 0.4125, 0.45, 0.4375, 0.3775, 0.4475, 0.4, 0.435, 0.465, 0.485, 0.325, 0.41, 0.31, 0.3875, 0.4475, 0.3475, 0.44, 0.38847117794486213]"
11,"[0.36159600997506236, 0.4325, 0.455, 0.5525, 0.4025, 0.295, 0.43, 0.5125, 0.4575, 0.4425, 0.4475, 0.4775, 0.4925, 0.4425, 0.3775, 0.3275, 0.315, 0.475, 0.43, 0.51, 0.5275, 0.5, 0.4925, 0.4325, 0.49122807017543857]"
12,"[0.4613466334164589, 0.37, 0.4, 0.405, 0.4075, 0.4575, 0.32, 0.465, 0.43, 0.54, 0.38, 0.4575, 0.475, 0.28, 0.44, 0.5125, 0.4125, 0.3175, 0.3525, 0.3925, 0.3825, 0.46, 0.4575, 0.4725, 0.45112781954887216]"
13,"[0.29177057356608477, 0.4125, 0.4, 0.515, 0.3225, 0.3725, 0.33, 0.4575, 0.385, 0.4325, 0.425, 0.32, 0.41, 0.415, 0.2975, 0.2725, 0.325, 0.4175, 0.4075, 0.4925, 0.3575, 0.485, 0.4775, 0.4275, 0.40350877192982454]"
14,"[0.3566084788029925, 0.37, 0.255, 0.425, 0.33, 0.425, 0.265, 0.435, 0.3325, 0.3725, 0.365, 0.425, 0.3875, 0.19, 0.3825, 0.3775, 0.39, 0.2175, 0.345, 0.35, 0.3175, 0.365, 0.4225, 0.4175, 0.23558897243107768]"
15,"[0.2942643391521197, 0.3825, 0.3625, 0.4625, 0.3225, 0.3325, 0.32, 0.35, 0.3975, 0.3775, 0.35, 0.3025, 0.395, 0.4175, 0.3075, 0.2875, 0.345, 0.4025, 0.385, 0.4975, 0.3, 0.3675, 0.3825, 0.4175, 0.3032581453634085]"
16,"[0.34413965087281795, 0.35, 0.25, 0.4325, 0.3375, 0.4425, 0.2975, 0.3875, 0.32, 0.3825, 0.345, 0.39, 0.38, 0.31, 0.3975, 0.3375, 0.355, 0.2525, 0.32, 0.36, 0.29, 0.3225, 0.4025, 0.4175, 0.22556390977443608]"
17,"[0.3341645885286783, 0.3575, 0.3475, 0.355, 0.365, 0.3275, 0.315, 0.2725, 0.3975, 0.3675, 0.3075, 0.3075, 0.4, 0.3825, 0.33, 0.3075, 0.38, 0.3725, 0.38, 0.4525, 0.2925, 0.3375, 0.315, 0.355, 0.2681704260651629]"
18,"[0.33915211970074816, 0.355, 0.255, 0.4, 0.3425, 0.455, 0.305, 0.375, 0.31, 0.38, 0.3275, 0.375, 0.4075, 0.335, 0.405, 0.3375, 0.335, 0.34, 0.2825, 0.31, 0.3225, 0.3175, 0.3675, 0.41, 0.2957393483709273]"
19,"[0.371571072319202, 0.33, 0.3375, 0.35, 0.3975, 0.3275, 0.3075, 0.2925, 0.415, 0.34, 0.3925, 0.32, 0.4075, 0.3725, 0.35, 0.34, 0.3975, 0.365, 0.37, 0.4475, 0.2975, 0.3325, 0.3075, 0.3525, 0.2781954887218045]"
20,"[0.34663341645885287, 0.3675, 0.28, 0.395, 0.335, 0.425, 0.3275, 0.3875, 0.3075, 0.3875, 0.33, 0.37, 0.41, 0.3475, 0.405, 0.3575, 0.375, 0.4, 0.2925, 0.315, 0.3675, 0.3325, 0.3675, 0.4125, 0.3107769423558897]"
