eigenvector_centrality,"[0, 13]"
0,"[0.0798004987531172, 0.0475, 0.1125, 0.115, 0.0975, 0.0875, 0.11, 0.1175, 0.0775, 0.0875, 0.0825, 0.08, 0.095, 0.11, 0.0875, 0.055, 0.1175, 0.0725, 0.0925, 0.1125, 0.0575, 0.1075, 0.075, 0.12, 0.09523809523809523]"
1,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.11, 0.08, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.09, 0.145, 0.11, 0.075, 0.12, 0.09273182957393483]"
2,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
3,"[0.07481296758104738, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
4,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
5,"[0.16458852867830423, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.0725, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
6,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.12, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
7,"[0.12718204488778054, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.1875, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
8,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
9,"[0.12718204488778054, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.0925, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
10,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
11,"[0.12718204488778054, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.0825, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
12,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
13,"[0.12718204488778054, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.08, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
14,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
15,"[0.12967581047381546, 0.0775, 0.09, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.08, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
16,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.12531328320802004]"
17,"[0.12718204488778054, 0.0775, 0.0825, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.085, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.08, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
18,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.125, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.12280701754385964]"
19,"[0.14962593516209477, 0.0775, 0.0925, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.08, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.08, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
20,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.13, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.14285714285714285]"
21,"[0.15211970074812967, 0.0775, 0.08, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.08, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
22,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.1475, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.075, 0.12, 0.09774436090225563]"
23,"[0.12718204488778054, 0.0775, 0.0775, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.1075, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.08, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
24,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.175, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.0775, 0.12, 0.09774436090225563]"
25,"[0.12718204488778054, 0.0775, 0.0775, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.0875, 0.1475, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.08, 0.145, 0.105, 0.075, 0.12, 0.09523809523809523]"
26,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.1825, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.0725, 0.1125, 0.1125, 0.145, 0.105, 0.1025, 0.12, 0.09774436090225563]"
27,"[0.12718204488778054, 0.0775, 0.1125, 0.0875, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.12, 0.1475, 0.105, 0.075, 0.12, 0.09523809523809523]"
28,"[0.0798004987531172, 0.0775, 0.1125, 0.095, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.09, 0.1075, 0.08, 0.095, 0.0775, 0.105, 0.1175, 0.1175, 0.1, 0.1125, 0.1125, 0.145, 0.105, 0.105, 0.12, 0.10526315789473684]"
29,"[0.16458852867830423, 0.0775, 0.1125, 0.0925, 0.1075, 0.1325, 0.11, 0.0925, 0.1125, 0.085, 0.0825, 0.08, 0.095, 0.0775, 0.0875, 0.1175, 0.1175, 0.0725, 0.1125, 0.1875, 0.1475, 0.105, 0.075, 0.12, 0.09523809523809523]"
