eigenvector_centrality,"[0, 1]"
0,"[0.154, 0.086, 0.087, 0.117, 0.109, 0.112, 0.114, 0.117, 0.091, 0.091]"
1,"[0.116, 0.085, 0.106, 0.101, 0.104, 0.102, 0.089, 0.102, 0.093, 0.1]"
2,"[0.088, 0.118, 0.104, 0.101, 0.094, 0.102, 0.094, 0.113, 0.093, 0.103]"
3,"[0.106, 0.085, 0.104, 0.101, 0.094, 0.112, 0.092, 0.102, 0.093, 0.103]"
4,"[0.088, 0.107, 0.104, 0.131, 0.094, 0.092, 0.092, 0.102, 0.093, 0.102]"
5,"[0.129, 0.093, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.1, 0.104]"
6,"[0.103, 0.107, 0.104, 0.196, 0.094, 0.092, 0.166, 0.102, 0.093, 0.102]"
7,"[0.156, 0.093, 0.104, 0.101, 0.094, 0.129, 0.102, 0.102, 0.15, 0.092]"
8,"[0.103, 0.107, 0.104, 0.192, 0.112, 0.092, 0.131, 0.102, 0.093, 0.169]"
9,"[0.148, 0.093, 0.104, 0.101, 0.094, 0.199, 0.102, 0.102, 0.139, 0.145]"
10,"[0.103, 0.107, 0.104, 0.201, 0.112, 0.092, 0.089, 0.102, 0.093, 0.101]"
11,"[0.236, 0.093, 0.104, 0.101, 0.094, 0.178, 0.104, 0.102, 0.107, 0.102]"
12,"[0.103, 0.107, 0.118, 0.186, 0.112, 0.116, 0.096, 0.102, 0.093, 0.174]"
13,"[0.15, 0.093, 0.104, 0.101, 0.094, 0.126, 0.102, 0.102, 0.165, 0.102]"
14,"[0.103, 0.107, 0.17, 0.182, 0.112, 0.092, 0.158, 0.102, 0.093, 0.16]"
15,"[0.198, 0.093, 0.104, 0.101, 0.094, 0.093, 0.102, 0.161, 0.168, 0.102]"
16,"[0.103, 0.107, 0.17, 0.162, 0.112, 0.092, 0.167, 0.102, 0.093, 0.142]"
17,"[0.19, 0.093, 0.104, 0.104, 0.094, 0.108, 0.102, 0.169, 0.117, 0.114]"
18,"[0.103, 0.107, 0.172, 0.173, 0.112, 0.098, 0.169, 0.102, 0.093, 0.173]"
19,"[0.212, 0.13, 0.104, 0.147, 0.094, 0.151, 0.102, 0.158, 0.124, 0.132]"
20,"[0.103, 0.107, 0.156, 0.14, 0.112, 0.105, 0.169, 0.102, 0.103, 0.129]"
21,"[0.203, 0.162, 0.104, 0.155, 0.094, 0.211, 0.102, 0.166, 0.123, 0.117]"
22,"[0.103, 0.107, 0.181, 0.197, 0.112, 0.108, 0.176, 0.102, 0.168, 0.182]"
23,"[0.236, 0.173, 0.104, 0.124, 0.094, 0.262, 0.102, 0.169, 0.098, 0.186]"
24,"[0.103, 0.108, 0.218, 0.187, 0.15, 0.112, 0.177, 0.102, 0.227, 0.17]"
25,"[0.225, 0.183, 0.104, 0.125, 0.106, 0.263, 0.102, 0.153, 0.097, 0.231]"
26,"[0.103, 0.107, 0.246, 0.19, 0.166, 0.11, 0.21, 0.109, 0.228, 0.142]"
27,"[0.203, 0.164, 0.104, 0.101, 0.106, 0.092, 0.102, 0.102, 0.093, 0.224]"
28,"[0.103, 0.107, 0.148, 0.207, 0.094, 0.209, 0.201, 0.216, 0.214, 0.102]"
