eigenvector_centrality,[5]
0,"[0.095, 0.086, 0.144, 0.097, 0.094, 0.103, 0.089, 0.085, 0.088, 0.12]"
1,"[0.1, 0.086, 0.097, 0.097, 0.11, 0.103, 0.093, 0.085, 0.103, 0.12]"
2,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.103, 0.12]"
3,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.103, 0.12]"
4,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.103, 0.12]"
5,"[0.095, 0.126, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.103, 0.12]"
6,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.086, 0.093, 0.085, 0.103, 0.103]"
7,"[0.095, 0.129, 0.139, 0.097, 0.11, 0.103, 0.093, 0.085, 0.103, 0.12]"
8,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.086, 0.093, 0.085, 0.114, 0.107]"
9,"[0.095, 0.109, 0.177, 0.097, 0.11, 0.103, 0.112, 0.119, 0.103, 0.12]"
10,"[0.095, 0.086, 0.109, 0.097, 0.11, 0.086, 0.093, 0.092, 0.161, 0.101]"
11,"[0.1, 0.109, 0.186, 0.151, 0.11, 0.103, 0.173, 0.123, 0.156, 0.12]"
12,"[0.095, 0.086, 0.17, 0.097, 0.11, 0.086, 0.093, 0.094, 0.177, 0.101]"
13,"[0.131, 0.109, 0.087, 0.173, 0.11, 0.105, 0.149, 0.098, 0.161, 0.12]"
14,"[0.095, 0.086, 0.15, 0.097, 0.11, 0.086, 0.094, 0.199, 0.18, 0.101]"
15,"[0.139, 0.109, 0.083, 0.202, 0.112, 0.158, 0.156, 0.09, 0.167, 0.157]"
16,"[0.095, 0.086, 0.163, 0.097, 0.157, 0.086, 0.188, 0.221, 0.207, 0.179]"
17,"[0.151, 0.114, 0.083, 0.243, 0.174, 0.202, 0.123, 0.089, 0.175, 0.16]"
18,"[0.139, 0.088, 0.18, 0.107, 0.195, 0.086, 0.215, 0.217, 0.212, 0.242]"
19,"[0.162, 0.172, 0.083, 0.233, 0.197, 0.212, 0.11, 0.095, 0.224, 0.173]"
20,"[0.183, 0.143, 0.176, 0.159, 0.25, 0.086, 0.222, 0.221, 0.205, 0.265]"
21,"[0.17, 0.193, 0.083, 0.237, 0.232, 0.213, 0.116, 0.114, 0.26, 0.184]"
22,"[0.196, 0.166, 0.188, 0.216, 0.263, 0.086, 0.273, 0.226, 0.248, 0.276]"
23,"[0.188, 0.207, 0.083, 0.24, 0.268, 0.215, 0.157, 0.14, 0.263, 0.215]"
24,"[0.198, 0.18, 0.223, 0.246, 0.265, 0.086, 0.26, 0.237, 0.256, 0.277]"
