eigenvector_centrality,[0]
0,"[0.097, 0.099, 0.106, 0.117, 0.109, 0.092, 0.103, 0.098, 0.099, 0.096]"
1,"[0.088, 0.114, 0.106, 0.095, 0.094, 0.102, 0.173, 0.113, 0.103, 0.103]"
2,"[0.089, 0.085, 0.106, 0.117, 0.119, 0.123, 0.092, 0.113, 0.1, 0.103]"
3,"[0.088, 0.085, 0.106, 0.105, 0.167, 0.102, 0.146, 0.113, 0.1, 0.103]"
4,"[0.137, 0.085, 0.146, 0.12, 0.094, 0.109, 0.103, 0.098, 0.1, 0.101]"
5,"[0.116, 0.085, 0.106, 0.199, 0.094, 0.127, 0.172, 0.089, 0.114, 0.103]"
6,"[0.115, 0.093, 0.143, 0.118, 0.094, 0.105, 0.169, 0.174, 0.103, 0.115]"
7,"[0.197, 0.099, 0.157, 0.191, 0.191, 0.099, 0.161, 0.104, 0.103, 0.102]"
8,"[0.088, 0.093, 0.151, 0.105, 0.1, 0.151, 0.179, 0.089, 0.16, 0.104]"
9,"[0.173, 0.185, 0.096, 0.184, 0.225, 0.184, 0.092, 0.127, 0.176, 0.101]"
10,"[0.088, 0.149, 0.172, 0.105, 0.1, 0.211, 0.179, 0.121, 0.098, 0.093]"
11,"[0.197, 0.106, 0.147, 0.122, 0.214, 0.105, 0.103, 0.16, 0.165, 0.103]"
12,"[0.088, 0.105, 0.237, 0.105, 0.1, 0.187, 0.089, 0.307, 0.098, 0.168]"
13,"[0.205, 0.289, 0.106, 0.122, 0.2, 0.105, 0.092, 0.191, 0.147, 0.103]"
14,"[0.088, 0.164, 0.15, 0.105, 0.1, 0.152, 0.089, 0.276, 0.098, 0.269]"
15,"[0.182, 0.27, 0.14, 0.122, 0.2, 0.105, 0.092, 0.144, 0.184, 0.103]"
16,"[0.182, 0.175, 0.142, 0.105, 0.1, 0.174, 0.089, 0.269, 0.098, 0.103]"
17,"[0.095, 0.205, 0.206, 0.133, 0.2, 0.105, 0.092, 0.123, 0.226, 0.103]"
18,"[0.292, 0.159, 0.134, 0.105, 0.151, 0.211, 0.163, 0.271, 0.098, 0.103]"
19,"[0.095, 0.171, 0.165, 0.193, 0.2, 0.105, 0.093, 0.189, 0.306, 0.103]"
20,"[0.207, 0.242, 0.136, 0.107, 0.167, 0.252, 0.183, 0.271, 0.098, 0.103]"
21,"[0.095, 0.178, 0.18, 0.211, 0.2, 0.105, 0.189, 0.3, 0.338, 0.103]"
22,"[0.198, 0.294, 0.198, 0.179, 0.165, 0.327, 0.265, 0.278, 0.098, 0.103]"
23,"[0.123, 0.209, 0.185, 0.211, 0.2, 0.114, 0.193, 0.333, 0.344, 0.103]"
24,"[0.205, 0.369, 0.247, 0.196, 0.154, 0.345, 0.258, 0.26, 0.098, 0.104]"
25,"[0.189, 0.236, 0.226, 0.211, 0.2, 0.119, 0.313, 0.35, 0.354, 0.103]"
26,"[0.102, 0.359, 0.24, 0.227, 0.149, 0.368, 0.271, 0.225, 0.098, 0.107]"
27,"[0.27, 0.099, 0.1, 0.131, 0.292, 0.133, 0.089, 0.241, 0.119, 0.092]"
28,"[0.102, 0.386, 0.253, 0.269, 0.157, 0.105, 0.371, 0.242, 0.218, 0.138]"
