eigenvector_centrality,[0]
0,"[0.08, 0.112, 0.189, 0.102, 0.1, 0.086, 0.092, 0.098, 0.119, 0.202]"
1,"[0.08, 0.109, 0.096, 0.095, 0.11, 0.073, 0.138, 0.111, 0.153, 0.103]"
2,"[0.103, 0.108, 0.099, 0.097, 0.101, 0.086, 0.109, 0.098, 0.201, 0.102]"
3,"[0.128, 0.139, 0.104, 0.122, 0.11, 0.092, 0.089, 0.114, 0.117, 0.091]"
4,"[0.102, 0.232, 0.167, 0.106, 0.083, 0.086, 0.089, 0.098, 0.098, 0.103]"
5,"[0.178, 0.093, 0.106, 0.122, 0.11, 0.12, 0.13, 0.104, 0.157, 0.091]"
6,"[0.17, 0.109, 0.111, 0.097, 0.113, 0.086, 0.141, 0.174, 0.112, 0.102]"
7,"[0.08, 0.093, 0.088, 0.215, 0.11, 0.105, 0.109, 0.104, 0.113, 0.181]"
8,"[0.145, 0.109, 0.112, 0.097, 0.083, 0.086, 0.124, 0.089, 0.265, 0.175]"
9,"[0.08, 0.093, 0.087, 0.104, 0.11, 0.105, 0.109, 0.146, 0.122, 0.158]"
10,"[0.103, 0.224, 0.108, 0.097, 0.083, 0.086, 0.116, 0.089, 0.273, 0.12]"
11,"[0.08, 0.094, 0.087, 0.104, 0.11, 0.105, 0.109, 0.14, 0.171, 0.17]"
12,"[0.108, 0.236, 0.108, 0.097, 0.083, 0.086, 0.136, 0.094, 0.275, 0.147]"
13,"[0.08, 0.097, 0.09, 0.123, 0.125, 0.105, 0.109, 0.121, 0.274, 0.178]"
14,"[0.11, 0.244, 0.119, 0.097, 0.083, 0.086, 0.165, 0.121, 0.271, 0.124]"
15,"[0.086, 0.177, 0.153, 0.133, 0.172, 0.11, 0.11, 0.143, 0.279, 0.18]"
16,"[0.111, 0.19, 0.152, 0.097, 0.083, 0.094, 0.182, 0.157, 0.272, 0.122]"
17,"[0.102, 0.239, 0.216, 0.143, 0.193, 0.119, 0.128, 0.147, 0.333, 0.193]"
18,"[0.117, 0.262, 0.19, 0.099, 0.083, 0.115, 0.186, 0.172, 0.267, 0.141]"
19,"[0.117, 0.275, 0.241, 0.157, 0.211, 0.121, 0.207, 0.183, 0.358, 0.189]"
20,"[0.123, 0.285, 0.261, 0.142, 0.083, 0.143, 0.188, 0.178, 0.273, 0.225]"
21,"[0.167, 0.275, 0.252, 0.159, 0.213, 0.136, 0.235, 0.172, 0.379, 0.196]"
22,"[0.134, 0.301, 0.299, 0.237, 0.083, 0.221, 0.189, 0.182, 0.275, 0.272]"
23,"[0.221, 0.256, 0.266, 0.163, 0.279, 0.146, 0.216, 0.242, 0.417, 0.195]"
24,"[0.144, 0.318, 0.323, 0.329, 0.084, 0.318, 0.21, 0.182, 0.276, 0.31]"
25,"[0.216, 0.257, 0.266, 0.169, 0.343, 0.181, 0.25, 0.295, 0.455, 0.192]"
26,"[0.181, 0.337, 0.332, 0.333, 0.091, 0.339, 0.182, 0.18, 0.268, 0.208]"
27,"[0.2, 0.254, 0.271, 0.214, 0.389, 0.206, 0.35, 0.331, 0.373, 0.23]"
28,"[0.214, 0.357, 0.356, 0.285, 0.097, 0.359, 0.188, 0.179, 0.275, 0.267]"
