eigenvector_centrality,"[9, 3]"
0,"[0.096, 0.086, 0.116, 0.096, 0.113, 0.09, 0.103, 0.104, 0.109, 0.103]"
1,"[0.095, 0.117, 0.108, 0.09, 0.109, 0.15, 0.109, 0.114, 0.103, 0.1]"
2,"[0.105, 0.086, 0.087, 0.097, 0.094, 0.202, 0.093, 0.085, 0.107, 0.079]"
3,"[0.105, 0.217, 0.108, 0.09, 0.094, 0.192, 0.093, 0.129, 0.158, 0.132]"
4,"[0.105, 0.218, 0.083, 0.097, 0.091, 0.201, 0.093, 0.106, 0.197, 0.103]"
5,"[0.205, 0.104, 0.108, 0.09, 0.199, 0.112, 0.114, 0.092, 0.151, 0.184]"
6,"[0.105, 0.104, 0.083, 0.11, 0.091, 0.112, 0.17, 0.194, 0.106, 0.203]"
7,"[0.205, 0.147, 0.148, 0.09, 0.162, 0.112, 0.114, 0.196, 0.096, 0.103]"
8,"[0.088, 0.104, 0.083, 0.105, 0.091, 0.196, 0.108, 0.182, 0.106, 0.103]"
9,"[0.205, 0.182, 0.165, 0.167, 0.094, 0.202, 0.114, 0.118, 0.093, 0.103]"
10,"[0.088, 0.215, 0.083, 0.182, 0.091, 0.211, 0.145, 0.196, 0.106, 0.103]"
11,"[0.205, 0.087, 0.168, 0.29, 0.094, 0.173, 0.114, 0.159, 0.093, 0.103]"
12,"[0.131, 0.218, 0.083, 0.182, 0.116, 0.102, 0.155, 0.195, 0.201, 0.103]"
13,"[0.207, 0.085, 0.288, 0.122, 0.094, 0.255, 0.114, 0.151, 0.093, 0.171]"
14,"[0.088, 0.218, 0.152, 0.182, 0.194, 0.102, 0.117, 0.195, 0.098, 0.103]"
15,"[0.268, 0.085, 0.357, 0.122, 0.094, 0.24, 0.114, 0.113, 0.269, 0.181]"
16,"[0.088, 0.218, 0.187, 0.182, 0.198, 0.096, 0.102, 0.195, 0.098, 0.103]"
17,"[0.312, 0.085, 0.359, 0.122, 0.094, 0.201, 0.114, 0.12, 0.272, 0.181]"
18,"[0.088, 0.218, 0.186, 0.182, 0.198, 0.092, 0.102, 0.196, 0.098, 0.18]"
19,"[0.3, 0.085, 0.289, 0.122, 0.094, 0.202, 0.123, 0.126, 0.285, 0.181]"
20,"[0.088, 0.218, 0.186, 0.182, 0.198, 0.092, 0.102, 0.205, 0.098, 0.191]"
21,"[0.345, 0.085, 0.291, 0.122, 0.126, 0.202, 0.161, 0.219, 0.294, 0.181]"
22,"[0.088, 0.218, 0.195, 0.182, 0.2, 0.092, 0.102, 0.196, 0.099, 0.2]"
23,"[0.338, 0.085, 0.3, 0.122, 0.17, 0.202, 0.208, 0.222, 0.332, 0.181]"
24,"[0.088, 0.218, 0.217, 0.183, 0.2, 0.092, 0.111, 0.198, 0.103, 0.2]"
25,"[0.295, 0.089, 0.299, 0.097, 0.208, 0.202, 0.215, 0.229, 0.331, 0.103]"
26,"[0.352, 0.288, 0.283, 0.081, 0.2, 0.092, 0.174, 0.366, 0.1, 0.1]"
27,"[0.103, 0.301, 0.167, 0.097, 0.235, 0.268, 0.216, 0.221, 0.268, 0.102]"
28,"[0.366, 0.254, 0.291, 0.178, 0.205, 0.092, 0.247, 0.155, 0.229, 0.103]"
29,"[0.171, 0.328, 0.281, 0.172, 0.345, 0.215, 0.25, 0.221, 0.251, 0.024]"
30,"[0.207, 0.218, 0.242, 0.097, 0.272, 0.19, 0.429, 0.299, 0.29, 0.1]"
31,"[0.102, 0.254, 0.326, 0.081, 0.401, 0.302, 0.261, 0.301, 0.288, 0.1]"
32,"[0.207, 0.251, 0.264, 0.092, 0.242, 0.175, 0.237, 0.185, 0.291, 0.1]"
33,"[0.102, 0.099, 0.197, 0.081, 0.32, 0.301, 0.233, 0.196, 0.19, 0.1]"
34,"[0.205, 0.298, 0.098, 0.094, 0.1, 0.105, 0.181, 0.098, 0.267, 0.1]"
