eigenvector_centrality,"[0, 9]"
0,"[0.08229426433915212, 0.1775, 0.1, 0.1075, 0.0975, 0.135, 0.0675, 0.0925, 0.075, 0.1125, 0.0825, 0.11, 0.08, 0.1025, 0.0925, 0.1075, 0.1175, 0.1125, 0.1125, 0.1125, 0.235, 0.08, 0.12, 0.095, 0.09523809523809523]"
1,"[0.034912718204488775, 0.095, 0.08, 0.115, 0.0975, 0.0875, 0.07, 0.165, 0.0775, 0.0525, 0.1075, 0.1, 0.1075, 0.0925, 0.0925, 0.115, 0.1175, 0.0725, 0.1125, 0.0875, 0.1075, 0.1025, 0.105, 0.115, 0.10275689223057644]"
2,"[0.08229426433915212, 0.095, 0.1, 0.0925, 0.0975, 0.0875, 0.0675, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.1275, 0.1025, 0.0925, 0.1075, 0.1175, 0.1125, 0.1, 0.0875, 0.1025, 0.1025, 0.12, 0.0875, 0.10275689223057644]"
3,"[0.07481296758104738, 0.095, 0.08, 0.115, 0.0975, 0.0875, 0.0675, 0.0975, 0.0775, 0.075, 0.1125, 0.1, 0.1275, 0.11, 0.0925, 0.085, 0.1175, 0.1, 0.0925, 0.0875, 0.1075, 0.0975, 0.105, 0.0875, 0.10275689223057644]"
4,"[0.08229426433915212, 0.135, 0.1, 0.0925, 0.0975, 0.0875, 0.0675, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.1275, 0.1, 0.0925, 0.085, 0.1175, 0.1125, 0.105, 0.1275, 0.0075, 0.09, 0.12, 0.0875, 0.09523809523809523]"
5,"[0.07481296758104738, 0.1075, 0.08, 0.115, 0.0975, 0.0875, 0.0675, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.1275, 0.11, 0.0925, 0.085, 0.1175, 0.1, 0.0425, 0.0975, 0.0825, 0.115, 0.1125, 0.0875, 0.10275689223057644]"
6,"[0.08229426433915212, 0.165, 0.1, 0.1175, 0.0975, 0.11, 0.0675, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.165, 0.1, 0.0925, 0.085, 0.1175, 0.205, 0.0925, 0.205, 0.0175, 0.115, 0.12, 0.0875, 0.10275689223057644]"
7,"[0.07481296758104738, 0.0875, 0.155, 0.12, 0.1, 0.0875, 0.18, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.0925, 0.085, 0.22, 0.125, 0.1675, 0.0975, 0.1075, 0.115, 0.12, 0.0875, 0.10275689223057644]"
8,"[0.1172069825436409, 0.115, 0.175, 0.1075, 0.155, 0.1, 0.1775, 0.0975, 0.1225, 0.1125, 0.1125, 0.1275, 0.0725, 0.1, 0.09, 0.085, 0.1675, 0.135, 0.1, 0.1875, 0.235, 0.1075, 0.12, 0.0875, 0.10526315789473684]"
9,"[0.1371571072319202, 0.0875, 0.0975, 0.18, 0.24, 0.1475, 0.155, 0.0975, 0.16, 0.1125, 0.135, 0.1, 0.195, 0.155, 0.09, 0.085, 0.105, 0.09, 0.175, 0.0975, 0.1075, 0.2025, 0.135, 0.0875, 0.13032581453634084]"
10,"[0.11221945137157108, 0.0975, 0.1775, 0.1075, 0.2025, 0.135, 0.195, 0.0975, 0.2, 0.1875, 0.1125, 0.2, 0.14, 0.1425, 0.075, 0.135, 0.1525, 0.1225, 0.1, 0.1575, 0.185, 0.0825, 0.1, 0.105, 0.12280701754385964]"
11,"[0.22942643391521197, 0.0875, 0.1, 0.1775, 0.235, 0.17, 0.125, 0.2125, 0.1125, 0.1, 0.1325, 0.1075, 0.1825, 0.1625, 0.165, 0.1525, 0.1225, 0.11, 0.195, 0.0975, 0.1075, 0.12, 0.13, 0.11, 0.10776942355889724]"
12,"[0.11970074812967581, 0.275, 0.18, 0.1075, 0.2025, 0.1825, 0.2375, 0.0975, 0.1925, 0.15, 0.0975, 0.195, 0.195, 0.095, 0.2075, 0.14, 0.1675, 0.375, 0.1, 0.21, 0.4375, 0.08, 0.1175, 0.0975, 0.41353383458646614]"
