eigenvector_centrality,"[0, 17]"
0,"[0.11221945137157108, 0.0875, 0.1125, 0.0925, 0.095, 0.08, 0.0675, 0.1325, 0.1075, 0.12, 0.1075, 0.1075, 0.08, 0.155, 0.1475, 0.0975, 0.095, 0.095, 0.095, 0.08, 0.1075, 0.1125, 0.12, 0.12, 0.11278195488721804]"
1,"[0.11970074812967581, 0.115, 0.15, 0.11, 0.095, 0.08, 0.11, 0.055, 0.105, 0.085, 0.08, 0.0875, 0.08, 0.1075, 0.075, 0.085, 0.1175, 0.1075, 0.0925, 0.1075, 0.1025, 0.1025, 0.12, 0.0875, 0.09523809523809523]"
2,"[0.11221945137157108, 0.11, 0.095, 0.0925, 0.095, 0.08, 0.11, 0.1225, 0.105, 0.085, 0.1075, 0.1, 0.08, 0.115, 0.075, 0.0975, 0.0925, 0.1075, 0.0925, 0.0875, 0.0825, 0.11, 0.12, 0.0875, 0.10275689223057644]"
3,"[0.11970074812967581, 0.095, 0.095, 0.0925, 0.095, 0.08, 0.11, 0.1175, 0.105, 0.085, 0.0925, 0.0875, 0.08, 0.115, 0.075, 0.085, 0.1025, 0.1, 0.0925, 0.1275, 0.1075, 0.115, 0.12, 0.0875, 0.08521303258145363]"
4,"[0.11221945137157108, 0.0875, 0.0975, 0.0925, 0.095, 0.08, 0.11, 0.1225, 0.12, 0.085, 0.1075, 0.0925, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.0925, 0.0875, 0.0825, 0.115, 0.105, 0.0875, 0.10275689223057644]"
5,"[0.1172069825436409, 0.095, 0.0825, 0.0925, 0.12, 0.08, 0.11, 0.1175, 0.105, 0.0875, 0.09, 0.0875, 0.08, 0.115, 0.075, 0.085, 0.1025, 0.0725, 0.0925, 0.115, 0.1075, 0.1075, 0.12, 0.0925, 0.09774436090225563]"
6,"[0.11221945137157108, 0.0875, 0.0975, 0.0925, 0.095, 0.08, 0.1, 0.1225, 0.12, 0.085, 0.1075, 0.08, 0.0775, 0.115, 0.075, 0.0975, 0.09, 0.0725, 0.1025, 0.085, 0.11, 0.08, 0.075, 0.125, 0.08270676691729323]"
7,"[0.12468827930174564, 0.095, 0.1, 0.0925, 0.12, 0.08, 0.11, 0.1175, 0.105, 0.1375, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.1275, 0.1025, 0.0725, 0.0925, 0.1325, 0.1075, 0.1475, 0.12, 0.105, 0.09523809523809523]"
8,"[0.11221945137157108, 0.1325, 0.0975, 0.1075, 0.1, 0.08, 0.125, 0.1225, 0.12, 0.22, 0.1075, 0.19, 0.1125, 0.135, 0.1325, 0.1, 0.09, 0.08, 0.145, 0.1575, 0.18, 0.08, 0.075, 0.245, 0.09523809523809523]"
9,"[0.1371571072319202, 0.1075, 0.145, 0.0925, 0.12, 0.1275, 0.21, 0.1175, 0.14, 0.18, 0.115, 0.14, 0.0825, 0.0925, 0.1575, 0.1025, 0.1125, 0.0725, 0.26, 0.1225, 0.1725, 0.185, 0.1475, 0.1075, 0.19548872180451127]"
10,"[0.11221945137157108, 0.16, 0.145, 0.1075, 0.1175, 0.09, 0.225, 0.2175, 0.215, 0.175, 0.115, 0.11, 0.1875, 0.0925, 0.14, 0.165, 0.115, 0.12, 0.1425, 0.195, 0.1575, 0.08, 0.1125, 0.2425, 0.14536340852130325]"
11,"[0.10224438902743142, 0.16, 0.1925, 0.1575, 0.12, 0.1225, 0.16, 0.18, 0.13, 0.1275, 0.1475, 0.1175, 0.0875, 0.1175, 0.125, 0.155, 0.2025, 0.1475, 0.2525, 0.1425, 0.135, 0.1375, 0.24, 0.1075, 0.23308270676691728]"
