eigenvector_centrality,"[0, 18]"
0,"[0.10473815461346633, 0.115, 0.11, 0.095, 0.1675, 0.1475, 0.11, 0.1175, 0.075, 0.12, 0.11, 0.115, 0.145, 0.16, 0.075, 0.12, 0.1075, 0.0725, 0.08, 0.1, 0.095, 0.1175, 0.115, 0.195, 0.12280701754385964]"
1,"[0.0798004987531172, 0.1075, 0.0975, 0.1325, 0.1, 0.08, 0.0875, 0.1175, 0.085, 0.165, 0.11, 0.09, 0.08, 0.1025, 0.085, 0.085, 0.0925, 0.1, 0.0825, 0.1, 0.13, 0.1075, 0.125, 0.0575, 0.11278195488721804]"
2,"[0.10473815461346633, 0.1075, 0.11, 0.15, 0.1, 0.0375, 0.1275, 0.085, 0.095, 0.1175, 0.11, 0.0975, 0.1075, 0.165, 0.1225, 0.1075, 0.0925, 0.1125, 0.08, 0.1, 0.095, 0.1175, 0.115, 0.095, 0.07769423558897243]"
3,"[0.09476309226932668, 0.135, 0.11, 0.1325, 0.11, 0.1025, 0.0875, 0.0225, 0.085, 0.09, 0.11, 0.09, 0.14, 0.105, 0.1125, 0.1075, 0.0925, 0.1, 0.0825, 0.0975, 0.15, 0.1175, 0.125, 0.05, 0.015037593984962405]"
4,"[0.10972568578553615, 0.1075, 0.145, 0.1325, 0.1, 0.085, 0.11, 0.18, 0.02, 0.1175, 0.11, 0.0975, 0.105, 0.1075, 0.235, 0.1075, 0.0925, 0.1175, 0.08, 0.1, 0.085, 0.1025, 0.155, 0.0875, 0.07769423558897243]"
5,"[0.11970074812967581, 0.1075, 0.11, 0.1325, 0.1, 0.1625, 0.155, 0.015, 0.115, 0.09, 0.11, 0.09, 0.0825, 0.1075, 0.2175, 0.1075, 0.0925, 0.105, 0.08, 0.1325, 0.1025, 0.26, 0.0725, 0.0875, 0.07769423558897243]"
6,"[0.1970074812967581, 0.1075, 0.1825, 0.1325, 0.1, 0.085, 0.11, 0.1325, 0.085, 0.1175, 0.11, 0.1875, 0.1875, 0.1025, 0.12, 0.17, 0.0925, 0.205, 0.08, 0.08, 0.1675, 0.1725, 0.095, 0.0875, 0.09774436090225563]"
7,"[0.11970074812967581, 0.1025, 0.205, 0.0925, 0.175, 0.08, 0.1575, 0.1175, 0.12, 0.1925, 0.11, 0.125, 0.17, 0.0925, 0.14, 0.08, 0.17, 0.1, 0.12, 0.2125, 0.1025, 0.09, 0.1825, 0.0875, 0.09523809523809523]"
8,"[0.16458852867830423, 0.12, 0.1525, 0.1525, 0.1525, 0.08, 0.11, 0.185, 0.145, 0.1175, 0.1675, 0.15, 0.185, 0.185, 0.1675, 0.105, 0.09, 0.1425, 0.1175, 0.095, 0.2725, 0.1875, 0.095, 0.1775, 0.09774436090225563]"
9,"[0.18204488778054864, 0.1425, 0.155, 0.19, 0.1075, 0.11, 0.12, 0.1675, 0.215, 0.105, 0.21, 0.14, 0.165, 0.1475, 0.1475, 0.195, 0.1825, 0.155, 0.1925, 0.22, 0.155, 0.1525, 0.0775, 0.17, 0.10025062656641603]"
10,"[0.19201995012468828, 0.1775, 0.125, 0.095, 0.13, 0.16, 0.2275, 0.1025, 0.1125, 0.17, 0.1625, 0.1225, 0.375, 0.155, 0.1875, 0.2175, 0.1475, 0.125, 0.21, 0.11, 0.2425, 0.2225, 0.1625, 0.12, 0.17794486215538846]"
11,"[0.20698254364089774, 0.13, 0.19, 0.145, 0.25, 0.18, 0.155, 0.24, 0.2025, 0.335, 0.205, 0.1625, 0.1575, 0.435, 0.23, 0.2625, 0.175, 0.2575, 0.1475, 0.3425, 0.19, 0.0975, 0.2425, 0.1575, 0.11278195488721804]"
12,"[0.2144638403990025, 0.1525, 0.295, 0.2275, 0.2075, 0.2475, 0.195, 0.2175, 0.27, 0.19, 0.3525, 0.3175, 0.3875, 0.17, 0.2, 0.2025, 0.23, 0.1575, 0.235, 0.1675, 0.29, 0.3925, 0.1725, 0.185, 0.18546365914786966]"
13,"[0.19451371571072318, 0.34, 0.285, 0.1825, 0.2625, 0.32, 0.3125, 0.21, 0.2125, 0.3775, 0.2075, 0.16, 0.1625, 0.4175, 0.325, 0.355, 0.1975, 0.2975, 0.24, 0.3625, 0.1975, 0.1475, 0.3075, 0.245, 0.19799498746867167]"
14,"[0.38154613466334164, 0.1525, 0.4175, 0.365, 0.1775, 0.1875, 0.1975, 0.3, 0.3675, 0.1875, 0.385, 0.3975, 0.435, 0.175, 0.155, 0.1575, 0.3775, 0.1675, 0.1775, 0.23, 0.355, 0.3375, 0.1775, 0.2025, 0.17543859649122806]"
15,"[0.17206982543640897, 0.415, 0.2825, 0.14, 0.37, 0.355, 0.38, 0.1675, 0.1975, 0.41, 0.2075, 0.17, 0.175, 0.42, 0.3725, 0.425, 0.175, 0.365, 0.3425, 0.3825, 0.1975, 0.16, 0.385, 0.4925, 0.39097744360902253]"
16,"[0.3940149625935162, 0.14, 0.365, 0.455, 0.15, 0.1575, 0.19, 0.3725, 0.375, 0.19, 0.4025, 0.445, 0.435, 0.1875, 0.1525, 0.1525, 0.3725, 0.185, 0.1625, 0.225, 0.3725, 0.3425, 0.1825, 0.205, 0.13784461152882205]"
17,"[0.16209476309226933, 0.3675, 0.2725, 0.1275, 0.345, 0.4075, 0.345, 0.16, 0.195, 0.4025, 0.2075, 0.2, 0.175, 0.4075, 0.36, 0.3975, 0.13, 0.4175, 0.385, 0.355, 0.1975, 0.2225, 0.3825, 0.43, 0.46365914786967416]"
18,"[0.35910224438902744, 0.1475, 0.3375, 0.4225, 0.1425, 0.1275, 0.185, 0.35, 0.345, 0.1825, 0.3675, 0.435, 0.43, 0.1975, 0.1525, 0.1425, 0.3125, 0.2875, 0.16, 0.2925, 0.36, 0.305, 0.18, 0.205, 0.15789473684210525]"
19,"[0.16209476309226933, 0.355, 0.265, 0.13, 0.315, 0.4075, 0.29, 0.16, 0.1975, 0.365, 0.2, 0.22, 0.175, 0.3975, 0.3475, 0.375, 0.1425, 0.425, 0.3725, 0.3325, 0.1975, 0.205, 0.38, 0.3875, 0.41854636591478694]"
20,"[0.341645885286783, 0.1525, 0.3275, 0.385, 0.15, 0.185, 0.1875, 0.33, 0.315, 0.1775, 0.345, 0.4075, 0.4275, 0.1775, 0.155, 0.1425, 0.3075, 0.27, 0.16, 0.445, 0.3325, 0.2875, 0.18, 0.205, 0.17794486215538846]"
21,"[0.1596009975062344, 0.3525, 0.2525, 0.14, 0.3075, 0.385, 0.285, 0.1525, 0.1975, 0.335, 0.2075, 0.21, 0.1675, 0.385, 0.33, 0.365, 0.16, 0.3975, 0.3325, 0.315, 0.2, 0.2225, 0.3775, 0.36, 0.39348370927318294]"
22,"[0.3192019950124688, 0.155, 0.3175, 0.375, 0.15, 0.1825, 0.1775, 0.305, 0.3125, 0.1725, 0.3475, 0.4075, 0.405, 0.1775, 0.16, 0.1425, 0.3075, 0.2375, 0.15, 0.385, 0.3275, 0.2825, 0.205, 0.205, 0.19799498746867167]"
23,"[0.1571072319201995, 0.345, 0.2275, 0.145, 0.3025, 0.3475, 0.2825, 0.1475, 0.2, 0.335, 0.2275, 0.15, 0.275, 0.3375, 0.3275, 0.35, 0.1775, 0.37, 0.32, 0.2375, 0.2125, 0.21, 0.37, 0.365, 0.38596491228070173]"
24,"[0.30174563591022446, 0.1475, 0.3175, 0.375, 0.15, 0.155, 0.1825, 0.29, 0.315, 0.1675, 0.3425, 0.4075, 0.3575, 0.255, 0.24, 0.1425, 0.2975, 0.1725, 0.1475, 0.3775, 0.34, 0.2725, 0.1825, 0.205, 0.19298245614035087]"
25,"[0.314214463840399, 0.34, 0.215, 0.1625, 0.2925, 0.3525, 0.28, 0.14, 0.21, 0.335, 0.2, 0.1575, 0.2475, 0.3325, 0.3175, 0.335, 0.185, 0.36, 0.26, 0.1875, 0.225, 0.2225, 0.355, 0.36, 0.37593984962406013]"
26,"[0.3092269326683292, 0.215, 0.3025, 0.3925, 0.145, 0.105, 0.2175, 0.305, 0.3, 0.235, 0.3325, 0.3975, 0.3325, 0.1975, 0.21, 0.4175, 0.2975, 0.2225, 0.4775, 0.3775, 0.325, 0.3175, 0.2, 0.2075, 0.22305764411027568]"
27,"[0.47880299251870323, 0.335, 0.2125, 0.25, 0.285, 0.37, 0.2925, 0.1625, 0.2275, 0.335, 0.185, 0.2875, 0.2925, 0.3525, 0.325, 0.5, 0.275, 0.3625, 0.4975, 0.305, 0.3475, 0.175, 0.365, 0.3125, 0.37844611528822053]"
28,"[0.3167082294264339, 0.2925, 0.295, 0.3725, 0.18, 0.1175, 0.2225, 0.285, 0.2875, 0.265, 0.3, 0.4, 0.3625, 0.205, 0.1825, 0.265, 0.3025, 0.1825, 0.2725, 0.375, 0.2975, 0.3375, 0.225, 0.21, 0.22807017543859648]"
29,"[0.5610972568578554, 0.3075, 0.2125, 0.44, 0.29, 0.3325, 0.2675, 0.2225, 0.22, 0.31, 0.2275, 0.3725, 0.2825, 0.2925, 0.3625, 0.4375, 0.2825, 0.3675, 0.43, 0.345, 0.42, 0.1825, 0.32, 0.2975, 0.3684210526315789]"
30,"[0.3516209476309227, 0.2625, 0.2625, 0.355, 0.2875, 0.27, 0.2175, 0.2525, 0.335, 0.2175, 0.365, 0.4075, 0.415, 0.2525, 0.205, 0.2225, 0.2875, 0.2325, 0.315, 0.375, 0.285, 0.305, 0.24, 0.23, 0.2957393483709273]"
