eigenvector_centrality,"[0, 2]"
0,"[0.07481296758104738, 0.1025, 0.1125, 0.095, 0.1825, 0.1025, 0.0675, 0.1375, 0.145, 0.085, 0.1125, 0.1475, 0.1025, 0.1025, 0.11, 0.1075, 0.1225, 0.1, 0.0925, 0.1, 0.0825, 0.1075, 0.12, 0.095, 0.16290726817042606]"
1,"[0.08229426433915212, 0.0825, 0.095, 0.085, 0.1075, 0.1025, 0.11, 0.1425, 0.1525, 0.09, 0.0925, 0.1175, 0.095, 0.125, 0.085, 0.1175, 0.075, 0.1, 0.1, 0.1, 0.1025, 0.1075, 0.12, 0.1125, 0.11278195488721804]"
2,"[0.0798004987531172, 0.0825, 0.1125, 0.095, 0.1075, 0.1025, 0.0875, 0.1225, 0.075, 0.085, 0.0925, 0.1175, 0.095, 0.1025, 0.1225, 0.115, 0.075, 0.1, 0.1, 0.1, 0.0825, 0.1075, 0.12, 0.0875, 0.11278195488721804]"
3,"[0.08229426433915212, 0.0825, 0.095, 0.095, 0.1075, 0.1025, 0.11, 0.0925, 0.075, 0.085, 0.0925, 0.1175, 0.095, 0.1025, 0.1225, 0.115, 0.075, 0.1, 0.1, 0.1525, 0.1025, 0.115, 0.12, 0.1125, 0.11278195488721804]"
4,"[0.0798004987531172, 0.1025, 0.1125, 0.095, 0.1075, 0.1025, 0.0875, 0.085, 0.075, 0.085, 0.0925, 0.1175, 0.095, 0.1025, 0.125, 0.17, 0.075, 0.1175, 0.1075, 0.1, 0.0825, 0.1025, 0.12, 0.0875, 0.11278195488721804]"
5,"[0.08229426433915212, 0.22, 0.195, 0.14, 0.1075, 0.1025, 0.11, 0.0625, 0.075, 0.11, 0.0925, 0.1025, 0.095, 0.0975, 0.125, 0.2, 0.1075, 0.1925, 0.09, 0.1125, 0.08, 0.115, 0.12, 0.0875, 0.13784461152882205]"
6,"[0.0798004987531172, 0.095, 0.2125, 0.095, 0.1075, 0.1325, 0.14, 0.085, 0.09, 0.085, 0.0975, 0.1225, 0.0725, 0.24, 0.14, 0.075, 0.1825, 0.0725, 0.0925, 0.1125, 0.0825, 0.115, 0.1375, 0.0875, 0.20300751879699247]"
7,"[0.08229426433915212, 0.2525, 0.165, 0.2075, 0.1125, 0.2, 0.11, 0.095, 0.13, 0.085, 0.08, 0.0825, 0.125, 0.145, 0.19, 0.195, 0.1125, 0.12, 0.1425, 0.1125, 0.105, 0.115, 0.12, 0.125, 0.10275689223057644]"
8,"[0.11970074812967581, 0.135, 0.2125, 0.195, 0.1125, 0.1325, 0.1725, 0.115, 0.0975, 0.085, 0.1725, 0.175, 0.1275, 0.1225, 0.105, 0.165, 0.1825, 0.0875, 0.1875, 0.1125, 0.0825, 0.105, 0.1, 0.0875, 0.21052631578947367]"
9,"[0.19201995012468828, 0.17, 0.2425, 0.22, 0.2, 0.16, 0.15, 0.11, 0.1125, 0.095, 0.0825, 0.24, 0.2125, 0.1925, 0.1975, 0.1775, 0.17, 0.19, 0.2025, 0.1125, 0.105, 0.11, 0.18, 0.095, 0.22556390977443608]"
10,"[0.1970074812967581, 0.1575, 0.275, 0.1475, 0.155, 0.1325, 0.1775, 0.205, 0.1125, 0.145, 0.205, 0.2075, 0.215, 0.2025, 0.1725, 0.17, 0.1875, 0.16, 0.1275, 0.18, 0.125, 0.1625, 0.18, 0.1175, 0.17293233082706766]"
11,"[0.22194513715710723, 0.165, 0.2, 0.2675, 0.235, 0.19, 0.1575, 0.1175, 0.1675, 0.1475, 0.0875, 0.215, 0.28, 0.21, 0.1925, 0.2375, 0.165, 0.29, 0.155, 0.1625, 0.1875, 0.1675, 0.175, 0.1675, 0.19548872180451127]"
12,"[0.20448877805486285, 0.1225, 0.2875, 0.1475, 0.1625, 0.1425, 0.24, 0.315, 0.125, 0.2625, 0.2225, 0.19, 0.24, 0.23, 0.1875, 0.2375, 0.2075, 0.135, 0.3525, 0.2525, 0.2675, 0.16, 0.17, 0.285, 0.3383458646616541]"
13,"[0.256857855361596, 0.41, 0.195, 0.3, 0.2325, 0.315, 0.175, 0.12, 0.3675, 0.215, 0.09, 0.385, 0.3325, 0.2175, 0.2625, 0.3425, 0.2275, 0.4225, 0.1875, 0.145, 0.1925, 0.3475, 0.405, 0.175, 0.16791979949874686]"
14,"[0.20947630922693267, 0.1075, 0.2775, 0.1425, 0.1425, 0.155, 0.2325, 0.2475, 0.125, 0.3, 0.355, 0.1625, 0.275, 0.28, 0.1475, 0.24, 0.395, 0.125, 0.2975, 0.24, 0.3325, 0.1625, 0.1825, 0.305, 0.24561403508771928]"
15,"[0.30174563591022446, 0.2625, 0.195, 0.225, 0.235, 0.2425, 0.185, 0.1275, 0.2625, 0.2, 0.0975, 0.3275, 0.325, 0.23, 0.3075, 0.3125, 0.18, 0.2525, 0.21, 0.15, 0.215, 0.325, 0.3675, 0.1625, 0.14035087719298245]"
16,"[0.1770573566084788, 0.0975, 0.3175, 0.1375, 0.1475, 0.1525, 0.2225, 0.205, 0.135, 0.2825, 0.1925, 0.1525, 0.285, 0.2575, 0.1825, 0.185, 0.24, 0.12, 0.27, 0.2, 0.32, 0.175, 0.1825, 0.3625, 0.22055137844611528]"
