eigenvector_centrality,"[0, 1]"
0,"[0.08, 0.194, 0.175, 0.122, 0.11, 0.103, 0.109, 0.104, 0.109, 0.1]"
1,"[0.08, 0.207, 0.108, 0.057, 0.177, 0.112, 0.095, 0.111, 0.091, 0.12]"
2,"[0.106, 0.177, 0.083, 0.122, 0.11, 0.103, 0.109, 0.104, 0.109, 0.1]"
3,"[0.08, 0.104, 0.108, 0.163, 0.091, 0.112, 0.095, 0.102, 0.091, 0.12]"
4,"[0.105, 0.256, 0.083, 0.101, 0.11, 0.103, 0.109, 0.219, 0.109, 0.1]"
5,"[0.27, 0.104, 0.108, 0.097, 0.091, 0.112, 0.095, 0.102, 0.091, 0.12]"
6,"[0.103, 0.086, 0.083, 0.101, 0.11, 0.103, 0.109, 0.119, 0.109, 0.1]"
7,"[0.103, 0.104, 0.108, 0.097, 0.091, 0.112, 0.095, 0.102, 0.091, 0.12]"
8,"[0.103, 0.086, 0.083, 0.101, 0.11, 0.103, 0.109, 0.119, 0.109, 0.1]"
9,"[0.103, 0.104, 0.108, 0.097, 0.091, 0.112, 0.095, 0.102, 0.118, 0.12]"
10,"[0.103, 0.086, 0.083, 0.101, 0.11, 0.103, 0.109, 0.119, 0.109, 0.1]"
11,"[0.107, 0.104, 0.108, 0.121, 0.091, 0.112, 0.095, 0.102, 0.162, 0.185]"
12,"[0.103, 0.086, 0.083, 0.101, 0.11, 0.103, 0.109, 0.119, 0.173, 0.185]"
13,"[0.145, 0.104, 0.108, 0.213, 0.091, 0.112, 0.095, 0.102, 0.15, 0.103]"
14,"[0.103, 0.086, 0.083, 0.097, 0.11, 0.103, 0.109, 0.211, 0.188, 0.201]"
15,"[0.182, 0.104, 0.108, 0.213, 0.091, 0.112, 0.095, 0.102, 0.194, 0.103]"
16,"[0.103, 0.086, 0.083, 0.097, 0.11, 0.103, 0.109, 0.229, 0.185, 0.196]"
17,"[0.186, 0.104, 0.108, 0.203, 0.091, 0.112, 0.195, 0.102, 0.158, 0.103]"
18,"[0.103, 0.086, 0.083, 0.097, 0.11, 0.103, 0.109, 0.231, 0.161, 0.17]"
19,"[0.189, 0.104, 0.108, 0.211, 0.091, 0.112, 0.129, 0.102, 0.174, 0.103]"
20,"[0.103, 0.086, 0.083, 0.097, 0.11, 0.103, 0.109, 0.232, 0.153, 0.124]"
21,"[0.191, 0.104, 0.108, 0.214, 0.091, 0.112, 0.11, 0.102, 0.194, 0.103]"
22,"[0.106, 0.086, 0.083, 0.097, 0.166, 0.103, 0.109, 0.232, 0.16, 0.104]"
23,"[0.191, 0.104, 0.108, 0.214, 0.091, 0.112, 0.14, 0.102, 0.192, 0.103]"
24,"[0.104, 0.086, 0.083, 0.097, 0.084, 0.103, 0.11, 0.232, 0.176, 0.111]"
25,"[0.08, 0.213, 0.108, 0.214, 0.091, 0.112, 0.178, 0.102, 0.197, 0.103]"
26,"[0.105, 0.197, 0.083, 0.097, 0.083, 0.103, 0.195, 0.229, 0.185, 0.118]"
27,"[0.103, 0.193, 0.108, 0.214, 0.091, 0.112, 0.189, 0.17, 0.189, 0.103]"
28,"[0.105, 0.19, 0.083, 0.097, 0.083, 0.105, 0.208, 0.134, 0.195, 0.157]"
29,"[0.104, 0.093, 0.266, 0.262, 0.096, 0.141, 0.188, 0.196, 0.114, 0.103]"
30,"[0.105, 0.139, 0.159, 0.097, 0.083, 0.201, 0.196, 0.189, 0.185, 0.171]"
31,"[0.103, 0.124, 0.199, 0.256, 0.16, 0.183, 0.183, 0.107, 0.113, 0.103]"
32,"[0.109, 0.111, 0.157, 0.181, 0.176, 0.113, 0.11, 0.198, 0.163, 0.186]"
33,"[0.115, 0.215, 0.086, 0.206, 0.145, 0.125, 0.169, 0.092, 0.113, 0.204]"
34,"[0.173, 0.147, 0.138, 0.174, 0.091, 0.112, 0.109, 0.222, 0.19, 0.173]"
