eigenvector_centrality,"[7, 9]"
0,"[0.116, 0.222, 0.154, 0.142, 0.1, 0.108, 0.102, 0.19, 0.091, 0.103]"
1,"[0.106, 0.114, 0.094, 0.122, 0.083, 0.105, 0.17, 0.104, 0.113, 0.079]"
2,"[0.129, 0.212, 0.096, 0.097, 0.1, 0.108, 0.102, 0.104, 0.091, 0.103]"
3,"[0.204, 0.19, 0.094, 0.122, 0.083, 0.105, 0.116, 0.104, 0.178, 0.102]"
4,"[0.204, 0.219, 0.096, 0.097, 0.1, 0.108, 0.102, 0.131, 0.171, 0.18]"
5,"[0.167, 0.212, 0.178, 0.15, 0.086, 0.175, 0.285, 0.193, 0.214, 0.102]"
6,"[0.195, 0.249, 0.184, 0.136, 0.302, 0.292, 0.102, 0.191, 0.164, 0.204]"
7,"[0.438, 0.22, 0.232, 0.355, 0.152, 0.097, 0.309, 0.271, 0.238, 0.103]"
8,"[0.134, 0.295, 0.133, 0.203, 0.418, 0.337, 0.102, 0.278, 0.162, 0.231]"
9,"[0.484, 0.27, 0.308, 0.425, 0.152, 0.092, 0.307, 0.248, 0.254, 0.115]"
10,"[0.103, 0.343, 0.123, 0.167, 0.424, 0.327, 0.145, 0.281, 0.163, 0.261]"
11,"[0.341, 0.267, 0.331, 0.366, 0.097, 0.092, 0.369, 0.31, 0.238, 0.152]"
12,"[0.103, 0.314, 0.121, 0.129, 0.286, 0.345, 0.323, 0.264, 0.179, 0.292]"
13,"[0.302, 0.18, 0.327, 0.266, 0.094, 0.092, 0.34, 0.374, 0.289, 0.16]"
14,"[0.103, 0.418, 0.171, 0.104, 0.269, 0.321, 0.376, 0.244, 0.153, 0.323]"
15,"[0.299, 0.189, 0.32, 0.264, 0.094, 0.098, 0.342, 0.403, 0.309, 0.15]"
16,"[0.103, 0.377, 0.2, 0.103, 0.271, 0.334, 0.379, 0.234, 0.165, 0.28]"
17,"[0.303, 0.221, 0.337, 0.265, 0.094, 0.123, 0.358, 0.353, 0.277, 0.162]"
18,"[0.112, 0.354, 0.24, 0.12, 0.271, 0.362, 0.374, 0.209, 0.172, 0.287]"
19,"[0.303, 0.266, 0.328, 0.267, 0.094, 0.175, 0.363, 0.322, 0.28, 0.176]"
20,"[0.131, 0.35, 0.252, 0.145, 0.275, 0.354, 0.35, 0.199, 0.189, 0.284]"
21,"[0.309, 0.308, 0.329, 0.272, 0.101, 0.219, 0.36, 0.311, 0.3, 0.219]"
22,"[0.146, 0.363, 0.267, 0.166, 0.283, 0.333, 0.344, 0.211, 0.239, 0.317]"
23,"[0.373, 0.315, 0.31, 0.278, 0.111, 0.193, 0.399, 0.312, 0.32, 0.286]"
