eigenvector_centrality,"[3, 8]"
0,"[0.102, 0.099, 0.116, 0.121, 0.094, 0.09, 0.103, 0.089, 0.099, 0.12]"
1,"[0.106, 0.196, 0.096, 0.117, 0.104, 0.107, 0.103, 0.114, 0.093, 0.102]"
2,"[0.102, 0.099, 0.096, 0.113, 0.094, 0.09, 0.151, 0.18, 0.088, 0.227]"
3,"[0.162, 0.19, 0.096, 0.093, 0.104, 0.197, 0.128, 0.098, 0.093, 0.163]"
4,"[0.102, 0.099, 0.168, 0.217, 0.094, 0.09, 0.219, 0.092, 0.088, 0.184]"
5,"[0.28, 0.147, 0.177, 0.093, 0.104, 0.208, 0.114, 0.271, 0.093, 0.102]"
6,"[0.102, 0.099, 0.116, 0.179, 0.094, 0.09, 0.109, 0.092, 0.088, 0.194]"
7,"[0.182, 0.211, 0.159, 0.093, 0.104, 0.144, 0.114, 0.106, 0.093, 0.102]"
8,"[0.102, 0.099, 0.116, 0.178, 0.094, 0.09, 0.109, 0.092, 0.088, 0.112]"
9,"[0.205, 0.22, 0.177, 0.153, 0.104, 0.101, 0.114, 0.104, 0.093, 0.102]"
10,"[0.205, 0.099, 0.116, 0.202, 0.094, 0.09, 0.109, 0.092, 0.149, 0.151]"
11,"[0.188, 0.222, 0.084, 0.19, 0.104, 0.109, 0.114, 0.106, 0.093, 0.102]"
12,"[0.205, 0.099, 0.116, 0.184, 0.094, 0.09, 0.17, 0.092, 0.18, 0.17]"
13,"[0.194, 0.208, 0.095, 0.19, 0.104, 0.114, 0.114, 0.183, 0.093, 0.102]"
14,"[0.205, 0.116, 0.125, 0.105, 0.094, 0.09, 0.209, 0.092, 0.185, 0.178]"
15,"[0.291, 0.156, 0.178, 0.19, 0.211, 0.11, 0.114, 0.089, 0.093, 0.102]"
16,"[0.225, 0.179, 0.132, 0.105, 0.094, 0.102, 0.145, 0.092, 0.223, 0.179]"
17,"[0.217, 0.109, 0.177, 0.26, 0.213, 0.096, 0.114, 0.089, 0.093, 0.102]"
