eigenvector_centrality,"[0, 4]"
0,"[0.103, 0.111, 0.106, 0.101, 0.233, 0.167, 0.114, 0.104, 0.093, 0.079]"
1,"[0.08, 0.104, 0.143, 0.147, 0.094, 0.116, 0.207, 0.104, 0.098, 0.103]"
2,"[0.171, 0.104, 0.104, 0.097, 0.086, 0.225, 0.124, 0.098, 0.166, 0.103]"
3,"[0.083, 0.105, 0.248, 0.216, 0.107, 0.181, 0.114, 0.18, 0.098, 0.203]"
4,"[0.376, 0.104, 0.116, 0.195, 0.115, 0.213, 0.113, 0.098, 0.165, 0.252]"
5,"[0.297, 0.105, 0.207, 0.203, 0.367, 0.365, 0.214, 0.161, 0.098, 0.172]"
6,"[0.496, 0.111, 0.219, 0.361, 0.274, 0.183, 0.159, 0.098, 0.204, 0.316]"
7,"[0.299, 0.099, 0.184, 0.288, 0.369, 0.376, 0.251, 0.193, 0.158, 0.387]"
8,"[0.504, 0.191, 0.241, 0.341, 0.255, 0.233, 0.168, 0.18, 0.361, 0.299]"
9,"[0.225, 0.103, 0.293, 0.321, 0.309, 0.371, 0.265, 0.224, 0.23, 0.371]"
10,"[0.34, 0.282, 0.234, 0.318, 0.304, 0.308, 0.295, 0.206, 0.428, 0.259]"
11,"[0.189, 0.199, 0.365, 0.372, 0.236, 0.357, 0.324, 0.349, 0.24, 0.336]"
12,"[0.299, 0.321, 0.096, 0.323, 0.341, 0.332, 0.321, 0.198, 0.374, 0.228]"
13,"[0.175, 0.107, 0.28, 0.357, 0.155, 0.371, 0.267, 0.337, 0.276, 0.26]"
14,"[0.298, 0.225, 0.089, 0.422, 0.323, 0.371, 0.205, 0.204, 0.473, 0.219]"
15,"[0.238, 0.104, 0.242, 0.358, 0.165, 0.398, 0.253, 0.356, 0.254, 0.255]"
16,"[0.296, 0.211, 0.088, 0.391, 0.264, 0.439, 0.181, 0.236, 0.519, 0.264]"
17,"[0.312, 0.105, 0.231, 0.387, 0.218, 0.365, 0.256, 0.37, 0.22, 0.25]"
18,"[0.298, 0.22, 0.107, 0.39, 0.262, 0.429, 0.175, 0.337, 0.5, 0.299]"
19,"[0.402, 0.137, 0.245, 0.41, 0.237, 0.352, 0.236, 0.382, 0.244, 0.246]"
20,"[0.346, 0.24, 0.208, 0.391, 0.283, 0.388, 0.187, 0.342, 0.44, 0.318]"
21,"[0.381, 0.25, 0.262, 0.365, 0.266, 0.392, 0.25, 0.439, 0.237, 0.246]"
22,"[0.359, 0.25, 0.231, 0.424, 0.301, 0.367, 0.232, 0.321, 0.439, 0.339]"
23,"[0.421, 0.275, 0.272, 0.359, 0.287, 0.461, 0.256, 0.398, 0.232, 0.256]"
24,"[0.381, 0.26, 0.27, 0.396, 0.323, 0.357, 0.311, 0.277, 0.453, 0.336]"
25,"[0.392, 0.29, 0.286, 0.388, 0.317, 0.503, 0.272, 0.453, 0.235, 0.315]"
26,"[0.442, 0.263, 0.308, 0.357, 0.352, 0.361, 0.333, 0.254, 0.441, 0.321]"
27,"[0.343, 0.293, 0.287, 0.445, 0.348, 0.461, 0.276, 0.45, 0.277, 0.338]"
