eigenvector_centrality,[0]
0,"[0.103, 0.086, 0.106, 0.097, 0.109, 0.113, 0.085, 0.098, 0.101, 0.12]"
1,"[0.088, 0.093, 0.13, 0.117, 0.109, 0.124, 0.089, 0.085, 0.117, 0.091]"
2,"[0.088, 0.093, 0.106, 0.117, 0.155, 0.095, 0.085, 0.098, 0.099, 0.091]"
3,"[0.131, 0.093, 0.141, 0.117, 0.083, 0.095, 0.069, 0.099, 0.104, 0.091]"
4,"[0.136, 0.093, 0.106, 0.117, 0.149, 0.095, 0.092, 0.098, 0.099, 0.1]"
5,"[0.142, 0.093, 0.17, 0.117, 0.094, 0.095, 0.109, 0.151, 0.203, 0.091]"
6,"[0.117, 0.096, 0.106, 0.117, 0.105, 0.095, 0.092, 0.098, 0.099, 0.124]"
7,"[0.088, 0.093, 0.181, 0.117, 0.097, 0.095, 0.093, 0.189, 0.221, 0.091]"
8,"[0.088, 0.183, 0.106, 0.117, 0.096, 0.107, 0.122, 0.098, 0.099, 0.17]"
9,"[0.088, 0.093, 0.182, 0.117, 0.094, 0.095, 0.095, 0.092, 0.113, 0.091]"
10,"[0.088, 0.109, 0.106, 0.18, 0.1, 0.115, 0.136, 0.098, 0.099, 0.195]"
11,"[0.088, 0.093, 0.186, 0.117, 0.134, 0.095, 0.2, 0.092, 0.113, 0.091]"
12,"[0.091, 0.109, 0.106, 0.207, 0.131, 0.102, 0.181, 0.098, 0.099, 0.202]"
13,"[0.088, 0.095, 0.187, 0.117, 0.191, 0.096, 0.205, 0.111, 0.113, 0.091]"
14,"[0.16, 0.109, 0.106, 0.151, 0.182, 0.102, 0.184, 0.098, 0.099, 0.203]"
15,"[0.088, 0.145, 0.156, 0.117, 0.186, 0.098, 0.194, 0.141, 0.113, 0.091]"
16,"[0.195, 0.13, 0.106, 0.164, 0.184, 0.102, 0.234, 0.205, 0.099, 0.197]"
17,"[0.088, 0.149, 0.129, 0.117, 0.186, 0.101, 0.18, 0.158, 0.168, 0.183]"
18,"[0.232, 0.241, 0.106, 0.176, 0.185, 0.102, 0.226, 0.126, 0.099, 0.174]"
19,"[0.089, 0.152, 0.113, 0.117, 0.189, 0.11, 0.192, 0.139, 0.215, 0.127]"
20,"[0.238, 0.273, 0.109, 0.184, 0.185, 0.102, 0.137, 0.12, 0.099, 0.174]"
21,"[0.154, 0.153, 0.143, 0.125, 0.235, 0.143, 0.183, 0.139, 0.219, 0.183]"
22,"[0.251, 0.281, 0.153, 0.207, 0.185, 0.102, 0.111, 0.172, 0.099, 0.16]"
23,"[0.247, 0.149, 0.158, 0.153, 0.296, 0.197, 0.172, 0.131, 0.211, 0.195]"
24,"[0.227, 0.285, 0.278, 0.237, 0.185, 0.102, 0.103, 0.223, 0.099, 0.144]"
25,"[0.325, 0.148, 0.16, 0.181, 0.296, 0.235, 0.166, 0.129, 0.129, 0.204]"
26,"[0.185, 0.318, 0.192, 0.245, 0.184, 0.102, 0.103, 0.31, 0.099, 0.142]"
27,"[0.208, 0.175, 0.194, 0.207, 0.299, 0.225, 0.154, 0.121, 0.135, 0.231]"
28,"[0.184, 0.242, 0.234, 0.326, 0.18, 0.139, 0.105, 0.346, 0.124, 0.13]"
29,"[0.174, 0.187, 0.252, 0.207, 0.188, 0.216, 0.191, 0.117, 0.204, 0.24]"
30,"[0.188, 0.232, 0.222, 0.336, 0.181, 0.215, 0.108, 0.348, 0.152, 0.143]"
31,"[0.14, 0.187, 0.268, 0.205, 0.145, 0.213, 0.198, 0.132, 0.206, 0.271]"
32,"[0.192, 0.252, 0.224, 0.305, 0.183, 0.331, 0.11, 0.316, 0.219, 0.168]"
33,"[0.151, 0.189, 0.276, 0.207, 0.149, 0.213, 0.2, 0.142, 0.204, 0.275]"
34,"[0.193, 0.237, 0.228, 0.287, 0.183, 0.285, 0.147, 0.328, 0.229, 0.171]"
35,"[0.197, 0.193, 0.271, 0.207, 0.223, 0.212, 0.201, 0.148, 0.199, 0.302]"
36,"[0.193, 0.212, 0.229, 0.279, 0.182, 0.263, 0.208, 0.381, 0.211, 0.173]"
37,"[0.278, 0.187, 0.269, 0.207, 0.229, 0.243, 0.201, 0.144, 0.199, 0.336]"
38,"[0.19, 0.205, 0.207, 0.267, 0.182, 0.271, 0.254, 0.371, 0.206, 0.172]"
39,"[0.234, 0.183, 0.268, 0.208, 0.218, 0.267, 0.206, 0.141, 0.198, 0.338]"
40,"[0.121, 0.249, 0.22, 0.239, 0.186, 0.227, 0.238, 0.36, 0.266, 0.194]"
