eigenvector_centrality,"[0, 2]"
0,"[0.103, 0.086, 0.106, 0.097, 0.109, 0.113, 0.085, 0.098, 0.101, 0.12]"
1,"[0.088, 0.093, 0.13, 0.117, 0.109, 0.124, 0.089, 0.085, 0.117, 0.091]"
2,"[0.088, 0.093, 0.106, 0.117, 0.155, 0.095, 0.085, 0.098, 0.099, 0.091]"
3,"[0.131, 0.093, 0.141, 0.117, 0.083, 0.095, 0.069, 0.099, 0.104, 0.091]"
4,"[0.136, 0.093, 0.106, 0.117, 0.149, 0.095, 0.092, 0.098, 0.099, 0.1]"
5,"[0.142, 0.093, 0.17, 0.117, 0.094, 0.095, 0.109, 0.151, 0.203, 0.091]"
6,"[0.117, 0.096, 0.106, 0.117, 0.105, 0.095, 0.092, 0.098, 0.099, 0.124]"
7,"[0.088, 0.093, 0.181, 0.117, 0.097, 0.095, 0.093, 0.189, 0.221, 0.091]"
8,"[0.088, 0.183, 0.106, 0.117, 0.096, 0.107, 0.122, 0.098, 0.099, 0.17]"
9,"[0.088, 0.093, 0.182, 0.117, 0.094, 0.095, 0.095, 0.092, 0.113, 0.091]"
10,"[0.088, 0.109, 0.106, 0.18, 0.1, 0.115, 0.136, 0.098, 0.099, 0.195]"
11,"[0.088, 0.093, 0.186, 0.117, 0.134, 0.095, 0.2, 0.092, 0.113, 0.091]"
12,"[0.091, 0.109, 0.106, 0.207, 0.131, 0.102, 0.181, 0.098, 0.099, 0.202]"
13,"[0.088, 0.095, 0.187, 0.117, 0.191, 0.096, 0.205, 0.111, 0.113, 0.091]"
14,"[0.16, 0.109, 0.106, 0.151, 0.182, 0.102, 0.184, 0.098, 0.099, 0.203]"
15,"[0.088, 0.145, 0.156, 0.117, 0.186, 0.098, 0.194, 0.141, 0.113, 0.091]"
16,"[0.195, 0.13, 0.106, 0.164, 0.184, 0.102, 0.234, 0.205, 0.099, 0.197]"
17,"[0.088, 0.149, 0.129, 0.117, 0.186, 0.101, 0.18, 0.158, 0.168, 0.183]"
18,"[0.232, 0.241, 0.106, 0.176, 0.185, 0.102, 0.226, 0.126, 0.099, 0.174]"
19,"[0.089, 0.152, 0.113, 0.117, 0.189, 0.11, 0.192, 0.139, 0.215, 0.127]"
20,"[0.238, 0.273, 0.109, 0.184, 0.185, 0.102, 0.137, 0.12, 0.099, 0.174]"
21,"[0.154, 0.153, 0.143, 0.125, 0.235, 0.143, 0.183, 0.139, 0.219, 0.183]"
22,"[0.251, 0.281, 0.153, 0.207, 0.185, 0.102, 0.111, 0.172, 0.099, 0.16]"
23,"[0.247, 0.149, 0.158, 0.153, 0.296, 0.197, 0.172, 0.131, 0.211, 0.195]"
24,"[0.227, 0.285, 0.278, 0.237, 0.185, 0.102, 0.103, 0.223, 0.099, 0.144]"
25,"[0.325, 0.148, 0.16, 0.181, 0.296, 0.235, 0.166, 0.129, 0.129, 0.204]"
26,"[0.185, 0.318, 0.112, 0.244, 0.184, 0.102, 0.103, 0.313, 0.099, 0.142]"
27,"[0.207, 0.175, 0.171, 0.109, 0.134, 0.226, 0.155, 0.125, 0.135, 0.236]"
28,"[0.192, 0.237, 0.09, 0.204, 0.18, 0.121, 0.104, 0.353, 0.124, 0.133]"
29,"[0.208, 0.183, 0.174, 0.108, 0.171, 0.237, 0.2, 0.12, 0.206, 0.185]"
30,"[0.193, 0.214, 0.088, 0.226, 0.183, 0.257, 0.105, 0.315, 0.138, 0.175]"
31,"[0.212, 0.184, 0.18, 0.106, 0.167, 0.24, 0.202, 0.152, 0.206, 0.106]"
32,"[0.187, 0.246, 0.087, 0.198, 0.184, 0.269, 0.107, 0.289, 0.235, 0.194]"
33,"[0.218, 0.188, 0.181, 0.105, 0.147, 0.279, 0.204, 0.195, 0.206, 0.117]"
34,"[0.185, 0.218, 0.087, 0.187, 0.184, 0.215, 0.11, 0.321, 0.216, 0.198]"
35,"[0.3, 0.201, 0.183, 0.105, 0.135, 0.268, 0.205, 0.2, 0.218, 0.129]"
36,"[0.154, 0.198, 0.087, 0.197, 0.184, 0.266, 0.113, 0.323, 0.205, 0.201]"
37,"[0.256, 0.183, 0.182, 0.105, 0.134, 0.26, 0.206, 0.201, 0.198, 0.186]"
38,"[0.09, 0.257, 0.087, 0.214, 0.184, 0.221, 0.113, 0.324, 0.278, 0.204]"
39,"[0.245, 0.119, 0.186, 0.105, 0.134, 0.146, 0.198, 0.204, 0.1, 0.237]"
40,"[0.09, 0.299, 0.087, 0.247, 0.182, 0.25, 0.115, 0.313, 0.328, 0.203]"
