eigenvector_centrality,"[5, 6]"
0,"[0.105, 0.085, 0.118, 0.124, 0.091, 0.112, 0.092, 0.094, 0.106, 0.152]"
1,"[0.179, 0.104, 0.111, 0.081, 0.091, 0.194, 0.093, 0.113, 0.106, 0.247]"
2,"[0.116, 0.174, 0.188, 0.09, 0.1, 0.132, 0.092, 0.236, 0.098, 0.192]"
3,"[0.102, 0.104, 0.178, 0.081, 0.279, 0.374, 0.243, 0.172, 0.362, 0.091]"
4,"[0.293, 0.242, 0.181, 0.09, 0.111, 0.121, 0.29, 0.286, 0.193, 0.299]"
5,"[0.14, 0.13, 0.255, 0.26, 0.321, 0.408, 0.291, 0.24, 0.335, 0.172]"
6,"[0.239, 0.199, 0.295, 0.252, 0.19, 0.195, 0.189, 0.358, 0.293, 0.198]"
7,"[0.189, 0.332, 0.257, 0.295, 0.323, 0.353, 0.38, 0.221, 0.246, 0.186]"
8,"[0.263, 0.204, 0.351, 0.294, 0.284, 0.282, 0.189, 0.354, 0.305, 0.253]"
9,"[0.254, 0.357, 0.261, 0.353, 0.369, 0.377, 0.368, 0.23, 0.279, 0.27]"
10,"[0.32, 0.238, 0.34, 0.304, 0.353, 0.341, 0.214, 0.356, 0.318, 0.301]"
11,"[0.27, 0.371, 0.351, 0.356, 0.385, 0.399, 0.395, 0.264, 0.296, 0.283]"
12,"[0.338, 0.214, 0.335, 0.283, 0.424, 0.333, 0.237, 0.39, 0.413, 0.298]"
13,"[0.308, 0.401, 0.386, 0.341, 0.415, 0.443, 0.437, 0.296, 0.314, 0.303]"
14,"[0.332, 0.211, 0.388, 0.29, 0.424, 0.277, 0.219, 0.43, 0.27, 0.305]"
15,"[0.353, 0.476, 0.323, 0.342, 0.391, 0.462, 0.492, 0.301, 0.33, 0.355]"
16,"[0.331, 0.235, 0.403, 0.29, 0.401, 0.221, 0.228, 0.457, 0.241, 0.336]"
17,"[0.349, 0.426, 0.267, 0.376, 0.333, 0.379, 0.492, 0.319, 0.378, 0.311]"
18,"[0.343, 0.275, 0.392, 0.277, 0.333, 0.217, 0.304, 0.465, 0.247, 0.376]"
19,"[0.342, 0.393, 0.27, 0.408, 0.301, 0.351, 0.447, 0.332, 0.409, 0.311]"
20,"[0.372, 0.229, 0.357, 0.25, 0.28, 0.233, 0.331, 0.485, 0.267, 0.424]"
21,"[0.357, 0.339, 0.253, 0.405, 0.328, 0.359, 0.446, 0.356, 0.425, 0.302]"
22,"[0.46, 0.244, 0.3, 0.257, 0.292, 0.267, 0.35, 0.431, 0.27, 0.421]"
23,"[0.329, 0.319, 0.31, 0.405, 0.352, 0.396, 0.399, 0.38, 0.442, 0.319]"
24,"[0.485, 0.271, 0.29, 0.257, 0.326, 0.311, 0.358, 0.431, 0.288, 0.442]"
25,"[0.309, 0.295, 0.369, 0.398, 0.37, 0.418, 0.424, 0.389, 0.453, 0.351]"
26,"[0.557, 0.305, 0.373, 0.258, 0.404, 0.46, 0.419, 0.424, 0.329, 0.435]"
27,"[0.319, 0.298, 0.416, 0.427, 0.366, 0.489, 0.506, 0.403, 0.498, 0.373]"
28,"[0.475, 0.44, 0.329, 0.272, 0.33, 0.47, 0.47, 0.348, 0.27, 0.458]"
29,"[0.385, 0.266, 0.388, 0.448, 0.377, 0.331, 0.349, 0.387, 0.421, 0.306]"
30,"[0.435, 0.389, 0.244, 0.332, 0.207, 0.456, 0.407, 0.328, 0.236, 0.43]"
31,"[0.269, 0.251, 0.32, 0.42, 0.384, 0.353, 0.418, 0.284, 0.3, 0.127]"
32,"[0.375, 0.32, 0.193, 0.379, 0.119, 0.298, 0.302, 0.297, 0.186, 0.318]"
33,"[0.235, 0.236, 0.325, 0.305, 0.284, 0.343, 0.394, 0.321, 0.207, 0.12]"
34,"[0.268, 0.311, 0.197, 0.357, 0.111, 0.195, 0.201, 0.267, 0.127, 0.255]"
35,"[0.13, 0.212, 0.324, 0.228, 0.258, 0.31, 0.325, 0.334, 0.193, 0.12]"
36,"[0.239, 0.305, 0.196, 0.382, 0.114, 0.294, 0.092, 0.243, 0.108, 0.231]"
37,"[0.16, 0.184, 0.28, 0.19, 0.207, 0.364, 0.176, 0.294, 0.165, 0.123]"
38,"[0.229, 0.274, 0.166, 0.304, 0.112, 0.299, 0.092, 0.198, 0.115, 0.193]"
39,"[0.164, 0.133, 0.225, 0.195, 0.19, 0.37, 0.135, 0.249, 0.131, 0.126]"
40,"[0.232, 0.257, 0.141, 0.271, 0.125, 0.323, 0.15, 0.155, 0.156, 0.179]"
41,"[0.157, 0.098, 0.18, 0.187, 0.182, 0.435, 0.265, 0.217, 0.132, 0.133]"
