eigenvector_centrality,"[0, 1]"
0,"[0.088, 0.093, 0.106, 0.09, 0.117, 0.096, 0.127, 0.085, 0.103, 0.124]"
1,"[0.095, 0.086, 0.247, 0.097, 0.186, 0.095, 0.114, 0.09, 0.103, 0.119]"
2,"[0.097, 0.094, 0.186, 0.095, 0.11, 0.103, 0.225, 0.085, 0.103, 0.121]"
3,"[0.095, 0.086, 0.213, 0.097, 0.144, 0.103, 0.117, 0.085, 0.103, 0.103]"
4,"[0.182, 0.127, 0.203, 0.185, 0.193, 0.208, 0.312, 0.17, 0.209, 0.12]"
5,"[0.169, 0.183, 0.271, 0.185, 0.201, 0.214, 0.131, 0.189, 0.209, 0.11]"
6,"[0.2, 0.235, 0.203, 0.224, 0.256, 0.228, 0.2, 0.205, 0.209, 0.178]"
7,"[0.2, 0.298, 0.216, 0.301, 0.2, 0.301, 0.208, 0.139, 0.23, 0.268]"
8,"[0.263, 0.161, 0.185, 0.19, 0.371, 0.193, 0.183, 0.294, 0.314, 0.299]"
9,"[0.276, 0.388, 0.192, 0.388, 0.159, 0.395, 0.215, 0.103, 0.198, 0.365]"
10,"[0.273, 0.117, 0.174, 0.185, 0.46, 0.115, 0.16, 0.28, 0.371, 0.335]"
11,"[0.285, 0.295, 0.207, 0.524, 0.12, 0.318, 0.214, 0.102, 0.151, 0.31]"
12,"[0.304, 0.12, 0.171, 0.177, 0.366, 0.1, 0.339, 0.264, 0.347, 0.366]"
13,"[0.302, 0.312, 0.372, 0.451, 0.12, 0.284, 0.215, 0.102, 0.241, 0.341]"
14,"[0.349, 0.146, 0.173, 0.182, 0.373, 0.108, 0.443, 0.285, 0.338, 0.374]"
15,"[0.278, 0.327, 0.415, 0.431, 0.143, 0.308, 0.212, 0.121, 0.218, 0.367]"
16,"[0.354, 0.215, 0.173, 0.191, 0.376, 0.184, 0.436, 0.307, 0.353, 0.325]"
17,"[0.246, 0.343, 0.413, 0.426, 0.185, 0.323, 0.209, 0.205, 0.212, 0.359]"
18,"[0.357, 0.192, 0.196, 0.228, 0.375, 0.175, 0.408, 0.317, 0.367, 0.29]"
19,"[0.247, 0.337, 0.394, 0.387, 0.28, 0.32, 0.211, 0.18, 0.203, 0.382]"
20,"[0.403, 0.192, 0.248, 0.285, 0.343, 0.17, 0.368, 0.306, 0.353, 0.296]"
21,"[0.271, 0.313, 0.366, 0.325, 0.278, 0.306, 0.255, 0.173, 0.197, 0.405]"
22,"[0.414, 0.191, 0.28, 0.275, 0.297, 0.203, 0.345, 0.299, 0.294, 0.342]"
23,"[0.294, 0.285, 0.356, 0.284, 0.241, 0.291, 0.264, 0.167, 0.192, 0.376]"
24,"[0.377, 0.215, 0.289, 0.227, 0.276, 0.225, 0.332, 0.292, 0.271, 0.346]"
25,"[0.46, 0.381, 0.349, 0.276, 0.229, 0.276, 0.266, 0.203, 0.203, 0.386]"
26,"[0.407, 0.46, 0.3, 0.227, 0.36, 0.193, 0.332, 0.42, 0.34, 0.534]"
27,"[0.53, 0.301, 0.349, 0.278, 0.294, 0.282, 0.279, 0.194, 0.365, 0.365]"
28,"[0.439, 0.491, 0.316, 0.31, 0.334, 0.3, 0.333, 0.32, 0.282, 0.292]"
29,"[0.485, 0.306, 0.348, 0.268, 0.361, 0.297, 0.286, 0.344, 0.316, 0.298]"
30,"[0.332, 0.562, 0.309, 0.207, 0.314, 0.379, 0.324, 0.326, 0.313, 0.23]"
31,"[0.538, 0.377, 0.338, 0.286, 0.322, 0.278, 0.219, 0.431, 0.315, 0.232]"
32,"[0.34, 0.404, 0.24, 0.225, 0.286, 0.344, 0.336, 0.301, 0.282, 0.203]"
33,"[0.508, 0.32, 0.352, 0.273, 0.339, 0.282, 0.268, 0.344, 0.323, 0.211]"
34,"[0.338, 0.417, 0.282, 0.273, 0.293, 0.316, 0.354, 0.304, 0.29, 0.188]"
35,"[0.515, 0.283, 0.394, 0.296, 0.289, 0.298, 0.273, 0.351, 0.303, 0.198]"
36,"[0.343, 0.5, 0.28, 0.254, 0.312, 0.301, 0.371, 0.312, 0.296, 0.176]"
