eigenvector_centrality,[6]
0,"[0.088, 0.093, 0.106, 0.09, 0.117, 0.096, 0.127, 0.085, 0.103, 0.124]"
1,"[0.095, 0.086, 0.247, 0.097, 0.186, 0.095, 0.114, 0.09, 0.103, 0.119]"
2,"[0.097, 0.094, 0.186, 0.095, 0.11, 0.103, 0.225, 0.085, 0.103, 0.121]"
3,"[0.095, 0.086, 0.213, 0.097, 0.144, 0.103, 0.117, 0.085, 0.103, 0.103]"
4,"[0.182, 0.127, 0.203, 0.185, 0.193, 0.208, 0.312, 0.17, 0.209, 0.12]"
5,"[0.169, 0.183, 0.271, 0.185, 0.201, 0.214, 0.131, 0.189, 0.209, 0.11]"
6,"[0.2, 0.235, 0.203, 0.224, 0.256, 0.228, 0.2, 0.205, 0.209, 0.178]"
7,"[0.2, 0.298, 0.216, 0.301, 0.2, 0.301, 0.208, 0.139, 0.23, 0.268]"
8,"[0.263, 0.161, 0.185, 0.19, 0.371, 0.193, 0.183, 0.294, 0.314, 0.299]"
9,"[0.276, 0.388, 0.192, 0.388, 0.159, 0.395, 0.215, 0.103, 0.198, 0.365]"
10,"[0.273, 0.117, 0.174, 0.185, 0.46, 0.115, 0.16, 0.28, 0.371, 0.335]"
11,"[0.285, 0.295, 0.207, 0.524, 0.12, 0.318, 0.214, 0.102, 0.151, 0.31]"
12,"[0.304, 0.12, 0.171, 0.177, 0.366, 0.1, 0.339, 0.264, 0.347, 0.366]"
13,"[0.302, 0.312, 0.372, 0.451, 0.12, 0.284, 0.215, 0.102, 0.241, 0.342]"
14,"[0.349, 0.146, 0.173, 0.182, 0.373, 0.108, 0.443, 0.285, 0.338, 0.374]"
15,"[0.278, 0.326, 0.415, 0.431, 0.143, 0.308, 0.212, 0.121, 0.218, 0.367]"
16,"[0.354, 0.215, 0.173, 0.191, 0.377, 0.184, 0.436, 0.307, 0.353, 0.325]"
17,"[0.246, 0.343, 0.413, 0.426, 0.185, 0.323, 0.209, 0.205, 0.212, 0.359]"
18,"[0.357, 0.192, 0.196, 0.228, 0.375, 0.175, 0.408, 0.317, 0.367, 0.29]"
19,"[0.247, 0.337, 0.394, 0.387, 0.282, 0.32, 0.212, 0.18, 0.203, 0.381]"
20,"[0.401, 0.192, 0.248, 0.285, 0.343, 0.17, 0.37, 0.306, 0.354, 0.296]"
21,"[0.271, 0.313, 0.366, 0.326, 0.278, 0.306, 0.255, 0.173, 0.197, 0.405]"
22,"[0.415, 0.191, 0.28, 0.275, 0.297, 0.203, 0.345, 0.299, 0.294, 0.344]"
23,"[0.294, 0.285, 0.356, 0.284, 0.241, 0.291, 0.264, 0.167, 0.192, 0.377]"
24,"[0.376, 0.216, 0.289, 0.227, 0.276, 0.225, 0.332, 0.292, 0.271, 0.346]"
25,"[0.354, 0.276, 0.349, 0.277, 0.23, 0.276, 0.426, 0.203, 0.202, 0.385]"
26,"[0.357, 0.233, 0.551, 0.385, 0.278, 0.221, 0.504, 0.283, 0.265, 0.378]"
27,"[0.397, 0.277, 0.425, 0.274, 0.204, 0.274, 0.373, 0.203, 0.195, 0.41]"
28,"[0.398, 0.231, 0.33, 0.4, 0.285, 0.221, 0.574, 0.278, 0.3, 0.421]"
29,"[0.383, 0.31, 0.268, 0.308, 0.18, 0.304, 0.306, 0.196, 0.225, 0.434]"
30,"[0.445, 0.235, 0.258, 0.357, 0.302, 0.236, 0.447, 0.296, 0.327, 0.443]"
31,"[0.383, 0.33, 0.251, 0.355, 0.221, 0.322, 0.267, 0.21, 0.301, 0.467]"
32,"[0.473, 0.251, 0.232, 0.339, 0.317, 0.254, 0.486, 0.316, 0.333, 0.389]"
33,"[0.359, 0.336, 0.222, 0.369, 0.244, 0.334, 0.325, 0.233, 0.36, 0.482]"
34,"[0.454, 0.291, 0.249, 0.335, 0.35, 0.327, 0.45, 0.312, 0.322, 0.366]"
35,"[0.307, 0.338, 0.229, 0.393, 0.247, 0.328, 0.318, 0.259, 0.408, 0.484]"
36,"[0.453, 0.283, 0.241, 0.327, 0.386, 0.322, 0.441, 0.311, 0.317, 0.34]"
