eigenvector_centrality,[0]
0,"[0.275, 0.187, 0.106, 0.081, 0.094, 0.108, 0.211, 0.143, 0.166, 0.102]"
1,"[0.188, 0.197, 0.11, 0.122, 0.103, 0.102, 0.149, 0.203, 0.1, 0.141]"
2,"[0.122, 0.195, 0.106, 0.154, 0.094, 0.12, 0.178, 0.085, 0.093, 0.098]"
3,"[0.15, 0.178, 0.251, 0.117, 0.103, 0.102, 0.148, 0.197, 0.1, 0.121]"
4,"[0.212, 0.198, 0.106, 0.105, 0.094, 0.219, 0.213, 0.113, 0.1, 0.104]"
5,"[0.254, 0.213, 0.242, 0.129, 0.159, 0.13, 0.252, 0.113, 0.149, 0.199]"
6,"[0.204, 0.179, 0.106, 0.094, 0.157, 0.267, 0.187, 0.113, 0.159, 0.179]"
7,"[0.24, 0.38, 0.232, 0.21, 0.094, 0.138, 0.204, 0.11, 0.277, 0.188]"
8,"[0.25, 0.19, 0.298, 0.091, 0.103, 0.273, 0.172, 0.148, 0.179, 0.108]"
9,"[0.269, 0.318, 0.23, 0.177, 0.091, 0.11, 0.21, 0.204, 0.314, 0.207]"
10,"[0.31, 0.164, 0.316, 0.16, 0.125, 0.294, 0.203, 0.2, 0.149, 0.117]"
11,"[0.263, 0.272, 0.206, 0.176, 0.138, 0.105, 0.23, 0.272, 0.355, 0.233]"
12,"[0.301, 0.152, 0.331, 0.185, 0.243, 0.309, 0.244, 0.216, 0.152, 0.152]"
13,"[0.254, 0.255, 0.146, 0.276, 0.205, 0.177, 0.234, 0.291, 0.359, 0.32]"
14,"[0.289, 0.175, 0.325, 0.207, 0.267, 0.301, 0.26, 0.196, 0.291, 0.165]"
15,"[0.242, 0.248, 0.157, 0.286, 0.244, 0.222, 0.23, 0.294, 0.348, 0.349]"
16,"[0.292, 0.205, 0.34, 0.231, 0.24, 0.295, 0.245, 0.236, 0.336, 0.174]"
