eigenvector_centrality,"[0, 6]"
0,"[0.088, 0.159, 0.106, 0.09, 0.113, 0.128, 0.109, 0.146, 0.094, 0.301]"
1,"[0.088, 0.095, 0.106, 0.181, 0.109, 0.108, 0.095, 0.092, 0.1, 0.103]"
2,"[0.176, 0.085, 0.106, 0.09, 0.202, 0.185, 0.11, 0.104, 0.1, 0.12]"
3,"[0.162, 0.189, 0.152, 0.195, 0.182, 0.167, 0.095, 0.171, 0.189, 0.103]"
4,"[0.207, 0.187, 0.208, 0.197, 0.163, 0.17, 0.232, 0.135, 0.231, 0.243]"
5,"[0.185, 0.202, 0.15, 0.198, 0.16, 0.254, 0.426, 0.227, 0.283, 0.211]"
6,"[0.208, 0.181, 0.191, 0.339, 0.17, 0.174, 0.312, 0.21, 0.203, 0.354]"
7,"[0.265, 0.176, 0.187, 0.236, 0.135, 0.185, 0.422, 0.229, 0.14, 0.257]"
8,"[0.152, 0.218, 0.152, 0.312, 0.166, 0.239, 0.266, 0.183, 0.191, 0.401]"
9,"[0.265, 0.165, 0.183, 0.289, 0.222, 0.164, 0.457, 0.247, 0.111, 0.269]"
10,"[0.123, 0.198, 0.143, 0.23, 0.144, 0.257, 0.229, 0.126, 0.191, 0.35]"
11,"[0.349, 0.167, 0.229, 0.242, 0.23, 0.147, 0.384, 0.235, 0.135, 0.304]"
12,"[0.134, 0.195, 0.132, 0.197, 0.134, 0.258, 0.232, 0.134, 0.228, 0.282]"
13,"[0.285, 0.168, 0.17, 0.24, 0.203, 0.172, 0.388, 0.243, 0.134, 0.304]"
14,"[0.155, 0.207, 0.22, 0.213, 0.167, 0.296, 0.25, 0.183, 0.224, 0.296]"
15,"[0.228, 0.204, 0.197, 0.24, 0.194, 0.215, 0.401, 0.28, 0.192, 0.292]"
16,"[0.145, 0.305, 0.2, 0.252, 0.172, 0.269, 0.268, 0.205, 0.207, 0.287]"
17,"[0.299, 0.154, 0.337, 0.243, 0.319, 0.214, 0.418, 0.297, 0.176, 0.329]"
18,"[0.162, 0.371, 0.232, 0.273, 0.158, 0.364, 0.28, 0.298, 0.316, 0.324]"
19,"[0.314, 0.162, 0.366, 0.231, 0.399, 0.243, 0.442, 0.3, 0.174, 0.332]"
20,"[0.17, 0.375, 0.253, 0.344, 0.205, 0.413, 0.285, 0.334, 0.377, 0.413]"
21,"[0.34, 0.238, 0.372, 0.228, 0.41, 0.236, 0.507, 0.374, 0.211, 0.327]"
22,"[0.17, 0.375, 0.267, 0.365, 0.232, 0.418, 0.293, 0.331, 0.378, 0.436]"
23,"[0.36, 0.268, 0.362, 0.247, 0.408, 0.256, 0.516, 0.379, 0.226, 0.333]"
24,"[0.188, 0.379, 0.308, 0.39, 0.248, 0.413, 0.328, 0.302, 0.375, 0.408]"
25,"[0.262, 0.305, 0.353, 0.321, 0.388, 0.293, 0.441, 0.395, 0.271, 0.373]"
26,"[0.429, 0.429, 0.225, 0.489, 0.282, 0.432, 0.568, 0.328, 0.458, 0.445]"
