eigenvector_centrality,"[1, 6]"
0,"[0.105, 0.109, 0.083, 0.117, 0.195, 0.102, 0.114, 0.084, 0.109, 0.102]"
1,"[0.088, 0.085, 0.106, 0.186, 0.183, 0.112, 0.114, 0.196, 0.13, 0.103]"
2,"[0.105, 0.098, 0.095, 0.2, 0.201, 0.214, 0.114, 0.164, 0.162, 0.13]"
3,"[0.205, 0.085, 0.209, 0.224, 0.175, 0.266, 0.246, 0.179, 0.234, 0.103]"
4,"[0.259, 0.168, 0.265, 0.179, 0.279, 0.222, 0.214, 0.15, 0.225, 0.103]"
5,"[0.17, 0.085, 0.193, 0.305, 0.184, 0.387, 0.203, 0.329, 0.389, 0.204]"
6,"[0.484, 0.152, 0.389, 0.404, 0.275, 0.199, 0.288, 0.164, 0.258, 0.168]"
7,"[0.097, 0.446, 0.122, 0.507, 0.2, 0.383, 0.207, 0.284, 0.328, 0.103]"
8,"[0.29, 0.109, 0.241, 0.277, 0.365, 0.092, 0.23, 0.175, 0.122, 0.381]"
9,"[0.08, 0.296, 0.116, 0.287, 0.201, 0.286, 0.261, 0.236, 0.293, 0.103]"
10,"[0.292, 0.11, 0.259, 0.153, 0.295, 0.093, 0.207, 0.219, 0.152, 0.36]"
11,"[0.081, 0.289, 0.118, 0.295, 0.299, 0.339, 0.383, 0.234, 0.337, 0.103]"
12,"[0.297, 0.122, 0.278, 0.171, 0.233, 0.099, 0.189, 0.335, 0.184, 0.284]"
13,"[0.086, 0.288, 0.126, 0.321, 0.417, 0.359, 0.361, 0.233, 0.353, 0.106]"
14,"[0.311, 0.128, 0.326, 0.192, 0.241, 0.107, 0.131, 0.391, 0.2, 0.265]"
15,"[0.103, 0.29, 0.145, 0.326, 0.458, 0.377, 0.325, 0.221, 0.364, 0.118]"
16,"[0.312, 0.149, 0.334, 0.202, 0.259, 0.165, 0.123, 0.351, 0.184, 0.263]"
17,"[0.123, 0.293, 0.168, 0.332, 0.422, 0.372, 0.314, 0.156, 0.362, 0.143]"
18,"[0.308, 0.177, 0.32, 0.22, 0.283, 0.246, 0.134, 0.337, 0.135, 0.266]"
19,"[0.145, 0.298, 0.186, 0.325, 0.374, 0.359, 0.307, 0.144, 0.354, 0.162]"
20,"[0.304, 0.189, 0.308, 0.247, 0.246, 0.297, 0.158, 0.323, 0.134, 0.268]"
21,"[0.159, 0.298, 0.194, 0.327, 0.32, 0.341, 0.309, 0.167, 0.35, 0.173]"
22,"[0.299, 0.195, 0.296, 0.257, 0.307, 0.279, 0.183, 0.32, 0.276, 0.265]"
23,"[0.159, 0.297, 0.202, 0.325, 0.307, 0.344, 0.31, 0.197, 0.35, 0.146]"
24,"[0.297, 0.149, 0.279, 0.309, 0.362, 0.287, 0.16, 0.321, 0.32, 0.263]"
25,"[0.146, 0.328, 0.274, 0.315, 0.3, 0.373, 0.344, 0.22, 0.349, 0.113]"
26,"[0.344, 0.431, 0.276, 0.369, 0.345, 0.298, 0.315, 0.359, 0.318, 0.422]"
27,"[0.317, 0.452, 0.283, 0.315, 0.309, 0.383, 0.443, 0.216, 0.356, 0.384]"
28,"[0.305, 0.402, 0.281, 0.373, 0.221, 0.296, 0.422, 0.33, 0.258, 0.318]"
29,"[0.324, 0.389, 0.319, 0.312, 0.317, 0.393, 0.172, 0.36, 0.368, 0.268]"
30,"[0.317, 0.337, 0.29, 0.321, 0.383, 0.297, 0.358, 0.326, 0.273, 0.362]"
31,"[0.444, 0.383, 0.274, 0.32, 0.303, 0.394, 0.163, 0.357, 0.364, 0.32]"
