eigenvector_centrality,[0]
0,"[0.103, 0.104, 0.106, 0.097, 0.18, 0.09, 0.092, 0.094, 0.098, 0.136]"
1,"[0.102, 0.109, 0.155, 0.09, 0.11, 0.192, 0.109, 0.106, 0.089, 0.103]"
2,"[0.103, 0.104, 0.106, 0.097, 0.1, 0.09, 0.092, 0.127, 0.1, 0.103]"
3,"[0.102, 0.174, 0.171, 0.09, 0.181, 0.182, 0.092, 0.104, 0.098, 0.103]"
4,"[0.173, 0.186, 0.106, 0.194, 0.1, 0.09, 0.092, 0.17, 0.119, 0.103]"
5,"[0.102, 0.2, 0.09, 0.187, 0.11, 0.262, 0.092, 0.133, 0.098, 0.103]"
6,"[0.095, 0.209, 0.106, 0.11, 0.1, 0.121, 0.151, 0.163, 0.12, 0.2]"
7,"[0.102, 0.115, 0.083, 0.181, 0.11, 0.105, 0.092, 0.18, 0.098, 0.103]"
8,"[0.095, 0.209, 0.106, 0.097, 0.1, 0.213, 0.089, 0.266, 0.1, 0.103]"
9,"[0.102, 0.091, 0.083, 0.19, 0.11, 0.105, 0.205, 0.235, 0.098, 0.103]"
10,"[0.095, 0.21, 0.106, 0.097, 0.1, 0.214, 0.089, 0.23, 0.1, 0.103]"
11,"[0.102, 0.172, 0.083, 0.191, 0.11, 0.122, 0.154, 0.164, 0.098, 0.103]"
12,"[0.095, 0.104, 0.106, 0.097, 0.1, 0.217, 0.089, 0.194, 0.1, 0.103]"
13,"[0.102, 0.1, 0.083, 0.184, 0.11, 0.183, 0.114, 0.151, 0.098, 0.103]"
14,"[0.095, 0.104, 0.106, 0.097, 0.1, 0.217, 0.089, 0.19, 0.1, 0.103]"
15,"[0.102, 0.085, 0.083, 0.159, 0.11, 0.136, 0.118, 0.156, 0.098, 0.103]"
16,"[0.095, 0.104, 0.106, 0.173, 0.1, 0.201, 0.113, 0.185, 0.1, 0.103]"
17,"[0.102, 0.085, 0.083, 0.156, 0.11, 0.102, 0.114, 0.15, 0.098, 0.103]"
18,"[0.095, 0.104, 0.106, 0.194, 0.1, 0.192, 0.161, 0.228, 0.1, 0.103]"
