eigenvector_centrality,"[6, 1]"
0,"[0.088, 0.093, 0.106, 0.09, 0.117, 0.096, 0.127, 0.085, 0.103, 0.124]"
1,"[0.095, 0.086, 0.247, 0.097, 0.186, 0.095, 0.114, 0.09, 0.103, 0.119]"
2,"[0.097, 0.094, 0.186, 0.095, 0.11, 0.103, 0.225, 0.085, 0.103, 0.121]"
3,"[0.095, 0.086, 0.213, 0.097, 0.144, 0.103, 0.117, 0.085, 0.103, 0.103]"
4,"[0.182, 0.127, 0.203, 0.185, 0.193, 0.208, 0.312, 0.17, 0.209, 0.12]"
5,"[0.169, 0.183, 0.271, 0.185, 0.201, 0.214, 0.131, 0.189, 0.209, 0.11]"
6,"[0.2, 0.235, 0.203, 0.224, 0.256, 0.228, 0.2, 0.205, 0.209, 0.178]"
7,"[0.2, 0.298, 0.216, 0.301, 0.2, 0.301, 0.208, 0.139, 0.23, 0.268]"
8,"[0.263, 0.161, 0.185, 0.19, 0.371, 0.193, 0.183, 0.294, 0.314, 0.299]"
9,"[0.276, 0.388, 0.192, 0.388, 0.159, 0.395, 0.215, 0.103, 0.198, 0.365]"
10,"[0.273, 0.117, 0.174, 0.185, 0.46, 0.115, 0.16, 0.28, 0.371, 0.335]"
11,"[0.285, 0.295, 0.207, 0.524, 0.12, 0.318, 0.214, 0.102, 0.151, 0.31]"
12,"[0.304, 0.12, 0.171, 0.177, 0.366, 0.1, 0.339, 0.264, 0.347, 0.366]"
13,"[0.302, 0.312, 0.372, 0.451, 0.12, 0.284, 0.215, 0.102, 0.241, 0.342]"
14,"[0.349, 0.146, 0.173, 0.182, 0.373, 0.108, 0.443, 0.285, 0.338, 0.374]"
15,"[0.278, 0.326, 0.415, 0.431, 0.143, 0.308, 0.212, 0.121, 0.218, 0.367]"
16,"[0.354, 0.215, 0.173, 0.191, 0.377, 0.184, 0.436, 0.307, 0.353, 0.324]"
17,"[0.246, 0.343, 0.413, 0.426, 0.185, 0.323, 0.209, 0.205, 0.212, 0.359]"
18,"[0.357, 0.192, 0.196, 0.228, 0.375, 0.175, 0.408, 0.317, 0.367, 0.29]"
19,"[0.247, 0.337, 0.394, 0.387, 0.282, 0.32, 0.212, 0.18, 0.203, 0.382]"
20,"[0.401, 0.192, 0.248, 0.285, 0.343, 0.17, 0.37, 0.306, 0.353, 0.296]"
21,"[0.271, 0.313, 0.366, 0.326, 0.278, 0.306, 0.255, 0.173, 0.197, 0.405]"
22,"[0.414, 0.191, 0.28, 0.275, 0.297, 0.203, 0.345, 0.299, 0.294, 0.344]"
23,"[0.294, 0.285, 0.356, 0.284, 0.241, 0.291, 0.264, 0.167, 0.192, 0.377]"
24,"[0.376, 0.216, 0.289, 0.227, 0.276, 0.225, 0.332, 0.292, 0.271, 0.346]"
25,"[0.355, 0.389, 0.349, 0.276, 0.23, 0.276, 0.431, 0.203, 0.202, 0.386]"
26,"[0.357, 0.456, 0.551, 0.382, 0.371, 0.197, 0.493, 0.42, 0.348, 0.365]"
27,"[0.397, 0.291, 0.438, 0.276, 0.323, 0.292, 0.332, 0.197, 0.257, 0.411]"
28,"[0.409, 0.473, 0.324, 0.409, 0.319, 0.228, 0.456, 0.318, 0.301, 0.411]"
29,"[0.377, 0.303, 0.273, 0.286, 0.382, 0.289, 0.352, 0.329, 0.371, 0.414]"
30,"[0.456, 0.529, 0.265, 0.395, 0.315, 0.357, 0.466, 0.325, 0.314, 0.442]"
31,"[0.354, 0.386, 0.242, 0.335, 0.349, 0.286, 0.233, 0.371, 0.387, 0.447]"
32,"[0.417, 0.403, 0.225, 0.337, 0.293, 0.355, 0.461, 0.303, 0.281, 0.367]"
33,"[0.316, 0.322, 0.226, 0.365, 0.36, 0.292, 0.234, 0.321, 0.335, 0.39]"
34,"[0.394, 0.436, 0.244, 0.326, 0.298, 0.347, 0.412, 0.308, 0.281, 0.321]"
35,"[0.296, 0.284, 0.224, 0.384, 0.296, 0.29, 0.226, 0.356, 0.32, 0.378]"
36,"[0.412, 0.485, 0.242, 0.294, 0.318, 0.317, 0.406, 0.309, 0.278, 0.284]"
