eigenvector_centrality,"[2, 0]"
0,"[0.175, 0.133, 0.233, 0.105, 0.197, 0.195, 0.155, 0.102, 0.113, 0.103]"
1,"[0.125, 0.102, 0.109, 0.117, 0.103, 0.097, 0.229, 0.104, 0.1, 0.146]"
2,"[0.102, 0.348, 0.106, 0.126, 0.115, 0.195, 0.207, 0.179, 0.11, 0.14]"
3,"[0.177, 0.101, 0.109, 0.118, 0.167, 0.205, 0.203, 0.104, 0.1, 0.287]"
4,"[0.102, 0.381, 0.108, 0.301, 0.228, 0.09, 0.198, 0.153, 0.171, 0.1]"
5,"[0.169, 0.117, 0.177, 0.208, 0.222, 0.126, 0.178, 0.106, 0.183, 0.354]"
6,"[0.234, 0.358, 0.17, 0.34, 0.257, 0.148, 0.208, 0.146, 0.226, 0.111]"
7,"[0.228, 0.223, 0.214, 0.149, 0.214, 0.144, 0.268, 0.17, 0.202, 0.341]"
8,"[0.217, 0.389, 0.322, 0.311, 0.324, 0.173, 0.352, 0.137, 0.185, 0.158]"
9,"[0.223, 0.289, 0.271, 0.143, 0.333, 0.236, 0.397, 0.242, 0.336, 0.372]"
10,"[0.269, 0.386, 0.291, 0.329, 0.385, 0.245, 0.336, 0.282, 0.14, 0.175]"
11,"[0.257, 0.258, 0.313, 0.163, 0.251, 0.293, 0.328, 0.284, 0.358, 0.393]"
12,"[0.275, 0.402, 0.262, 0.41, 0.367, 0.268, 0.278, 0.273, 0.103, 0.204]"
13,"[0.273, 0.192, 0.28, 0.154, 0.212, 0.288, 0.355, 0.283, 0.352, 0.397]"
14,"[0.264, 0.406, 0.277, 0.435, 0.34, 0.256, 0.296, 0.237, 0.106, 0.203]"
15,"[0.268, 0.225, 0.244, 0.134, 0.218, 0.26, 0.364, 0.269, 0.329, 0.406]"
16,"[0.249, 0.426, 0.258, 0.37, 0.316, 0.243, 0.309, 0.263, 0.113, 0.203]"
17,"[0.256, 0.239, 0.259, 0.143, 0.234, 0.246, 0.368, 0.256, 0.313, 0.412]"
18,"[0.252, 0.436, 0.241, 0.374, 0.327, 0.228, 0.282, 0.253, 0.144, 0.24]"
19,"[0.242, 0.225, 0.273, 0.149, 0.275, 0.261, 0.366, 0.253, 0.312, 0.356]"
20,"[0.238, 0.377, 0.242, 0.377, 0.354, 0.23, 0.26, 0.285, 0.238, 0.277]"
21,"[0.255, 0.218, 0.28, 0.209, 0.273, 0.249, 0.362, 0.263, 0.317, 0.324]"
22,"[0.235, 0.356, 0.237, 0.358, 0.341, 0.245, 0.253, 0.276, 0.284, 0.199]"
23,"[0.257, 0.251, 0.284, 0.187, 0.268, 0.231, 0.344, 0.296, 0.311, 0.337]"
24,"[0.206, 0.373, 0.243, 0.324, 0.386, 0.271, 0.266, 0.277, 0.326, 0.135]"
25,"[0.289, 0.268, 0.29, 0.167, 0.254, 0.22, 0.36, 0.323, 0.305, 0.322]"
26,"[0.179, 0.355, 0.298, 0.321, 0.42, 0.293, 0.285, 0.267, 0.346, 0.154]"
27,"[0.319, 0.274, 0.2, 0.197, 0.261, 0.187, 0.319, 0.362, 0.298, 0.328]"
