eigenvector_centrality,"[0, 1]"
0,"[0.107, 0.093, 0.087, 0.09, 0.182, 0.092, 0.102, 0.085, 0.192, 0.12]"
1,"[0.095, 0.086, 0.083, 0.162, 0.112, 0.143, 0.346, 0.164, 0.114, 0.176]"
2,"[0.095, 0.184, 0.087, 0.097, 0.184, 0.103, 0.102, 0.085, 0.103, 0.12]"
3,"[0.095, 0.086, 0.185, 0.125, 0.112, 0.164, 0.108, 0.292, 0.165, 0.28]"
4,"[0.137, 0.278, 0.087, 0.097, 0.083, 0.215, 0.102, 0.085, 0.103, 0.12]"
5,"[0.178, 0.096, 0.12, 0.103, 0.112, 0.27, 0.093, 0.3, 0.255, 0.291]"
6,"[0.116, 0.282, 0.087, 0.098, 0.084, 0.217, 0.102, 0.166, 0.201, 0.208]"
7,"[0.228, 0.164, 0.12, 0.101, 0.182, 0.317, 0.15, 0.306, 0.314, 0.294]"
8,"[0.115, 0.28, 0.194, 0.335, 0.086, 0.211, 0.102, 0.171, 0.202, 0.217]"
9,"[0.218, 0.161, 0.14, 0.101, 0.269, 0.327, 0.365, 0.353, 0.362, 0.338]"
10,"[0.118, 0.275, 0.222, 0.263, 0.122, 0.213, 0.169, 0.173, 0.204, 0.217]"
11,"[0.24, 0.153, 0.161, 0.118, 0.284, 0.319, 0.292, 0.335, 0.33, 0.31]"
12,"[0.156, 0.217, 0.246, 0.275, 0.143, 0.263, 0.137, 0.208, 0.271, 0.28]"
13,"[0.291, 0.116, 0.162, 0.126, 0.279, 0.349, 0.29, 0.338, 0.334, 0.319]"
14,"[0.173, 0.22, 0.252, 0.272, 0.147, 0.263, 0.148, 0.233, 0.262, 0.287]"
15,"[0.305, 0.104, 0.151, 0.122, 0.273, 0.393, 0.287, 0.366, 0.365, 0.37]"
16,"[0.162, 0.317, 0.243, 0.273, 0.149, 0.232, 0.146, 0.185, 0.209, 0.238]"
17,"[0.307, 0.151, 0.148, 0.114, 0.275, 0.418, 0.282, 0.428, 0.398, 0.405]"
18,"[0.149, 0.341, 0.243, 0.271, 0.143, 0.188, 0.155, 0.187, 0.185, 0.188]"
19,"[0.357, 0.1, 0.148, 0.13, 0.285, 0.388, 0.28, 0.394, 0.37, 0.36]"
20,"[0.087, 0.324, 0.299, 0.311, 0.151, 0.187, 0.163, 0.167, 0.179, 0.181]"
21,"[0.291, 0.094, 0.153, 0.134, 0.34, 0.37, 0.33, 0.388, 0.367, 0.354]"
22,"[0.101, 0.294, 0.261, 0.26, 0.158, 0.184, 0.171, 0.158, 0.175, 0.182]"
23,"[0.29, 0.093, 0.16, 0.142, 0.286, 0.366, 0.322, 0.37, 0.354, 0.336]"
24,"[0.108, 0.294, 0.262, 0.261, 0.166, 0.187, 0.178, 0.169, 0.18, 0.183]"
25,"[0.324, 0.374, 0.176, 0.155, 0.294, 0.358, 0.318, 0.366, 0.354, 0.328]"
26,"[0.387, 0.323, 0.38, 0.387, 0.168, 0.448, 0.18, 0.451, 0.446, 0.417]"
27,"[0.387, 0.147, 0.196, 0.241, 0.427, 0.341, 0.402, 0.323, 0.323, 0.315]"
28,"[0.313, 0.31, 0.328, 0.316, 0.118, 0.183, 0.127, 0.186, 0.193, 0.196]"
29,"[0.409, 0.139, 0.356, 0.405, 0.329, 0.127, 0.35, 0.117, 0.128, 0.122]"
30,"[0.302, 0.183, 0.32, 0.31, 0.333, 0.097, 0.35, 0.091, 0.1, 0.103]"
