eigenvector_centrality,[0]
0,"[0.163, 0.165, 0.083, 0.249, 0.194, 0.157, 0.114, 0.175, 0.145, 0.104]"
1,"[0.132, 0.107, 0.109, 0.105, 0.128, 0.197, 0.114, 0.085, 0.232, 0.103]"
2,"[0.116, 0.086, 0.109, 0.106, 0.16, 0.121, 0.109, 0.138, 0.126, 0.17]"
3,"[0.135, 0.135, 0.212, 0.105, 0.111, 0.095, 0.221, 0.123, 0.103, 0.134]"
4,"[0.116, 0.086, 0.189, 0.245, 0.134, 0.359, 0.112, 0.103, 0.251, 0.181]"
5,"[0.2, 0.242, 0.116, 0.231, 0.126, 0.261, 0.221, 0.11, 0.135, 0.169]"
6,"[0.273, 0.087, 0.189, 0.199, 0.263, 0.278, 0.109, 0.137, 0.201, 0.181]"
7,"[0.206, 0.245, 0.204, 0.277, 0.138, 0.302, 0.224, 0.099, 0.113, 0.213]"
8,"[0.305, 0.088, 0.19, 0.181, 0.313, 0.247, 0.279, 0.218, 0.248, 0.26]"
9,"[0.176, 0.26, 0.207, 0.274, 0.12, 0.301, 0.263, 0.1, 0.113, 0.349]"
10,"[0.308, 0.091, 0.188, 0.183, 0.27, 0.143, 0.392, 0.266, 0.261, 0.267]"
11,"[0.147, 0.263, 0.182, 0.274, 0.166, 0.303, 0.23, 0.127, 0.153, 0.426]"
12,"[0.305, 0.095, 0.188, 0.203, 0.278, 0.168, 0.36, 0.272, 0.271, 0.246]"
13,"[0.136, 0.26, 0.176, 0.284, 0.222, 0.314, 0.216, 0.21, 0.221, 0.404]"
14,"[0.3, 0.122, 0.214, 0.194, 0.294, 0.181, 0.327, 0.283, 0.282, 0.203]"
15,"[0.105, 0.239, 0.194, 0.344, 0.247, 0.372, 0.212, 0.256, 0.244, 0.422]"
16,"[0.287, 0.142, 0.225, 0.228, 0.391, 0.196, 0.338, 0.324, 0.331, 0.188]"
17,"[0.161, 0.21, 0.243, 0.404, 0.248, 0.408, 0.278, 0.241, 0.256, 0.357]"
18,"[0.303, 0.215, 0.232, 0.227, 0.355, 0.197, 0.32, 0.338, 0.34, 0.336]"
19,"[0.183, 0.175, 0.244, 0.397, 0.218, 0.363, 0.249, 0.232, 0.221, 0.317]"
20,"[0.247, 0.179, 0.25, 0.226, 0.323, 0.198, 0.265, 0.312, 0.308, 0.342]"
21,"[0.17, 0.138, 0.184, 0.337, 0.186, 0.348, 0.294, 0.197, 0.194, 0.28]"
22,"[0.253, 0.159, 0.252, 0.221, 0.314, 0.205, 0.245, 0.317, 0.301, 0.336]"
23,"[0.16, 0.136, 0.18, 0.35, 0.196, 0.359, 0.299, 0.2, 0.196, 0.306]"
