eigenvector_centrality,[0]
0,"[0.107, 0.093, 0.087, 0.09, 0.182, 0.092, 0.102, 0.085, 0.192, 0.12]"
1,"[0.095, 0.086, 0.083, 0.162, 0.112, 0.143, 0.346, 0.164, 0.114, 0.176]"
2,"[0.095, 0.184, 0.087, 0.097, 0.184, 0.103, 0.102, 0.085, 0.103, 0.12]"
3,"[0.095, 0.086, 0.185, 0.125, 0.112, 0.164, 0.108, 0.292, 0.165, 0.28]"
4,"[0.137, 0.278, 0.087, 0.097, 0.083, 0.215, 0.102, 0.085, 0.103, 0.12]"
5,"[0.178, 0.096, 0.12, 0.103, 0.112, 0.27, 0.093, 0.3, 0.255, 0.291]"
6,"[0.116, 0.282, 0.087, 0.098, 0.084, 0.217, 0.102, 0.166, 0.201, 0.208]"
7,"[0.228, 0.164, 0.12, 0.101, 0.182, 0.317, 0.15, 0.306, 0.314, 0.294]"
8,"[0.115, 0.28, 0.194, 0.335, 0.086, 0.211, 0.102, 0.171, 0.202, 0.217]"
9,"[0.218, 0.161, 0.14, 0.101, 0.269, 0.327, 0.365, 0.353, 0.362, 0.338]"
10,"[0.118, 0.275, 0.222, 0.263, 0.122, 0.213, 0.169, 0.173, 0.204, 0.217]"
11,"[0.24, 0.153, 0.161, 0.118, 0.284, 0.319, 0.292, 0.335, 0.33, 0.31]"
12,"[0.156, 0.217, 0.246, 0.275, 0.143, 0.263, 0.137, 0.208, 0.271, 0.28]"
13,"[0.291, 0.116, 0.162, 0.125, 0.279, 0.349, 0.29, 0.338, 0.334, 0.319]"
14,"[0.174, 0.22, 0.252, 0.272, 0.147, 0.262, 0.148, 0.233, 0.262, 0.287]"
15,"[0.305, 0.104, 0.151, 0.122, 0.273, 0.393, 0.287, 0.366, 0.365, 0.37]"
16,"[0.162, 0.317, 0.243, 0.273, 0.149, 0.232, 0.146, 0.185, 0.209, 0.238]"
17,"[0.307, 0.151, 0.148, 0.114, 0.275, 0.418, 0.282, 0.427, 0.398, 0.405]"
18,"[0.148, 0.341, 0.243, 0.271, 0.143, 0.188, 0.155, 0.187, 0.185, 0.189]"
19,"[0.358, 0.1, 0.148, 0.13, 0.285, 0.388, 0.28, 0.394, 0.37, 0.36]"
20,"[0.087, 0.324, 0.3, 0.309, 0.151, 0.187, 0.163, 0.167, 0.18, 0.181]"
21,"[0.291, 0.094, 0.153, 0.134, 0.341, 0.37, 0.329, 0.389, 0.367, 0.354]"
22,"[0.101, 0.294, 0.261, 0.26, 0.158, 0.184, 0.171, 0.158, 0.175, 0.182]"
23,"[0.29, 0.093, 0.16, 0.142, 0.286, 0.366, 0.324, 0.371, 0.352, 0.336]"
24,"[0.108, 0.294, 0.262, 0.261, 0.166, 0.187, 0.178, 0.169, 0.18, 0.183]"
25,"[0.323, 0.093, 0.176, 0.155, 0.294, 0.358, 0.319, 0.366, 0.354, 0.326]"
26,"[0.406, 0.371, 0.387, 0.384, 0.167, 0.191, 0.179, 0.174, 0.189, 0.191]"
27,"[0.371, 0.108, 0.192, 0.246, 0.413, 0.39, 0.405, 0.401, 0.375, 0.367]"
28,"[0.301, 0.359, 0.323, 0.312, 0.126, 0.246, 0.129, 0.24, 0.238, 0.224]"
29,"[0.434, 0.152, 0.365, 0.41, 0.329, 0.379, 0.348, 0.377, 0.364, 0.345]"
30,"[0.289, 0.339, 0.323, 0.316, 0.336, 0.245, 0.35, 0.272, 0.289, 0.232]"
31,"[0.346, 0.275, 0.308, 0.331, 0.296, 0.355, 0.316, 0.36, 0.336, 0.361]"
