none,[]
0,"[0.102, 0.107, 0.108, 0.124, 0.094, 0.086, 0.089, 0.085, 0.114, 0.102]"
1,"[0.149, 0.098, 0.096, 0.122, 0.11, 0.197, 0.093, 0.104, 0.173, 0.103]"
2,"[0.189, 0.107, 0.108, 0.185, 0.094, 0.105, 0.126, 0.085, 0.174, 0.102]"
3,"[0.129, 0.099, 0.104, 0.101, 0.11, 0.092, 0.093, 0.104, 0.182, 0.12]"
4,"[0.108, 0.182, 0.197, 0.177, 0.094, 0.172, 0.165, 0.145, 0.093, 0.102]"
5,"[0.089, 0.182, 0.106, 0.101, 0.11, 0.092, 0.111, 0.18, 0.161, 0.12]"
6,"[0.109, 0.109, 0.19, 0.27, 0.094, 0.179, 0.176, 0.104, 0.105, 0.102]"
7,"[0.08, 0.39, 0.142, 0.101, 0.196, 0.091, 0.109, 0.339, 0.43, 0.217]"
8,"[0.388, 0.109, 0.27, 0.21, 0.094, 0.389, 0.41, 0.104, 0.117, 0.102]"
9,"[0.08, 0.446, 0.222, 0.101, 0.206, 0.086, 0.109, 0.426, 0.264, 0.233]"
10,"[0.493, 0.109, 0.206, 0.31, 0.094, 0.471, 0.479, 0.104, 0.113, 0.102]"
11,"[0.08, 0.466, 0.374, 0.101, 0.308, 0.088, 0.109, 0.438, 0.294, 0.314]"
12,"[0.487, 0.109, 0.194, 0.32, 0.103, 0.444, 0.462, 0.104, 0.114, 0.108]"
13,"[0.084, 0.414, 0.446, 0.115, 0.322, 0.131, 0.109, 0.406, 0.291, 0.333]"
14,"[0.451, 0.109, 0.195, 0.318, 0.165, 0.424, 0.372, 0.105, 0.135, 0.165]"
15,"[0.111, 0.346, 0.459, 0.162, 0.326, 0.161, 0.112, 0.349, 0.291, 0.332]"
16,"[0.372, 0.112, 0.199, 0.318, 0.245, 0.36, 0.336, 0.131, 0.2, 0.255]"
17,"[0.158, 0.317, 0.387, 0.211, 0.324, 0.191, 0.149, 0.312, 0.294, 0.33]"
18,"[0.322, 0.154, 0.237, 0.318, 0.307, 0.344, 0.301, 0.17, 0.177, 0.3]"
19,"[0.229, 0.299, 0.314, 0.247, 0.272, 0.241, 0.204, 0.293, 0.311, 0.296]"
20,"[0.304, 0.215, 0.25, 0.316, 0.383, 0.317, 0.299, 0.225, 0.144, 0.356]"
21,"[0.255, 0.294, 0.289, 0.29, 0.194, 0.271, 0.283, 0.294, 0.33, 0.209]"
22,"[0.284, 0.294, 0.185, 0.32, 0.442, 0.307, 0.294, 0.261, 0.131, 0.439]"
23,"[0.209, 0.267, 0.264, 0.447, 0.224, 0.218, 0.215, 0.3, 0.338, 0.237]"
24,"[0.274, 0.2, 0.192, 0.312, 0.427, 0.278, 0.269, 0.195, 0.144, 0.412]"
25,"[0.212, 0.251, 0.253, 0.491, 0.251, 0.218, 0.203, 0.292, 0.34, 0.248]"
26,"[0.271, 0.191, 0.212, 0.319, 0.394, 0.28, 0.261, 0.202, 0.17, 0.361]"
27,"[0.226, 0.262, 0.284, 0.439, 0.262, 0.244, 0.202, 0.3, 0.328, 0.261]"
28,"[0.285, 0.19, 0.235, 0.335, 0.372, 0.303, 0.272, 0.208, 0.198, 0.356]"
29,"[0.259, 0.289, 0.315, 0.415, 0.267, 0.275, 0.205, 0.315, 0.32, 0.267]"
30,"[0.299, 0.201, 0.248, 0.334, 0.356, 0.302, 0.292, 0.245, 0.219, 0.358]"
31,"[0.28, 0.292, 0.308, 0.402, 0.267, 0.296, 0.215, 0.32, 0.321, 0.268]"
32,"[0.313, 0.217, 0.26, 0.328, 0.361, 0.307, 0.302, 0.261, 0.249, 0.355]"
33,"[0.275, 0.302, 0.31, 0.396, 0.237, 0.303, 0.244, 0.328, 0.332, 0.25]"
34,"[0.333, 0.247, 0.257, 0.338, 0.366, 0.333, 0.321, 0.263, 0.279, 0.359]"
35,"[0.266, 0.318, 0.334, 0.397, 0.223, 0.3, 0.248, 0.342, 0.336, 0.233]"
36,"[0.335, 0.237, 0.246, 0.349, 0.369, 0.346, 0.348, 0.247, 0.287, 0.363]"
37,"[0.256, 0.329, 0.345, 0.411, 0.218, 0.286, 0.236, 0.355, 0.345, 0.225]"
