eigenvector_centrality,"[1, 0]"
0,"[0.102, 0.085, 0.173, 0.117, 0.112, 0.102, 0.154, 0.195, 0.182, 0.103]"
1,"[0.088, 0.085, 0.109, 0.117, 0.094, 0.102, 0.092, 0.099, 0.1, 0.112]"
2,"[0.088, 0.085, 0.106, 0.117, 0.103, 0.102, 0.092, 0.228, 0.1, 0.103]"
3,"[0.101, 0.106, 0.136, 0.117, 0.094, 0.104, 0.092, 0.225, 0.1, 0.155]"
4,"[0.131, 0.163, 0.168, 0.186, 0.106, 0.194, 0.096, 0.197, 0.1, 0.094]"
5,"[0.201, 0.099, 0.196, 0.272, 0.254, 0.14, 0.238, 0.308, 0.299, 0.283]"
6,"[0.349, 0.369, 0.31, 0.37, 0.112, 0.227, 0.181, 0.198, 0.169, 0.111]"
7,"[0.367, 0.195, 0.211, 0.392, 0.313, 0.359, 0.341, 0.35, 0.329, 0.38]"
8,"[0.41, 0.391, 0.353, 0.423, 0.104, 0.421, 0.181, 0.23, 0.177, 0.103]"
9,"[0.436, 0.174, 0.211, 0.317, 0.341, 0.308, 0.435, 0.388, 0.413, 0.258]"
10,"[0.366, 0.396, 0.367, 0.33, 0.1, 0.311, 0.142, 0.234, 0.147, 0.094]"
11,"[0.428, 0.1, 0.194, 0.31, 0.336, 0.264, 0.439, 0.434, 0.418, 0.266]"
12,"[0.37, 0.409, 0.294, 0.311, 0.151, 0.303, 0.191, 0.272, 0.197, 0.113]"
13,"[0.354, 0.11, 0.301, 0.251, 0.317, 0.226, 0.423, 0.423, 0.424, 0.279]"
14,"[0.366, 0.397, 0.271, 0.298, 0.203, 0.307, 0.348, 0.394, 0.344, 0.253]"
15,"[0.342, 0.247, 0.316, 0.248, 0.31, 0.266, 0.436, 0.39, 0.43, 0.294]"
16,"[0.327, 0.386, 0.276, 0.296, 0.264, 0.308, 0.391, 0.378, 0.391, 0.295]"
17,"[0.322, 0.332, 0.341, 0.325, 0.305, 0.314, 0.441, 0.377, 0.429, 0.305]"
18,"[0.294, 0.376, 0.273, 0.306, 0.273, 0.328, 0.412, 0.335, 0.413, 0.321]"
19,"[0.311, 0.367, 0.358, 0.349, 0.318, 0.378, 0.379, 0.354, 0.383, 0.324]"
20,"[0.289, 0.35, 0.285, 0.304, 0.311, 0.344, 0.387, 0.327, 0.39, 0.346]"
21,"[0.329, 0.359, 0.396, 0.361, 0.334, 0.363, 0.363, 0.377, 0.366, 0.33]"
22,"[0.29, 0.35, 0.317, 0.33, 0.341, 0.361, 0.317, 0.368, 0.317, 0.362]"
23,"[0.355, 0.36, 0.409, 0.345, 0.354, 0.325, 0.356, 0.392, 0.348, 0.345]"
