eigenvector_centrality,"[14, 8]"
0,"[0.0798004987531172, 0.1025, 0.1675, 0.0925, 0.0925, 0.13, 0.1375, 0.14, 0.075, 0.1125, 0.0825, 0.09, 0.185, 0.1025, 0.0875, 0.0925, 0.1175, 0.12, 0.0925, 0.1275, 0.1675, 0.1025, 0.11, 0.0875, 0.12280701754385964]"
1,"[0.11221945137157108, 0.0775, 0.0775, 0.095, 0.1075, 0.145, 0.1275, 0.1225, 0.1125, 0.1125, 0.1075, 0.17, 0.1075, 0.115, 0.085, 0.12, 0.075, 0.1, 0.1175, 0.0875, 0.1025, 0.1025, 0.09, 0.1, 0.10025062656641603]"
2,"[0.0798004987531172, 0.155, 0.1075, 0.1625, 0.095, 0.13, 0.08, 0.1225, 0.075, 0.0875, 0.0925, 0.09, 0.105, 0.115, 0.1225, 0.1025, 0.15, 0.12, 0.0925, 0.185, 0.1075, 0.1025, 0.1, 0.1525, 0.12280701754385964]"
3,"[0.11221945137157108, 0.0775, 0.1125, 0.1075, 0.1075, 0.13, 0.0875, 0.1225, 0.1125, 0.0875, 0.1075, 0.115, 0.1075, 0.115, 0.1225, 0.1175, 0.1175, 0.1, 0.1175, 0.165, 0.1025, 0.1025, 0.09, 0.13, 0.16541353383458646]"
4,"[0.0798004987531172, 0.155, 0.15, 0.1075, 0.09, 0.13, 0.11, 0.0975, 0.12, 0.0875, 0.0875, 0.09, 0.1875, 0.115, 0.1225, 0.0875, 0.1425, 0.1, 0.0925, 0.1, 0.1925, 0.1025, 0.1, 0.11, 0.12280701754385964]"
5,"[0.11221945137157108, 0.0775, 0.1125, 0.1275, 0.1075, 0.13, 0.11, 0.1225, 0.12, 0.0875, 0.1075, 0.1575, 0.1075, 0.115, 0.12, 0.1175, 0.1175, 0.1, 0.175, 0.1575, 0.1025, 0.1025, 0.09, 0.0875, 0.14786967418546365]"
6,"[0.0798004987531172, 0.1025, 0.1725, 0.2025, 0.095, 0.13, 0.11, 0.0925, 0.12, 0.0875, 0.095, 0.09, 0.145, 0.0875, 0.12, 0.0875, 0.0825, 0.1, 0.0925, 0.1, 0.19, 0.1025, 0.1, 0.0975, 0.12280701754385964]"
7,"[0.11221945137157108, 0.0775, 0.1125, 0.0925, 0.1075, 0.13, 0.11, 0.2025, 0.12, 0.0875, 0.1075, 0.1175, 0.1075, 0.115, 0.12, 0.1175, 0.16, 0.1, 0.1, 0.08, 0.1025, 0.1025, 0.09, 0.0875, 0.09523809523809523]"
8,"[0.0798004987531172, 0.1025, 0.1, 0.095, 0.1075, 0.13, 0.11, 0.125, 0.12, 0.0875, 0.1275, 0.09, 0.1075, 0.0775, 0.12, 0.195, 0.0975, 0.1, 0.0925, 0.0875, 0.2, 0.1025, 0.1, 0.0975, 0.21553884711779447]"
9,"[0.11221945137157108, 0.0775, 0.175, 0.0925, 0.1075, 0.2, 0.11, 0.0925, 0.12, 0.0875, 0.1125, 0.195, 0.1075, 0.115, 0.12, 0.15, 0.09, 0.1, 0.1, 0.11, 0.1025, 0.1025, 0.09, 0.0875, 0.09523809523809523]"
